model,estimator,K,N,MAE,median_AE,max_AE,num_rows
"3B","hierarchical_shrinkage",32,256,0.2916129182275435,0.29471475801912544,0.6279496725853407,119
"3B","hierarchical_shrinkage",64,1,0.17688990807720142,0.20300600709033612,0.2840606945903361,119
"3B","hierarchical_shrinkage",64,2,0.178920538662332,0.20875306089385218,0.2720723633004838,119
"3B","hierarchical_shrinkage",64,4,0.1825234487998223,0.21340142462243594,0.26839961125248746,119
"3B","hierarchical_shrinkage",64,8,0.18865776698324407,0.2158708995495286,0.30285875731144074,119
"3B","hierarchical_shrinkage",64,16,0.1969953534876379,0.21631105869711043,0.37942304104551083,119
"3B","hierarchical_shrinkage",64,32,0.20650055824139707,0.22603635591186894,0.4915512793866589,119
"3B","hierarchical_shrinkage",64,48,0.21392412665021174,0.2248081232991259,0.5623355887270274,119
"3B","hierarchical_shrinkage",64,64,0.21917846746874584,0.22899665287937798,0.6070395161072548,119
"3B","hierarchical_shrinkage",64,128,0.22963474417923183,0.22640397198062598,0.6781936430881911,119
"3B","hierarchical_shrinkage",64,256,0.24376902533192663,0.22103606851444713,0.7155409653038682,119
"3B","hierarchical_shrinkage",128,1,0.11858304902843493,0.13110556722689082,0.1910014005602242,119
"3B","hierarchical_shrinkage",128,2,0.11988018177672612,0.13850406037659202,0.1868429504522756,119
"3B","hierarchical_shrinkage",128,4,0.12393932196178621,0.14514571409522856,0.19836323445310455,119
"3B","hierarchical_shrinkage",128,8,0.129106857187763,0.15232362687171108,0.22117289086864567,119
"3B","hierarchical_shrinkage",128,16,0.1357730405446796,0.15432495688139705,0.2945947377050164,119
"3B","hierarchical_shrinkage",128,32,0.1466978912869598,0.15122294720277837,0.395676947548088,119
"3B","hierarchical_shrinkage",128,48,0.15434565333491368,0.15374354934376644,0.4475930050439288,119
"3B","hierarchical_shrinkage",128,64,0.16007354235066887,0.15369017486132489,0.5190767222996346,119
"3B","hierarchical_shrinkage",128,128,0.1783402414726526,0.15093610258216208,0.6891736616627533,119
"3B","hierarchical_shrinkage",128,256,0.20048783359867875,0.14735737900963145,0.7904477296423787,119
"3B","hierarchical_shrinkage",256,1,0.07222819274768733,0.08003052783613451,0.12778197216386555,119
"3B","hierarchical_shrinkage",256,2,0.07245708993831332,0.08205930725867006,0.12440202696984554,119
"3B","hierarchical_shrinkage",256,4,0.07423425271279672,0.08603249680005975,0.15774960558052697,119
"3B","hierarchical_shrinkage",256,8,0.07869457864089395,0.08886110056997314,0.20425957242430515,119
"3B","hierarchical_shrinkage",256,16,0.08613903697124642,0.09381681313157904,0.2840262379452224,119
"3B","hierarchical_shrinkage",256,32,0.10023223265217729,0.09332176928050338,0.4152830917879016,119
"3B","hierarchical_shrinkage",256,48,0.11040861544053271,0.09274024232238977,0.48289513243580584,119
"3B","hierarchical_shrinkage",256,64,0.11877972487626902,0.09221655266110339,0.5218701006976914,119
"3B","hierarchical_shrinkage",256,128,0.14571117960953972,0.10050084564584527,0.5691357554189986,119
"3B","hierarchical_shrinkage",256,256,0.17864701373897277,0.11158557151286819,0.6858895572429771,119
"3B","hierarchical_shrinkage",512,1,0.04258638197926229,0.04570786647992532,0.10663588352007469,119
"3B","hierarchical_shrinkage",512,2,0.04217153783450615,0.04674539557135515,0.09161695913106449,119
"3B","hierarchical_shrinkage",512,4,0.04397575598942666,0.048922289227212284,0.1061420739170329,119
"3B","hierarchical_shrinkage",512,8,0.04882385464528629,0.052007652578459865,0.14379033917126494,119
"3B","hierarchical_shrinkage",512,16,0.054091515402925845,0.052120578190398364,0.21209874343055646,119
"3B","hierarchical_shrinkage",512,32,0.06264487140559667,0.05405904838190029,0.3240879503538999,119
"3B","hierarchical_shrinkage",512,48,0.07201744436693086,0.058444235685244116,0.38387980003443756,119
"3B","hierarchical_shrinkage",512,64,0.0810756214546412,0.05987969161050155,0.423501595271223,119
"3B","hierarchical_shrinkage",512,128,0.1059953139003284,0.060799076917057104,0.5076509267973524,119
"3B","hierarchical_shrinkage",512,256,0.13040490013115896,0.061991984774567355,0.6967467829729972,119
"3B","hierarchical_shrinkage",1024,1,0.024823275439068378,0.02574929328348987,0.08081090892239251,119
"3B","hierarchical_shrinkage",1024,2,0.02472257953436329,0.026499249000568215,0.062055705622523605,119
"3B","hierarchical_shrinkage",1024,4,0.02641171006143415,0.027266819836429288,0.0856474942126857,119
"3B","hierarchical_shrinkage",1024,8,0.03046585927711185,0.02753346312977286,0.10876612910348948,119
"3B","hierarchical_shrinkage",1024,16,0.03636158233873784,0.030090914631683122,0.1433066144700541,119
"3B","hierarchical_shrinkage",1024,32,0.045716754895953726,0.03183675436328026,0.19367472277726905,119
"3B","hierarchical_shrinkage",1024,48,0.05412888729103167,0.03209559695402964,0.22318039933860156,119
"3B","hierarchical_shrinkage",1024,64,0.06115039899201942,0.03323914424476086,0.2817290812864076,119
"3B","hierarchical_shrinkage",1024,128,0.08222237973572277,0.03419056321638873,0.5024852736870181,119
"3B","hierarchical_shrinkage",1024,256,0.107212987852548,0.03902330078192806,0.7231795929023863,119
"3B","oracle_full_distribution",8,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",8,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",8,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",8,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",8,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",8,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",8,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",8,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",8,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",8,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",16,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",16,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",16,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",16,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",16,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",16,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",16,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",16,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",16,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",16,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",32,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",32,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",32,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",32,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",32,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",32,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",32,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",32,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",32,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",32,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",64,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",64,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",64,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",64,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",64,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",64,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",64,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",64,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",64,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",64,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",128,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",128,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",128,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",128,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",128,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",128,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",128,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",128,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",128,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",128,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",256,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",256,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",256,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",256,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",256,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",256,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",256,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",256,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",256,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",256,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",512,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",512,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",512,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",512,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",512,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",512,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",512,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",512,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",512,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",512,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","oracle_full_distribution",1024,1,0.006522042410714286,0.004638671875,0.044921875,119
"3B","oracle_full_distribution",1024,2,0.006829384495230282,0.0046190619468688965,0.03692519664764404,119
"3B","oracle_full_distribution",1024,4,0.0082659390291637,0.005216690312970229,0.035616495446038954,119
"3B","oracle_full_distribution",1024,8,0.011317805801868528,0.0078190823306164,0.056622956507830224,119
"3B","oracle_full_distribution",1024,16,0.01571631824416293,0.010300654918940833,0.0887702188352858,119
"3B","oracle_full_distribution",1024,32,0.02227123214404635,0.015368910319270124,0.15616773639661652,119
"3B","oracle_full_distribution",1024,48,0.026909666707891706,0.018338038341789376,0.22466632892758376,119
"3B","oracle_full_distribution",1024,64,0.0304279599542395,0.018435837205057815,0.283793311030238,119
"3B","oracle_full_distribution",1024,128,0.04321068229986992,0.026533219557422043,0.4432042462463286,119
"3B","oracle_full_distribution",1024,256,0.058615704583235895,0.021211840706871474,0.5696971159713209,119
"3B","raw_plugin",8,1,0.08369715073529412,0.044921875,0.412109375,119
"3B","raw_plugin",8,2,0.09252055352475463,0.05211448669433594,0.41100406646728516,119
"3B","raw_plugin",8,4,0.11055203080310139,0.05276210201191134,0.5479027261071678,119
"3B","raw_plugin",8,8,0.1345603505628204,0.05662677139018912,0.707636311097782,119
"3B","raw_plugin",8,16,0.16134629631457487,0.06672665517090892,0.8276690729113505,119
"3B","raw_plugin",8,32,0.17281410671934141,0.05144745987807975,0.9253346637758756,119
"3B","raw_plugin",8,48,0.17236945620960079,0.052648633505046546,0.9377653459472652,119
"3B","raw_plugin",8,64,0.17117037892055714,0.04612209463049311,0.941845831637097,119
"3B","raw_plugin",8,128,0.16937150810446014,0.023363921316627463,0.9603809632404612,119
"3B","raw_plugin",8,256,0.1694072020163032,0.003983722592758213,0.9882545370467801,119
"3B","raw_plugin",16,1,0.05561482405462185,0.0400390625,0.189453125,119
"3B","raw_plugin",16,2,0.05998092939873703,0.037627220153808594,0.27574825286865234,119
"3B","raw_plugin",16,4,0.07368764630288804,0.036042998962329875,0.43111460948694,119
"3B","raw_plugin",16,8,0.09635341853458414,0.0497852514949938,0.636448232024041,119
"3B","raw_plugin",16,16,0.12109425967099846,0.056137789706625196,0.7826851053520856,119
"3B","raw_plugin",16,32,0.13869944995728828,0.05828437608565077,0.8713697773909634,119
"3B","raw_plugin",16,48,0.14411322346399824,0.04784038667267421,0.8942649750396269,119
"3B","raw_plugin",16,64,0.14632534436732056,0.045068521716989954,0.9259647543427815,119
"3B","raw_plugin",16,128,0.14672364385239278,0.023363921316627463,0.9601225826325167,119
"3B","raw_plugin",16,256,0.14734378986990385,0.003983722592758213,0.9882544702667287,119
"3B","raw_plugin",32,1,0.04335445115546219,0.03125,0.173828125,119
"3B","raw_plugin",32,2,0.04462241325057855,0.02549266815185547,0.18547534942626953,119
"3B","raw_plugin",32,4,0.05586892434366899,0.03279316330645088,0.2630380942891861,119
"3B","raw_plugin",32,8,0.06907400238128396,0.03086227992552874,0.4277787946043884,119
"3B","raw_plugin",32,16,0.08709715972198899,0.034186186611928994,0.5988724863320367,119
"3B","raw_plugin",32,32,0.10911607831743993,0.045726784441464635,0.738431071021868,119
"3B","raw_plugin",32,48,0.12248651612654539,0.05184559798342959,0.7817656635203428,119
"3B","raw_plugin",32,64,0.13129247962327897,0.04612209463049311,0.8688215850317601,119
"3B","raw_plugin",32,128,0.14493909523607673,0.023363921316627463,0.9828167254293307,119
"3B","raw_plugin",32,256,0.14600435945767334,0.004019093624722842,0.9997047437000544,119
"3B","raw_plugin",64,1,0.027778689600840335,0.021484375,0.1494140625,119
"3B","raw_plugin",64,2,0.030791074287991563,0.023552894592285156,0.16032886505126953,119
"3B","raw_plugin",64,4,0.03912642629534314,0.02829663767352031,0.19749851906271942,119
"3B","raw_plugin",64,8,0.05150580368280857,0.035336396244969204,0.23084885460529692,119
"3B","raw_plugin",64,16,0.06425349859684708,0.03305557446934504,0.344025856500527,119
"3B","raw_plugin",64,32,0.08636091370705673,0.03504419972015238,0.5772192115572421,119
"3B","raw_plugin",64,48,0.10429092414630302,0.045815188067126256,0.7215587839422505,119
"3B","raw_plugin",64,64,0.11636668100933281,0.04204430148476944,0.8109561182152591,119
"3B","raw_plugin",64,128,0.1376023632986556,0.021462722578516225,0.943197977429539,119
"3B","raw_plugin",64,256,0.151208065855329,0.004225886358045661,0.9879592807477463,119
"3B","raw_plugin",128,1,0.0184890362394958,0.0126953125,0.1416015625,119
"3B","raw_plugin",128,2,0.01923156385662175,0.012197494506835938,0.15428638458251953,119
"3B","raw_plugin",128,4,0.025303456034054164,0.016654022644615907,0.15706295978907292,119
"3B","raw_plugin",128,8,0.0353321674784078,0.024287045233877064,0.17022068401666146,119
"3B","raw_plugin",128,16,0.047948983939801626,0.029306363246626943,0.29636970155475273,119
"3B","raw_plugin",128,32,0.06801233925258683,0.03504418604500126,0.43214439360930057,119
"3B","raw_plugin",128,48,0.08225068369788038,0.03809070958292005,0.4999952638546583,119
"3B","raw_plugin",128,64,0.09287495750248183,0.03705478955104902,0.5770536264498267,119
"3B","raw_plugin",128,128,0.12036599591777755,0.034168980455440694,0.8271658381207084,119
"3B","raw_plugin",128,256,0.1405205016307215,0.010584115156086371,0.9705082574257303,119
"3B","raw_plugin",256,1,0.016864167542016806,0.01171875,0.0869140625,119
"3B","raw_plugin",256,2,0.01776631940312746,0.011300086975097656,0.10994434356689453,119
"3B","raw_plugin",256,4,0.021401828876685826,0.013941009535301419,0.1211184779431278,119
"3B","raw_plugin",256,8,0.02629944536962316,0.019055292169966598,0.15207078822190467,119
"3B","raw_plugin",256,16,0.03472307694080436,0.024788371565726774,0.2822715949301421,119
"3B","raw_plugin",256,32,0.050761951962450036,0.034350746091900364,0.4384183508784613,119
"3B","raw_plugin",256,48,0.06399735126667119,0.03300817523642739,0.5244555119069533,119
"3B","raw_plugin",256,64,0.07493292868870531,0.030218001888271798,0.5765885251889544,119
"3B","raw_plugin",256,128,0.10758975802583112,0.035152772681666986,0.6486551770590688,119
"3B","raw_plugin",256,256,0.13973644925918244,0.019469096563806118,0.765450556036142,119
"3B","raw_plugin",512,1,0.014057576155462185,0.0087890625,0.0869140625,119
"3B","raw_plugin",512,2,0.014442836537080653,0.009372711181640625,0.07154178619384766,119
"3B","raw_plugin",512,4,0.017092304878377863,0.00931780130486004,0.08832096036803705,119
"3B","raw_plugin",512,8,0.022720348428792277,0.013846121734863263,0.1106198678320286,119
"3B","raw_plugin",512,16,0.02839086011817148,0.021879273160034574,0.20223048510868302,119
"3B","raw_plugin",512,32,0.03893795708284868,0.02656529708554474,0.32425618721992955,119
"3B","raw_plugin",512,48,0.050456900700747334,0.03364267043158908,0.39228307321984024,119
"3B","raw_plugin",512,64,0.06021650186032114,0.03287603998485156,0.4385647443385461,119
"3B","raw_plugin",512,128,0.08531496640578173,0.041841403986141223,0.5397250340396818,119
"3B","raw_plugin",512,256,0.10852298721259553,0.023603603857455205,0.7325187872929165,119
"3B","raw_plugin",1024,1,0.011423319327731092,0.0078125,0.0693359375,119
"3B","raw_plugin",1024,2,0.012322706334731159,0.008329391479492188,0.06519412994384766,119
"3B","raw_plugin",1024,4,0.01501992368113341,0.009478289286562358,0.08168600520093605,119
"3B","raw_plugin",1024,8,0.01918071259514335,0.01220912972111257,0.0882046975860824,119
"3B","raw_plugin",1024,16,0.025368727176811042,0.01582369948129314,0.13407297724908596,119
"3B","raw_plugin",1024,32,0.03468330966909891,0.020226758988658666,0.18560801448674447,119
"3B","raw_plugin",1024,48,0.04262773825490741,0.023071284626321353,0.21733832338781323,119
"3B","raw_plugin",1024,64,0.04938100547673663,0.022739270792754507,0.2886449243168369,119
"3B","raw_plugin",1024,128,0.0700501395304071,0.029464265384397045,0.5148725698727457,119
"3B","raw_plugin",1024,256,0.09454928543889812,0.023145997778436622,0.7427176456829327,119
"3B","tail_smoothed_moment",8,1,0.08369715073529412,0.044921875,0.412109375,119
"3B","tail_smoothed_moment",8,2,0.09108601898706262,0.05211448669433594,0.4059295654296875,119
"3B","tail_smoothed_moment",8,4,0.10655081560482706,0.04757237376118917,0.5350446531905012,119
"3B","tail_smoothed_moment",8,8,0.12263670584172467,0.05662677139018912,0.6886055016953162,119
"3B","tail_smoothed_moment",8,16,0.13171659000213537,0.04692884728879769,0.7569368396224927,119
"3B","tail_smoothed_moment",8,32,0.1335018298370369,0.0426926620374376,0.8666958855292951,119
"3B","tail_smoothed_moment",8,48,0.13319703262084331,0.04784038667267421,0.8933426406480227,119
"3B","tail_smoothed_moment",8,64,0.13339749761425704,0.043383460236378735,0.8938096202573819,119
"3B","tail_smoothed_moment",8,128,0.13557092604081614,0.023363921316627463,0.9458023654228412,119
"3B","tail_smoothed_moment",8,256,0.14157133086377627,0.004225886369276233,0.9801202612830388,119
"3B","tail_smoothed_moment",16,1,0.05476135766806723,0.0419921875,0.2001953125,119
"3B","tail_smoothed_moment",16,2,0.05647991885658072,0.03774547576904297,0.24645137786865234,119
"3B","tail_smoothed_moment",16,4,0.0681326549043783,0.031848072058892285,0.3924106910299088,119
"3B","tail_smoothed_moment",16,8,0.08454714710735205,0.04378892572453774,0.600604947106977,119
"3B","tail_smoothed_moment",16,16,0.09884136242454365,0.0491883072484578,0.7730400339998462,119
"3B","tail_smoothed_moment",16,32,0.10768331644602455,0.04814052544545877,0.8710240173341821,119
"3B","tail_smoothed_moment",16,48,0.11013612952497943,0.052648633505046546,0.8938795982447071,119
"3B","tail_smoothed_moment",16,64,0.11170194380722984,0.04612209463049311,0.8938739708198097,119
"3B","tail_smoothed_moment",16,128,0.12030609260774093,0.025378669737716214,0.8586763742992306,119
"3B","tail_smoothed_moment",16,256,0.1336594277636275,0.017053854843458116,0.852642868747523,119
"3B","tail_smoothed_moment",32,1,0.04314436712184875,0.03125,0.173828125,119
"3B","tail_smoothed_moment",32,2,0.044840754981802296,0.02744579315185547,0.18352222442626953,119
"3B","tail_smoothed_moment",32,4,0.05590977555262619,0.033744217100320384,0.25147057523899996,119
"3B","tail_smoothed_moment",32,8,0.06887577875954276,0.03639280281972079,0.408012671646544,119
"3B","tail_smoothed_moment",32,16,0.08422062703125062,0.036013531277021574,0.5517364780488114,119
"3B","tail_smoothed_moment",32,32,0.09651810297835701,0.03892431642394867,0.6775792909064071,119
"3B","tail_smoothed_moment",32,48,0.10124264807860606,0.04328698730087122,0.7320543123350972,119
"3B","tail_smoothed_moment",32,64,0.10354685191958034,0.04286302436543499,0.7584027645427289,119
"3B","tail_smoothed_moment",32,128,0.10674510282813929,0.023782495355404998,0.7816322960990556,119
"3B","tail_smoothed_moment",32,256,0.1139790009995314,0.009717712455221572,0.7649929652688588,119
"3B","tail_smoothed_moment",64,1,0.027220653886554622,0.0205078125,0.1474609375,119
"3B","tail_smoothed_moment",64,2,0.030332397012149587,0.021556854248046875,0.16292285919189453,119
"3B","tail_smoothed_moment",64,4,0.038819575739198475,0.027891452834410302,0.20590241634818085,119
"3B","tail_smoothed_moment",64,8,0.051321255966871863,0.034958207601970104,0.25355818586746737,119
"3B","tail_smoothed_moment",64,16,0.0630915478977241,0.037180655198864265,0.2660583999111483,119
"3B","tail_smoothed_moment",64,32,0.0746583075354265,0.03746556217479968,0.3962252622426829,119
"3B","tail_smoothed_moment",64,48,0.08151836737422753,0.04108143216289406,0.48184642301250685,119
"3B","tail_smoothed_moment",64,64,0.08610120851705096,0.04229230303202362,0.5317369332823949,119
"3B","tail_smoothed_moment",64,128,0.0940306227546454,0.025378669737716214,0.6249093198869642,119
"3B","tail_smoothed_moment",64,256,0.10311035059169153,0.017053854843457894,0.7134299864368473,119
"3B","tail_smoothed_moment",128,1,0.018629291205118425,0.013671875000000222,0.13591974431818188,119
"3B","tail_smoothed_moment",128,2,0.01941875358680627,0.014006614685058594,0.1486045664007014,119
"3B","tail_smoothed_moment",128,4,0.025541597734809626,0.01626774441319867,0.14716564780899888,119
"3B","tail_smoothed_moment",128,8,0.03446258066340608,0.018686092958679457,0.1859906267467606,119
"3B","tail_smoothed_moment",128,16,0.04563289510060423,0.02207290540749296,0.3136033806256593,119
"3B","tail_smoothed_moment",128,32,0.061913016526837665,0.02765528697198015,0.43668706316538647,119
"3B","tail_smoothed_moment",128,48,0.07172669073164543,0.029191197323908402,0.48630295439770194,119
"3B","tail_smoothed_moment",128,64,0.07877173551347108,0.029665469535611066,0.5282029837553704,119
"3B","tail_smoothed_moment",128,128,0.09519160260498563,0.023363921316627463,0.5818694890413081,119
"3B","tail_smoothed_moment",128,256,0.11296691807332264,0.02701301887955143,0.6466327813554892,119
"3B","tail_smoothed_moment",256,1,0.016753381039915968,0.010498046875,0.083984375,119
"3B","tail_smoothed_moment",256,2,0.017611856220149193,0.011254310607910156,0.10716724395751953,119
"3B","tail_smoothed_moment",256,4,0.021267577336624252,0.014544004457093251,0.11726541018742864,119
"3B","tail_smoothed_moment",256,8,0.026841430024873544,0.018573663877425872,0.14713919194110225,119
"3B","tail_smoothed_moment",256,16,0.03520408051871776,0.024909424268610425,0.2637462021597066,119
"3B","tail_smoothed_moment",256,32,0.04914054554577819,0.029206713816767205,0.3867753837714933,119
"3B","tail_smoothed_moment",256,48,0.06097936581347155,0.03181831428925819,0.4402587924476229,119
"3B","tail_smoothed_moment",256,64,0.06904655815002883,0.03445745082663809,0.46426519955324386,119
"3B","tail_smoothed_moment",256,128,0.09035977728015802,0.03864997859412263,0.47509991982898314,119
