score_name,model,N,actual_acc,predicted_acc,MAE,auc,tie_rate,num_problems,mean_logprob_actual_acc,improves_over_meanlogp,leakage_status
mean_logprob,3B,1,0.3796296296296296,0.3796296296296296,0.0,0.5550547764481202,0.0,99,0.3796296296296296,False,none
mean_logprob,3B,2,0.3977009680134681,0.3977009680134681,0.0,0.5550547764481202,0.0,99,0.3977009680134681,False,none
mean_logprob,3B,4,0.4062277483128449,0.4062277483128449,0.0,0.5550547764481202,0.0,99,0.4062277483128449,False,none
mean_logprob,3B,8,0.4089794538839928,0.4089794538839928,0.0,0.5550547764481202,0.0,99,0.4089794538839928,False,none
mean_logprob,3B,16,0.4076556410242423,0.4076556410242423,0.0,0.5550547764481202,0.0,99,0.4076556410242423,False,none
mean_logprob,3B,32,0.4097892917283506,0.4097892917283506,0.0,0.5550547764481202,0.0,99,0.4097892917283506,False,none
mean_logprob,3B,48,0.4174937244845271,0.4174937244845271,0.0,0.5550547764481202,0.0,99,0.4174937244845271,False,none
mean_logprob,70B,1,0.6716666666666667,0.6716666666666667,0.0,0.5601390176185382,0.0001418439716312,100,0.6716666666666667,False,none
mean_logprob,70B,2,0.6781163194444444,0.6781163194444444,0.0,0.5601390176185382,0.0001418439716312,100,0.6781163194444444,False,none
mean_logprob,70B,4,0.6779473161108701,0.6779473161108701,0.0,0.5601390176185382,0.0001418439716312,100,0.6779473161108701,False,none
mean_logprob,70B,8,0.6725469836924316,0.6725469836924316,0.0,0.5601390176185382,0.0001418439716312,100,0.6725469836924316,False,none
mean_logprob,70B,16,0.6614181792194921,0.6614181792194921,0.0,0.5601390176185382,0.0001418439716312,100,0.6614181792194921,False,none
mean_logprob,70B,32,0.6490536672742809,0.6490536672742809,0.0,0.5601390176185382,0.0001418439716312,100,0.6490536672742809,False,none
mean_logprob,70B,48,0.6454018847844877,0.6454018847844877,0.0,0.5601390176185382,0.0001418439716312,100,0.6454018847844877,False,none
mean_logprob,8B,1,0.3960416666666667,0.3960416666666667,0.0,0.5454064497265418,0.0,100,0.3960416666666667,False,none
mean_logprob,8B,2,0.4066362847222222,0.4066362847222222,0.0,0.5454064497265418,0.0,100,0.4066362847222222,False,none
mean_logprob,8B,4,0.4102403749065634,0.4102403749065634,0.0,0.5454064497265418,0.0,100,0.4102403749065634,False,none
mean_logprob,8B,8,0.4096932114954122,0.4096932114954122,0.0,0.5454064497265418,0.0,100,0.4096932114954122,False,none
mean_logprob,8B,16,0.4073373268036592,0.4073373268036592,0.0,0.5454064497265418,0.0,100,0.4073373268036592,False,none
mean_logprob,8B,32,0.4006571739220717,0.4006571739220717,0.0,0.5454064497265418,0.0,100,0.4006571739220717,False,none
mean_logprob,8B,48,0.3943425419966981,0.3943425419966981,0.0,0.5454064497265418,0.0,100,0.3943425419966981,False,none
mean_logprob,Mixtral8x22B,1,0.44375,0.44375,0.0,0.6366498433924376,0.0,100,0.44375,False,none
mean_logprob,Mixtral8x22B,2,0.4676736111111111,0.4676736111111111,0.0,0.6366498433924376,0.0,100,0.4676736111111111,False,none
mean_logprob,Mixtral8x22B,4,0.4794752182195216,0.4794752182195216,0.0,0.6366498433924376,0.0,100,0.4794752182195216,False,none
mean_logprob,Mixtral8x22B,8,0.4827377321380389,0.4827377321380389,0.0,0.6366498433924376,0.0,100,0.4827377321380389,False,none
mean_logprob,Mixtral8x22B,16,0.4822183464543112,0.4822183464543112,0.0,0.6366498433924376,0.0,100,0.4822183464543112,False,none
mean_logprob,Mixtral8x22B,32,0.4808559067137171,0.4808559067137171,0.0,0.6366498433924376,0.0,100,0.4808559067137171,False,none
mean_logprob,Mixtral8x22B,48,0.479358057369338,0.479358057369338,0.0,0.6366498433924376,0.0,100,0.479358057369338,False,none
mean_logprob,Qwen397B,1,0.75625,0.75625,0.0,0.7013601088911171,0.0002039007092198,100,0.75625,False,none
mean_logprob,Qwen397B,2,0.7624565972222223,0.7624565972222223,0.0,0.7013601088911171,0.0002039007092198,100,0.7624565972222223,False,none
mean_logprob,Qwen397B,4,0.7665811081874518,0.7665811081874518,0.0,0.7013601088911171,0.0002039007092198,100,0.7665811081874518,False,none
mean_logprob,Qwen397B,8,0.7723294905440742,0.7723294905440742,0.0,0.7013601088911171,0.0002039007092198,100,0.7723294905440742,False,none
mean_logprob,Qwen397B,16,0.779509502920575,0.779509502920575,0.0,0.7013601088911171,0.0002039007092198,100,0.779509502920575,False,none
mean_logprob,Qwen397B,32,0.7864868212998931,0.7864868212998931,0.0,0.7013601088911171,0.0002039007092198,100,0.7864868212998931,False,none
mean_logprob,Qwen397B,48,0.7902821755933371,0.7902821755933371,0.0,0.7013601088911171,0.0002039007092198,100,0.7902821755933371,False,none
calibrated_binned_posterior,3B,1,0.3796296296296296,0.3796296296296296,0.0,0.5385257611363807,0.0871892685722472,99,0.3796296296296296,False,train_test_split
calibrated_binned_posterior,3B,2,0.3962805134680134,0.3962805134680134,0.0,0.5385257611363807,0.0871892685722472,99,0.3977009680134681,False,train_test_split
calibrated_binned_posterior,3B,4,0.4043844888774902,0.4043844888774902,0.0,0.5385257611363807,0.0871892685722472,99,0.4062277483128449,False,train_test_split
calibrated_binned_posterior,3B,8,0.4050513278776288,0.4050513278776288,0.0,0.5385257611363807,0.0871892685722472,99,0.4089794538839928,False,train_test_split
calibrated_binned_posterior,3B,16,0.4013970542069264,0.4013970542069264,0.0,0.5385257611363807,0.0871892685722472,99,0.4076556410242423,False,train_test_split
calibrated_binned_posterior,3B,32,0.398445533302632,0.398445533302632,0.0,0.5385257611363807,0.0871892685722472,99,0.4097892917283506,False,train_test_split
calibrated_binned_posterior,3B,48,0.3979135580587796,0.3979135580587796,0.0,0.5385257611363807,0.0871892685722472,99,0.4174937244845271,False,train_test_split
calibrated_binned_posterior,70B,1,0.6716666666666667,0.6716666666666667,0.0,0.5888575409742327,0.1151329787234042,100,0.6716666666666667,False,train_test_split
calibrated_binned_posterior,70B,2,0.6794791666666667,0.6794791666666667,0.0,0.5888575409742327,0.1151329787234042,100,0.6781163194444444,True,train_test_split
calibrated_binned_posterior,70B,4,0.6807660590277778,0.6807660590277778,0.0,0.5888575409742327,0.1151329787234042,100,0.6779473161108701,True,train_test_split
calibrated_binned_posterior,70B,8,0.6771792617119392,0.6771792617119392,0.0,0.5888575409742327,0.1151329787234042,100,0.6725469836924316,True,train_test_split
calibrated_binned_posterior,70B,16,0.6718703404235759,0.6718703404235759,0.0,0.5888575409742327,0.1151329787234042,100,0.6614181792194921,True,train_test_split
calibrated_binned_posterior,70B,32,0.6668849887758088,0.6668849887758088,0.0,0.5888575409742327,0.1151329787234042,100,0.6490536672742809,True,train_test_split
calibrated_binned_posterior,70B,48,0.6651229241235416,0.6651229241235416,0.0,0.5888575409742327,0.1151329787234042,100,0.6454018847844877,True,train_test_split
calibrated_binned_posterior,8B,1,0.3960416666666667,0.3960416666666667,0.0,0.5293666899846354,0.1010549645390071,100,0.3960416666666667,False,train_test_split
calibrated_binned_posterior,8B,2,0.4052213541666666,0.4052213541666666,0.0,0.5293666899846354,0.1010549645390071,100,0.4066362847222222,False,train_test_split
calibrated_binned_posterior,8B,4,0.4108283130033517,0.4108283130033517,0.0,0.5293666899846354,0.1010549645390071,100,0.4102403749065634,True,train_test_split
calibrated_binned_posterior,8B,8,0.4125804792209332,0.4125804792209332,0.0,0.5293666899846354,0.1010549645390071,100,0.4096932114954122,True,train_test_split
calibrated_binned_posterior,8B,16,0.4116495745302629,0.4116495745302629,0.0,0.5293666899846354,0.1010549645390071,100,0.4073373268036592,True,train_test_split
calibrated_binned_posterior,8B,32,0.4101144659525036,0.4101144659525036,0.0,0.5293666899846354,0.1010549645390071,100,0.4006571739220717,True,train_test_split
calibrated_binned_posterior,8B,48,0.4095780180795373,0.4095780180795373,0.0,0.5293666899846354,0.1010549645390071,100,0.3943425419966981,True,train_test_split
calibrated_binned_posterior,Mixtral8x22B,1,0.44375,0.44375,0.0,0.6344806862548622,0.1077039007092198,100,0.44375,False,train_test_split
calibrated_binned_posterior,Mixtral8x22B,2,0.4671354166666666,0.4671354166666666,0.0,0.6344806862548622,0.1077039007092198,100,0.4676736111111111,False,train_test_split
calibrated_binned_posterior,Mixtral8x22B,4,0.4792516750759547,0.4792516750759547,0.0,0.6344806862548622,0.1077039007092198,100,0.4794752182195216,False,train_test_split
calibrated_binned_posterior,Mixtral8x22B,8,0.4831358603702238,0.4831358603702238,0.0,0.6344806862548622,0.1077039007092198,100,0.4827377321380389,True,train_test_split
calibrated_binned_posterior,Mixtral8x22B,16,0.4816449595796518,0.4816449595796518,0.0,0.6344806862548622,0.1077039007092198,100,0.4822183464543112,False,train_test_split
calibrated_binned_posterior,Mixtral8x22B,32,0.4775184133329582,0.4775184133329582,0.0,0.6344806862548622,0.1077039007092198,100,0.4808559067137171,False,train_test_split
calibrated_binned_posterior,Mixtral8x22B,48,0.4743078928604227,0.4743078928604227,0.0,0.6344806862548622,0.1077039007092198,100,0.479358057369338,False,train_test_split
calibrated_binned_posterior,Qwen397B,1,0.75625,0.75625,0.0,0.6928367086217172,0.1561702127659574,100,0.75625,False,train_test_split
calibrated_binned_posterior,Qwen397B,2,0.7613368055555556,0.7613368055555556,0.0,0.6928367086217172,0.1561702127659574,100,0.7624565972222223,False,train_test_split
calibrated_binned_posterior,Qwen397B,4,0.7650263845184702,0.7650263845184702,0.0,0.6928367086217172,0.1561702127659574,100,0.7665811081874518,False,train_test_split
calibrated_binned_posterior,Qwen397B,8,0.7709889130728607,0.7709889130728607,0.0,0.6928367086217172,0.1561702127659574,100,0.7723294905440742,False,train_test_split
calibrated_binned_posterior,Qwen397B,16,0.7782109057656492,0.7782109057656492,0.0,0.6928367086217172,0.1561702127659574,100,0.779509502920575,False,train_test_split
calibrated_binned_posterior,Qwen397B,32,0.7830531247069064,0.7830531247069064,0.0,0.6928367086217172,0.1561702127659574,100,0.7864868212998931,False,train_test_split
calibrated_binned_posterior,Qwen397B,48,0.7841288998226799,0.7841288998226799,0.0,0.6928367086217172,0.1561702127659574,100,0.7902821755933371,False,train_test_split
oracle_correctness_verifier,3B,1,0.3796296296296296,0.3796296296296296,0.0,1.0,0.7625116412350456,99,0.3796296296296296,False,oracle
oracle_correctness_verifier,3B,2,0.4957561728395062,0.4957561728395062,0.0,1.0,0.7625116412350456,99,0.3977009680134681,True,oracle
oracle_correctness_verifier,3B,4,0.5963288057562507,0.5963288057562507,0.0,1.0,0.7625116412350456,99,0.4062277483128449,True,oracle
oracle_correctness_verifier,3B,8,0.6751254648793384,0.6751254648793384,0.0,1.0,0.7625116412350456,99,0.4089794538839928,True,oracle
oracle_correctness_verifier,3B,16,0.7338985197759209,0.7338985197759209,0.0,1.0,0.7625116412350456,99,0.4076556410242423,True,oracle
oracle_correctness_verifier,3B,32,0.7785825265456766,0.7785825265456766,0.0,1.0,0.7625116412350456,99,0.4097892917283506,True,oracle
oracle_correctness_verifier,3B,48,0.7996728661675768,0.7996728661675768,0.0,1.0,0.7625116412350456,99,0.4174937244845271,True,oracle
oracle_correctness_verifier,70B,1,0.6716666666666667,0.6716666666666667,0.0,1.0,0.8868085106382979,100,0.6716666666666667,False,oracle
oracle_correctness_verifier,70B,2,0.7270833333333334,0.7270833333333334,0.0,1.0,0.8868085106382979,100,0.6781163194444444,True,oracle
oracle_correctness_verifier,70B,4,0.7640438729745371,0.7640438729745371,0.0,1.0,0.8868085106382979,100,0.6779473161108701,True,oracle
oracle_correctness_verifier,70B,8,0.790531382549607,0.790531382549607,0.0,1.0,0.8868085106382979,100,0.6725469836924316,True,oracle
oracle_correctness_verifier,70B,16,0.8124582574254318,0.8124582574254318,0.0,1.0,0.8868085106382979,100,0.6614181792194921,True,oracle
oracle_correctness_verifier,70B,32,0.8311550962443512,0.8311550962443512,0.0,1.0,0.8868085106382979,100,0.6490536672742809,True,oracle
oracle_correctness_verifier,70B,48,0.8396718278409877,0.8396718278409877,0.0,1.0,0.8868085106382979,100,0.6454018847844877,True,oracle
oracle_correctness_verifier,8B,1,0.3960416666666667,0.3960416666666667,0.0,1.0,0.7496719858156028,100,0.3960416666666667,False,oracle
oracle_correctness_verifier,8B,2,0.5185980902777778,0.5185980902777778,0.0,1.0,0.7496719858156028,100,0.4066362847222222,True,oracle
oracle_correctness_verifier,8B,4,0.6225562672556182,0.6225562672556182,0.0,1.0,0.7496719858156028,100,0.4102403749065634,True,oracle
oracle_correctness_verifier,8B,8,0.6972227568913061,0.6972227568913061,0.0,1.0,0.7496719858156028,100,0.4096932114954122,True,oracle
oracle_correctness_verifier,8B,16,0.746748381491098,0.746748381491098,0.0,1.0,0.7496719858156028,100,0.4073373268036592,True,oracle
oracle_correctness_verifier,8B,32,0.7788870916128652,0.7788870916128652,0.0,1.0,0.7496719858156028,100,0.4006571739220717,True,oracle
oracle_correctness_verifier,8B,48,0.7919164917347362,0.7919164917347362,0.0,1.0,0.7496719858156028,100,0.3943425419966981,True,oracle
oracle_correctness_verifier,Mixtral8x22B,1,0.44375,0.44375,0.0,1.0,0.8097163120567374,100,0.44375,False,oracle
oracle_correctness_verifier,Mixtral8x22B,2,0.5369097222222221,0.5369097222222221,0.0,1.0,0.8097163120567374,100,0.4676736111111111,True,oracle
oracle_correctness_verifier,Mixtral8x22B,4,0.615801112798997,0.615801112798997,0.0,1.0,0.8097163120567374,100,0.4794752182195216,True,oracle
oracle_correctness_verifier,Mixtral8x22B,8,0.6877575836346266,0.6877575836346266,0.0,1.0,0.8097163120567374,100,0.4827377321380389,True,oracle
oracle_correctness_verifier,Mixtral8x22B,16,0.7521805930157014,0.7521805930157014,0.0,1.0,0.8097163120567374,100,0.4822183464543112,True,oracle
oracle_correctness_verifier,Mixtral8x22B,32,0.8018322220023252,0.8018322220023252,0.0,1.0,0.8097163120567374,100,0.4808559067137171,True,oracle
oracle_correctness_verifier,Mixtral8x22B,48,0.8214660848831545,0.8214660848831545,0.0,1.0,0.8097163120567374,100,0.479358057369338,True,oracle
oracle_correctness_verifier,Qwen397B,1,0.75625,0.75625,0.0,1.0,0.9524290780141844,100,0.75625,False,oracle
oracle_correctness_verifier,Qwen397B,2,0.7795399305555556,0.7795399305555556,0.0,1.0,0.9524290780141844,100,0.7624565972222223,True,oracle
oracle_correctness_verifier,Qwen397B,4,0.7986599882149403,0.7986599882149403,0.0,1.0,0.9524290780141844,100,0.7665811081874518,True,oracle
oracle_correctness_verifier,Qwen397B,8,0.8148893454856154,0.8148893454856154,0.0,1.0,0.9524290780141844,100,0.7723294905440742,True,oracle
oracle_correctness_verifier,Qwen397B,16,0.8280403005064142,0.8280403005064142,0.0,1.0,0.9524290780141844,100,0.779509502920575,True,oracle
oracle_correctness_verifier,Qwen397B,32,0.8405775202806207,0.8405775202806207,0.0,1.0,0.9524290780141844,100,0.7864868212998931,True,oracle
oracle_correctness_verifier,Qwen397B,48,0.8472805941112419,0.8472805941112419,0.0,1.0,0.9524290780141844,100,0.7902821755933371,True,oracle
total_logprob,3B,1,0.3796296296296296,0.3796296296296296,0.0,0.5880869499883241,0.0,99,0.3796296296296296,False,none
total_logprob,3B,2,0.4019097222222222,0.4019097222222222,0.0,0.5880869499883241,0.0,99,0.3977009680134681,True,none
total_logprob,3B,4,0.4141746261259878,0.4141746261259878,0.0,0.5880869499883241,0.0,99,0.4062277483128449,True,none
total_logprob,3B,8,0.4169735620049228,0.4169735620049228,0.0,0.5880869499883241,0.0,99,0.4089794538839928,True,none
