problem_idx,p,kappa,n_correct,n_incorrect,level,type
2,0.7708333333333334,0.7051597051597052,37,11,3,
3,0.375,0.5388888888888889,18,30,3,
1,0.041666666666666664,0.9021739130434783,2,46,5,
0,0.25,0.6064814814814815,12,36,2,
5,0.10416666666666667,0.413953488372093,5,43,2,
6,0.3333333333333333,0.609375,16,32,3,
4,0.375,0.45925925925925926,18,30,2,
8,0.041666666666666664,0.34782608695652173,2,46,3,
7,0.020833333333333332,0.3404255319148936,1,47,4,
10,0.041666666666666664,0.10869565217391304,2,46,3,
9,0.020833333333333332,0.2765957446808511,1,47,5,
12,0.0,,0,48,5,
14,0.4791666666666667,0.711304347826087,23,25,1,
13,0.7291666666666666,0.5164835164835165,35,13,2,
11,0.0,,0,48,5,
16,0.3125,0.4626262626262626,15,33,1,
15,0.0,,0,48,5,
17,0.10416666666666667,0.3116279069767442,5,43,4,
18,0.041666666666666664,0.43478260869565216,2,46,1,
20,0.5,0.5260416666666666,24,24,3,
19,0.375,0.6944444444444444,18,30,3,
22,0.0,,0,48,5,
21,0.0,,0,48,3,
23,0.020833333333333332,0.3829787234042553,1,47,5,
24,0.041666666666666664,0.5108695652173914,2,46,5,
26,0.0,,0,48,5,
25,0.0,,0,48,5,
27,0.0625,0.6666666666666666,3,45,2,
28,0.4583333333333333,0.5996503496503497,22,26,2,
29,0.8541666666666666,0.8466898954703833,41,7,2,
30,0.4791666666666667,0.5460869565217391,23,25,3,
32,0.25,0.6319444444444444,12,36,4,
31,0.0,,0,48,4,
33,0.020833333333333332,0.10638297872340426,1,47,4,
35,0.2916666666666667,0.6428571428571429,14,34,2,
34,0.041666666666666664,0.717391304347826,2,46,4,
36,0.0,,0,48,2,
37,0.22916666666666666,0.597051597051597,11,37,3,
38,0.9375,0.5851851851851851,45,3,1,
39,0.4791666666666667,0.5634782608695652,23,25,3,
40,0.2916666666666667,0.5084033613445378,14,34,2,
42,0.6666666666666666,0.875,32,16,2,
41,0.22916666666666666,0.3783783783783784,11,37,4,
44,0.125,0.6468253968253969,6,42,5,
45,0.4583333333333333,0.3094405594405594,22,26,3,
43,0.0,,0,48,5,
46,0.2916666666666667,0.6029411764705882,14,34,2,
49,0.75,0.5439814814814815,36,12,4,
48,0.22916666666666666,0.6560196560196561,11,37,2,
47,0.3125,0.5353535353535354,15,33,5,
50,0.0,,0,48,5,
52,0.4375,0.9259259259259259,21,27,5,
53,0.375,0.5518518518518518,18,30,2,
54,0.9791666666666666,0.7446808510638298,47,1,2,
51,0.041666666666666664,0.6413043478260869,2,46,2,
55,0.8333333333333334,0.678125,40,8,4,
56,0.5625,0.8095238095238095,27,21,3,
57,0.6458333333333334,0.5199240986717267,31,17,2,
58,0.3333333333333333,0.3828125,16,32,1,
59,0.2708333333333333,0.621978021978022,13,35,2,
61,0.08333333333333333,0.6988636363636364,4,44,3,
60,0.0,,0,48,5,
62,0.020833333333333332,0.10638297872340426,1,47,5,
65,0.9166666666666666,0.4659090909090909,44,4,1,
63,0.020833333333333332,0.14893617021276595,1,47,5,
66,0.0,,0,48,3,
64,0.0,,0,48,4,
67,0.8125,0.811965811965812,39,9,4,
68,0.041666666666666664,0.40217391304347827,2,46,4,
70,0.4166666666666667,0.5035714285714286,20,28,2,
69,0.041666666666666664,0.391304347826087,2,46,4,
71,0.0,,0,48,4,
72,0.5833333333333334,0.8267857142857142,28,20,2,
73,0.22916666666666666,0.4987714987714988,11,37,4,
74,0.14583333333333334,0.49477351916376305,7,41,2,
75,0.08333333333333333,0.6931818181818182,4,44,4,
76,0.6875,0.6585858585858586,33,15,2,
77,0.8541666666666666,0.4878048780487805,41,7,1,
78,0.020833333333333332,0.7659574468085106,1,47,4,
79,0.22916666666666666,0.5798525798525799,11,37,1,
81,0.4583333333333333,0.7307692307692307,22,26,3,
80,0.020833333333333332,0.9148936170212766,1,47,5,
82,0.14583333333333334,0.5400696864111498,7,41,5,
83,0.0,,0,48,2,
84,0.041666666666666664,0.7934782608695652,2,46,4,
86,0.9791666666666666,0.7872340425531915,47,1,1,
85,0.2708333333333333,0.7098901098901099,13,35,4,
87,0.7708333333333334,0.7469287469287469,37,11,1,
89,0.041666666666666664,0.5434782608695652,2,46,4,
90,0.041666666666666664,0.29347826086956524,2,46,3,
88,0.08333333333333333,0.35795454545454547,4,44,5,
91,0.10416666666666667,0.3581395348837209,5,43,3,
92,0.14583333333333334,0.578397212543554,7,41,4,
94,0.041666666666666664,0.29347826086956524,2,46,5,
95,0.14583333333333334,0.7038327526132404,7,41,2,
93,0.14583333333333334,0.5121951219512195,7,41,4,
96,0.0,,0,48,5,
98,0.0,,0,48,2,
97,0.125,0.5793650793650794,6,42,1,
99,0.0,,0,48,3,
100,0.08333333333333333,0.6193181818181818,4,44,5,
102,0.375,0.5166666666666667,18,30,1,
101,0.0,,0,48,5,
104,0.020833333333333332,0.6595744680851063,1,47,4,
105,0.10416666666666667,0.4930232558139535,5,43,3,
103,0.0,,0,48,5,
107,0.22916666666666666,0.3046683046683047,11,37,2,
106,0.0,,0,48,2,
109,0.020833333333333332,0.2765957446808511,1,47,5,
111,0.9791666666666666,0.723404255319149,47,1,3,
108,0.020833333333333332,0.6595744680851063,1,47,3,
110,0.0,,0,48,4,
113,0.3333333333333333,0.404296875,16,32,2,
112,0.20833333333333334,0.5105263157894737,10,38,4,
115,0.20833333333333334,0.25,10,38,2,
116,0.5625,0.6948853615520282,27,21,2,
117,0.7916666666666666,0.47368421052631576,38,10,2,
114,0.125,0.5753968253968254,6,42,3,
121,0.8333333333333334,0.653125,40,8,2,
119,0.10416666666666667,0.5348837209302325,5,43,3,
118,0.0,,0,48,5,
122,0.8125,0.6410256410256411,39,9,3,
120,0.3958333333333333,0.5807622504537205,19,29,2,
124,0.4166666666666667,0.7035714285714286,20,28,4,
123,0.0,,0,48,4,
125,0.8333333333333334,0.878125,40,8,4,
127,0.0,,0,48,3,
128,0.5833333333333334,0.5142857142857142,28,20,3,
126,0.0,,0,48,4,
129,0.0,,0,48,5,
130,0.08333333333333333,0.07954545454545454,4,44,4,
132,0.5833333333333334,0.45357142857142857,28,20,3,
131,0.1875,0.7578347578347578,9,39,4,
133,0.3958333333333333,0.5045372050816697,19,29,3,
135,0.5416666666666666,0.527972027972028,26,22,5,
136,0.10416666666666667,0.6558139534883721,5,43,5,
134,0.020833333333333332,0.5106382978723404,1,47,4,
137,0.0,,0,48,4,
138,0.020833333333333332,0.8723404255319149,1,47,4,
140,0.375,0.7037037037037037,18,30,4,
141,0.125,0.5079365079365079,6,42,1,
139,0.3333333333333333,0.466796875,16,32,3,
142,0.08333333333333333,0.6818181818181818,4,44,5,
143,0.0,,0,48,3,
144,0.6458333333333334,0.7476280834914611,31,17,1,
146,0.7291666666666666,0.5582417582417583,35,13,3,
145,0.0,,0,48,5,
148,0.5416666666666666,0.6398601398601399,26,22,1,
149,0.041666666666666664,0.8695652173913043,2,46,2,
147,0.020833333333333332,0.3191489361702128,1,47,5,
151,0.0,,0,48,5,
150,0.08333333333333333,0.5284090909090909,4,44,5,
153,0.041666666666666664,0.7391304347826086,2,46,4,
152,0.0,,0,48,5,
154,0.0,,0,48,5,
155,0.5208333333333334,0.5930434782608696,25,23,4,
156,0.020833333333333332,0.7446808510638298,1,47,3,
157,0.0,,0,48,2,
158,0.4166666666666667,0.8089285714285714,20,28,4,
160,0.75,0.5254629629629629,36,12,2,
161,0.9791666666666666,0.8936170212765957,47,1,2,
162,0.10416666666666667,0.4697674418604651,5,43,5,
159,0.25,0.38657407407407407,12,36,4,
163,0.14583333333333334,0.7909407665505227,7,41,5,
164,0.0,,0,48,2,
165,0.6041666666666666,0.5172413793103449,29,19,4,
166,0.0,,0,48,5,
168,0.020833333333333332,0.3191489361702128,1,47,5,
169,0.020833333333333332,0.02127659574468085,1,47,2,
167,0.6458333333333334,0.683111954459203,31,17,1,
171,1.0,,48,0,1,
170,0.0,,0,48,5,
172,0.7708333333333334,0.7665847665847666,37,11,1,
174,0.7291666666666666,0.5340659340659341,35,13,3,
176,0.020833333333333332,0.1702127659574468,1,47,3,
175,0.020833333333333332,0.8297872340425532,1,47,2,
173,0.0625,0.4,3,45,5,
178,0.2708333333333333,0.701098901098901,13,35,2,
177,0.0,,0,48,3,
180,0.020833333333333332,0.6382978723404256,1,47,3,
179,0.0,,0,48,4,
182,0.9166666666666666,0.6590909090909091,44,4,2,
181,0.0625,0.26666666666666666,3,45,3,
185,0.6041666666666666,0.4573502722323049,29,19,1,
183,0.22916666666666666,0.6977886977886978,11,37,4,
184,0.0,,0,48,5,
186,0.041666666666666664,0.5978260869565217,2,46,4,
187,0.6666666666666666,0.552734375,32,16,1,
190,0.041666666666666664,0.75,2,46,5,
191,1.0,,48,0,2,
188,0.0,,0,48,5,
189,0.0,,0,48,5,
193,0.1875,0.5698005698005698,9,39,3,
192,0.10416666666666667,0.6093023255813953,5,43,3,
194,0.020833333333333332,0.44680851063829785,1,47,5,
195,0.10416666666666667,0.5209302325581395,5,43,4,
197,0.020833333333333332,0.851063829787234,1,47,5,
196,0.0625,0.6296296296296297,3,45,1,
199,0.7916666666666666,0.41578947368421054,38,10,2,
198,0.20833333333333334,0.6631578947368421,10,38,3,
200,0.20833333333333334,0.7131578947368421,10,38,4,
202,0.10416666666666667,0.6,5,43,5,
203,0.041666666666666664,0.5652173913043478,2,46,3,
201,0.0,,0,48,4,
204,0.0625,0.8222222222222222,3,45,5,
205,0.0,,0,48,3,
206,0.3125,0.6101010101010101,15,33,2,
207,0.8333333333333334,0.771875,40,8,2,
208,0.4375,0.6102292768959435,21,27,3,
211,0.5208333333333334,0.5478260869565217,25,23,2,
210,0.125,0.623015873015873,6,42,4,
209,0.125,0.5912698412698413,6,42,2,
212,0.3958333333333333,0.6225045372050817,19,29,3,
214,0.0,,0,48,5,
216,0.375,0.47962962962962963,18,30,4,
215,0.25,0.34953703703703703,12,36,4,
213,0.041666666666666664,0.5,2,46,4,
217,0.0,,0,48,4,
218,0.375,0.5111111111111111,18,30,2,
219,0.10416666666666667,0.5581395348837209,5,43,4,
220,0.125,0.40476190476190477,6,42,5,
221,0.020833333333333332,0.7872340425531915,1,47,3,
223,0.0,,0,48,3,
222,0.041666666666666664,0.45652173913043476,2,46,4,
225,0.16666666666666666,0.66875,8,40,3,
224,0.0,,0,48,4,
226,0.041666666666666664,0.29347826086956524,2,46,3,
227,0.020833333333333332,0.723404255319149,1,47,3,
229,0.5,0.3402777777777778,24,24,4,
228,0.0,,0,48,4,
230,0.0,,0,48,4,
231,0.22916666666666666,0.7911547911547911,11,37,4,
232,0.041666666666666664,0.31521739130434784,2,46,5,
233,0.0625,0.562962962962963,3,45,2,
234,0.16666666666666666,0.5875,8,40,3,
235,0.0,,0,48,4,
236,0.0,,0,48,4,
237,0.3333333333333333,0.763671875,16,32,1,
240,0.0,,0,48,4,
238,0.08333333333333333,0.44886363636363635,4,44,5,
239,0.020833333333333332,1.0,1,47,5,
243,0.5,0.5885416666666666,24,24,2,
242,0.0,,0,48,5,
241,0.0,,0,48,5,
244,0.125,0.7857142857142857,6,42,5,
246,0.25,0.6759259259259259,12,36,2,
247,0.020833333333333332,0.851063829787234,1,47,3,
245,0.0,,0,48,4,
248,0.020833333333333332,0.3617021276595745,1,47,4,
249,0.0,,0,48,4,
251,0.020833333333333332,0.574468085106383,1,47,5,
250,0.16666666666666666,0.475,8,40,4,
252,0.020833333333333332,0.5531914893617021,1,47,5,
253,0.3541666666666667,0.4478178368121442,17,31,3,
254,0.125,0.5277777777777778,6,42,5,
256,0.6458333333333334,0.5939278937381404,31,17,3,
255,0.0,,0,48,2,
258,0.3125,0.705050505050505,15,33,3,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
261,0.1875,0.7863247863247863,9,39,3,
262,0.625,0.48148148148148145,30,18,1,
263,0.2708333333333333,0.7076923076923077,13,35,4,
260,0.020833333333333332,0.6382978723404256,1,47,3,
265,0.9791666666666666,0.0851063829787234,47,1,2,
266,0.375,0.6962962962962963,18,30,3,
264,0.0,,0,48,5,
267,0.20833333333333334,0.6842105263157895,10,38,1,
269,0.3541666666666667,0.635673624288425,17,31,3,
268,0.5625,0.5396825396825397,27,21,1,
270,0.875,0.7619047619047619,42,6,1,
