problem_idx,p,kappa,n_correct,n_incorrect,level,type
2,0.9791666666666666,0.9787234042553191,47,1,3,
3,0.8541666666666666,0.6097560975609756,41,7,3,
0,0.7291666666666666,0.5296703296703297,35,13,2,
1,0.020833333333333332,0.19148936170212766,1,47,5,
5,0.5416666666666666,0.5786713286713286,26,22,2,
6,0.3125,0.3515151515151515,15,33,3,
4,0.4583333333333333,0.6416083916083916,22,26,2,
8,0.9791666666666666,0.6595744680851063,47,1,3,
9,0.020833333333333332,0.6170212765957447,1,47,5,
10,0.3541666666666667,0.4250474383301708,17,31,3,
7,0.020833333333333332,0.8297872340425532,1,47,4,
12,0.041666666666666664,0.4891304347826087,2,46,5,
14,0.0625,0.3851851851851852,3,45,1,
11,0.0,,0,48,5,
13,1.0,,48,0,2,
16,0.75,0.5416666666666666,36,12,1,
15,0.0,,0,48,5,
18,0.25,0.8333333333333334,12,36,1,
17,0.125,0.3888888888888889,6,42,4,
20,0.4375,0.42328042328042326,21,27,3,
19,0.3333333333333333,0.5546875,16,32,3,
21,0.0,,0,48,3,
22,0.14583333333333334,0.6933797909407665,7,41,5,
23,0.0,,0,48,5,
24,0.08333333333333333,0.3693181818181818,4,44,5,
27,0.5416666666666666,0.4982517482517482,26,22,2,
28,0.6875,0.45454545454545453,33,15,2,
26,0.020833333333333332,0.06382978723404255,1,47,5,
29,0.1875,0.7578347578347578,9,39,2,
30,0.9375,0.5333333333333333,45,3,3,
32,0.4166666666666667,0.5910714285714286,20,28,4,
31,0.0,,0,48,4,
37,0.125,0.5238095238095238,6,42,3,
33,0.2708333333333333,0.5076923076923077,13,35,4,
35,0.5625,0.5520282186948854,27,21,2,
34,0.4375,0.5961199294532628,21,27,4,
38,1.0,,48,0,1,
39,0.8958333333333334,0.7348837209302326,43,5,3,
40,1.0,,48,0,2,
41,0.20833333333333334,0.49736842105263157,10,38,4,
42,0.8958333333333334,0.3395348837209302,43,5,2,
44,0.7708333333333334,0.714987714987715,37,11,5,
43,0.0,,0,48,5,
49,1.0,,48,0,4,
48,0.020833333333333332,0.6595744680851063,1,47,2,
46,0.041666666666666664,0.5,2,46,2,
47,0.7083333333333334,0.7878151260504201,34,14,5,
52,0.875,0.7936507936507936,42,6,5,
50,0.16666666666666666,0.684375,8,40,5,
53,0.6875,0.5313131313131313,33,15,2,
54,0.9375,0.8518518518518519,45,3,2,
55,0.4791666666666667,0.5304347826086957,23,25,4,
56,0.9166666666666666,0.8238636363636364,44,4,3,
57,0.8333333333333334,0.29375,40,8,2,
58,0.75,0.5902777777777778,36,12,1,
59,0.6458333333333334,0.7267552182163188,31,17,2,
61,0.8541666666666666,0.8710801393728222,41,7,3,
60,0.0,,0,48,5,
62,0.0,,0,48,5,
66,0.1875,0.4672364672364672,9,39,3,
67,0.9583333333333334,1.0,46,2,4,
63,0.125,0.49603174603174605,6,42,5,
64,0.0,,0,48,4,
70,0.9375,0.5851851851851851,45,3,2,
71,0.0,,0,48,4,
68,0.0625,0.2074074074074074,3,45,4,
72,0.9375,0.4888888888888889,45,3,2,
69,0.20833333333333334,0.30526315789473685,10,38,4,
73,0.9375,0.7703703703703704,45,3,4,
74,0.125,0.39285714285714285,6,42,2,
75,0.25,0.6435185185185185,12,36,4,
77,0.9791666666666666,0.9361702127659575,47,1,1,
76,0.8541666666666666,0.6933797909407665,41,7,2,
79,0.9583333333333334,0.7717391304347826,46,2,1,
81,0.4791666666666667,0.4765217391304348,23,25,3,
78,0.041666666666666664,0.6521739130434783,2,46,4,
80,0.5833333333333334,0.4767857142857143,28,20,5,
83,0.10416666666666667,0.2837209302325581,5,43,2,
84,0.4583333333333333,0.6905594405594405,22,26,4,
82,0.0,,0,48,5,
86,0.9166666666666666,0.5397727272727273,44,4,1,
85,0.8541666666666666,0.3832752613240418,41,7,4,
87,0.9375,0.4888888888888889,45,3,1,
89,0.041666666666666664,0.20652173913043478,2,46,4,
90,0.041666666666666664,0.391304347826087,2,46,3,
91,0.22916666666666666,0.4201474201474201,11,37,3,
92,0.4583333333333333,0.6468531468531469,22,26,4,
93,0.9375,0.762962962962963,45,3,4,
88,0.2916666666666667,0.5609243697478992,14,34,5,
95,0.8333333333333334,0.690625,40,8,2,
94,0.0,,0,48,5,
97,0.2708333333333333,0.6747252747252748,13,35,1,
96,0.0,,0,48,5,
98,0.0,,0,48,2,
99,0.041666666666666664,0.6195652173913043,2,46,3,
102,0.25,0.5,12,36,1,
100,0.0,,0,48,5,
105,0.16666666666666666,0.284375,8,40,3,
101,0.020833333333333332,0.0851063829787234,1,47,5,
104,0.020833333333333332,0.574468085106383,1,47,4,
103,0.0,,0,48,5,
107,0.9583333333333334,0.7282608695652174,46,2,2,
106,0.0,,0,48,2,
111,0.8541666666666666,0.5121951219512195,41,7,3,
109,0.0,,0,48,5,
110,0.020833333333333332,0.14893617021276595,1,47,4,
113,0.9583333333333334,0.6195652173913043,46,2,2,
112,0.9375,0.8222222222222222,45,3,4,
115,0.2708333333333333,0.5648351648351648,13,35,2,
114,0.7291666666666666,0.7054945054945055,35,13,3,
108,0.10416666666666667,0.2372093023255814,5,43,3,
116,1.0,,48,0,2,
117,0.9791666666666666,0.6382978723404256,47,1,2,
119,0.08333333333333333,0.2784090909090909,4,44,3,
121,0.8958333333333334,0.5302325581395348,43,5,2,
118,0.020833333333333332,0.2765957446808511,1,47,5,
123,0.041666666666666664,0.5760869565217391,2,46,4,
122,1.0,,48,0,3,
124,0.9166666666666666,0.625,44,4,4,
120,0.08333333333333333,0.5568181818181818,4,44,2,
125,0.8958333333333334,0.6372093023255814,43,5,4,
128,0.4375,0.7495590828924162,21,27,3,
127,0.020833333333333332,0.3617021276595745,1,47,3,
126,0.0,,0,48,4,
129,0.0,,0,48,5,
132,0.8125,0.42735042735042733,39,9,3,
130,0.14583333333333334,0.47038327526132406,7,41,4,
131,0.875,0.8293650793650794,42,6,4,
133,0.9583333333333334,0.75,46,2,3,
135,0.6666666666666666,0.69921875,32,16,5,
137,0.3333333333333333,0.548828125,16,32,4,
134,0.9166666666666666,0.7954545454545454,44,4,4,
136,0.08333333333333333,0.5170454545454546,4,44,5,
138,0.0,,0,48,4,
142,0.4166666666666667,0.5107142857142857,20,28,5,
140,0.25,0.3958333333333333,12,36,4,
139,0.25,0.36574074074074076,12,36,3,
143,0.2916666666666667,0.5651260504201681,14,34,3,
146,0.9791666666666666,0.8936170212765957,47,1,3,
144,0.7916666666666666,0.7789473684210526,38,10,1,
145,0.020833333333333332,0.7872340425531915,1,47,5,
148,0.875,0.5992063492063492,42,6,1,
147,0.0625,0.562962962962963,3,45,5,
149,0.2708333333333333,0.4703296703296703,13,35,2,
152,0.0,,0,48,5,
153,0.14583333333333334,0.7038327526132404,7,41,4,
151,0.0,,0,48,5,
150,0.020833333333333332,0.0,1,47,5,
154,0.0,,0,48,5,
157,0.0,,0,48,2,
155,0.4166666666666667,0.5821428571428572,20,28,4,
156,0.0,,0,48,3,
158,0.7291666666666666,0.42857142857142855,35,13,4,
160,0.4375,0.654320987654321,21,27,2,
161,0.375,0.6777777777777778,18,30,2,
162,0.8125,0.5897435897435898,39,9,5,
159,0.7291666666666666,0.6835164835164835,35,13,4,
165,0.7291666666666666,0.7868131868131868,35,13,4,
163,0.20833333333333334,0.5815789473684211,10,38,5,
164,0.0,,0,48,2,
166,0.0,,0,48,5,
169,0.9375,0.7185185185185186,45,3,2,
167,0.9791666666666666,0.3404255319148936,47,1,1,
