problem_idx,p,kappa,n_correct,n_incorrect,level,type
382,0.7916666666666666,0.5789473684210527,38,10,5,
384,0.8958333333333334,0.6883720930232559,43,5,2,
383,0.0,,0,48,4,
386,1.0,,48,0,3,
385,1.0,,48,0,5,
387,1.0,,48,0,1,
388,1.0,,48,0,5,
389,1.0,,48,0,3,
391,0.2708333333333333,0.21978021978021978,13,35,5,
390,0.8125,0.8290598290598291,39,9,5,
392,0.0,,0,48,5,
393,0.0,,0,48,3,
397,1.0,,48,0,2,
395,1.0,,48,0,1,
394,0.5,0.3194444444444444,24,24,5,
396,0.125,0.5515873015873016,6,42,3,
399,1.0,,48,0,2,
398,0.5833333333333334,0.5821428571428572,28,20,4,
400,0.0,,0,48,5,
401,0.020833333333333332,0.0425531914893617,1,47,5,
402,0.0,,0,48,3,
403,0.8333333333333334,0.571875,40,8,4,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
406,1.0,,48,0,1,
407,1.0,,48,0,4,
408,0.041666666666666664,0.6630434782608695,2,46,5,
410,1.0,,48,0,2,
411,1.0,,48,0,3,
413,0.22916666666666666,0.5945945945945946,11,37,2,
414,1.0,,48,0,4,
409,0.0,,0,48,4,
412,0.041666666666666664,0.8260869565217391,2,46,4,
415,1.0,,48,0,5,
417,1.0,,48,0,5,
416,0.2708333333333333,0.5362637362637362,13,35,3,
418,0.4166666666666667,0.5,20,28,5,
420,0.0,,0,48,3,
419,0.16666666666666666,0.4125,8,40,4,
421,0.0,,0,48,5,
422,0.0,,0,48,5,
423,0.8333333333333334,0.8,40,8,5,
424,1.0,,48,0,5,
426,0.9375,0.28888888888888886,45,3,3,
427,1.0,,48,0,2,
428,0.875,0.6666666666666666,42,6,4,
425,0.08333333333333333,0.29545454545454547,4,44,5,
430,1.0,,48,0,2,
429,1.0,,48,0,3,
431,0.0,,0,48,4,
432,0.0,,0,48,5,
433,0.9791666666666666,0.7659574468085106,47,1,2,
434,1.0,,48,0,5,
438,1.0,,48,0,2,
436,0.8958333333333334,0.6930232558139535,43,5,4,
435,0.2916666666666667,0.7373949579831933,14,34,5,
437,1.0,,48,0,3,
440,1.0,,48,0,3,
441,0.9791666666666666,0.9361702127659575,47,1,4,
442,0.9791666666666666,0.8936170212765957,47,1,4,
439,0.5416666666666666,0.506993006993007,26,22,3,
443,1.0,,48,0,4,
446,0.9791666666666666,1.0,47,1,4,
444,0.0,,0,48,5,
445,0.041666666666666664,0.17391304347826086,2,46,4,
447,1.0,,48,0,1,
448,1.0,,48,0,5,
449,1.0,,48,0,1,
450,0.9791666666666666,0.9787234042553191,47,1,5,
451,1.0,,48,0,3,
452,0.9375,0.6074074074074074,45,3,2,
453,1.0,,48,0,2,
455,1.0,,48,0,2,
454,0.6041666666666666,0.7041742286751361,29,19,5,
457,1.0,,48,0,1,
456,0.8333333333333334,0.546875,40,8,1,
458,0.6875,0.39191919191919194,33,15,3,
459,0.8958333333333334,0.5534883720930233,43,5,5,
461,1.0,,48,0,4,
462,0.9791666666666666,0.9787234042553191,47,1,2,
460,0.0,,0,48,4,
463,1.0,,48,0,2,
464,1.0,,48,0,3,
465,1.0,,48,0,4,
468,1.0,,48,0,4,
466,0.0,,0,48,5,
467,0.0,,0,48,2,
469,1.0,,48,0,3,
471,1.0,,48,0,3,
470,0.6458333333333334,0.6129032258064516,31,17,5,
472,0.0,,0,48,1,
473,0.5625,0.5537918871252204,27,21,5,
474,1.0,,48,0,1,
476,1.0,,48,0,2,
475,0.041666666666666664,0.6195652173913043,2,46,5,
477,0.9166666666666666,0.3068181818181818,44,4,3,
479,1.0,,48,0,5,
478,0.0,,0,48,5,
480,0.8958333333333334,0.7441860465116279,43,5,2,
481,0.0,,0,48,5,
482,0.9791666666666666,0.06382978723404255,47,1,5,
483,0.3333333333333333,0.416015625,16,32,3,
484,0.2916666666666667,0.2710084033613445,14,34,3,
485,0.16666666666666666,0.771875,8,40,2,
487,1.0,,48,0,1,
486,0.020833333333333332,0.3617021276595745,1,47,3,
488,0.0,,0,48,5,
489,0.7708333333333334,0.6855036855036855,37,11,3,
491,0.9166666666666666,0.6420454545454546,44,4,5,
492,1.0,,48,0,3,
493,0.8333333333333334,0.565625,40,8,5,
490,0.0,,0,48,5,
494,0.020833333333333332,0.9148936170212766,1,47,5,
495,0.020833333333333332,0.7021276595744681,1,47,4,
496,1.0,,48,0,3,
497,0.0,,0,48,5,
499,0.3541666666666667,0.4478178368121442,17,31,4,
498,0.22916666666666666,0.40540540540540543,11,37,5,
