problem_idx,p,kappa,n_correct,n_incorrect,level,type
3,1.0,,48,0,3,
2,1.0,,48,0,3,
1,1.0,,48,0,5,
0,1.0,,48,0,2,
5,1.0,,48,0,2,
6,1.0,,48,0,3,
8,1.0,,48,0,3,
4,0.125,0.14285714285714285,6,42,2,
10,1.0,,48,0,3,
7,0.0,,0,48,4,
9,0.0,,0,48,5,
12,0.8958333333333334,0.6046511627906976,43,5,5,
11,0.0,,0,48,5,
13,1.0,,48,0,2,
16,1.0,,48,0,1,
14,0.5416666666666666,0.5367132867132867,26,22,1,
15,0.6666666666666666,0.474609375,32,16,5,
18,0.3958333333333333,0.778584392014519,19,29,1,
19,0.9583333333333334,0.6630434782608695,46,2,3,
20,0.8333333333333334,0.50625,40,8,3,
17,0.10416666666666667,0.5627906976744186,5,43,4,
22,0.9791666666666666,0.9148936170212766,47,1,5,
21,0.0,,0,48,3,
23,0.0,,0,48,5,
24,0.9375,0.6666666666666666,45,3,5,
26,0.3958333333333333,0.308529945553539,19,29,5,
27,1.0,,48,0,2,
25,0.0,,0,48,5,
28,1.0,,48,0,2,
29,0.3958333333333333,0.8711433756805808,19,29,2,
30,0.8125,0.32763532763532766,39,9,3,
32,0.9791666666666666,0.9787234042553191,47,1,4,
31,0.0,,0,48,4,
33,0.9375,0.7185185185185186,45,3,4,
34,1.0,,48,0,4,
35,0.7083333333333334,0.6092436974789915,34,14,2,
36,0.041666666666666664,0.9021739130434783,2,46,2,
37,1.0,,48,0,3,
38,1.0,,48,0,1,
39,1.0,,48,0,3,
40,1.0,,48,0,2,
42,1.0,,48,0,2,
41,0.4791666666666667,0.28,23,25,4,
44,1.0,,48,0,5,
43,0.0,,0,48,5,
45,1.0,,48,0,3,
49,1.0,,48,0,4,
46,0.0,,0,48,2,
48,1.0,,48,0,2,
47,0.9583333333333334,0.5108695652173914,46,2,5,
52,1.0,,48,0,5,
50,0.6041666666666666,0.5753176043557169,29,19,5,
51,1.0,,48,0,2,
53,1.0,,48,0,2,
54,1.0,,48,0,2,
55,1.0,,48,0,4,
57,1.0,,48,0,2,
56,1.0,,48,0,3,
59,1.0,,48,0,2,
58,0.9166666666666666,0.6647727272727273,44,4,1,
61,1.0,,48,0,3,
60,0.020833333333333332,0.9148936170212766,1,47,5,
62,0.25,0.2708333333333333,12,36,5,
63,0.6875,0.6242424242424243,33,15,5,
64,0.75,0.3819444444444444,36,12,4,
65,1.0,,48,0,1,
66,0.125,0.4246031746031746,6,42,3,
67,1.0,,48,0,4,
69,1.0,,48,0,4,
70,1.0,,48,0,2,
68,0.3333333333333333,0.42578125,16,32,4,
71,0.0,,0,48,4,
72,1.0,,48,0,2,
74,1.0,,48,0,2,
73,1.0,,48,0,4,
75,0.9791666666666666,0.7872340425531915,47,1,4,
76,1.0,,48,0,2,
77,1.0,,48,0,1,
79,1.0,,48,0,1,
78,0.8958333333333334,0.8186046511627907,43,5,4,
81,1.0,,48,0,3,
82,0.6041666666666666,0.5989110707803993,29,19,5,
80,0.9791666666666666,0.2127659574468085,47,1,5,
84,1.0,,48,0,4,
83,0.9583333333333334,0.7717391304347826,46,2,2,
86,1.0,,48,0,1,
85,1.0,,48,0,4,
87,1.0,,48,0,1,
89,0.3333333333333333,0.537109375,16,32,4,
90,0.6666666666666666,0.390625,32,16,3,
91,0.7916666666666666,0.32894736842105265,38,10,3,
92,1.0,,48,0,4,
88,0.125,0.7182539682539683,6,42,5,
93,1.0,,48,0,4,
94,0.020833333333333332,0.5106382978723404,1,47,5,
95,1.0,,48,0,2,
96,0.0,,0,48,5,
98,0.0,,0,48,2,
97,0.10416666666666667,0.8697674418604651,5,43,1,
99,0.2708333333333333,0.5736263736263736,13,35,3,
100,0.0,,0,48,5,
102,0.3125,0.4202020202020202,15,33,1,
105,1.0,,48,0,3,
101,0.5625,0.873015873015873,27,21,5,
104,0.20833333333333334,0.6263157894736842,10,38,4,
107,0.6875,0.4727272727272727,33,15,2,
103,0.0,,0,48,5,
106,0.0,,0,48,2,
111,1.0,,48,0,3,
109,0.0,,0,48,5,
110,0.9166666666666666,0.05113636363636364,44,4,4,
113,1.0,,48,0,2,
114,1.0,,48,0,3,
112,1.0,,48,0,4,
108,0.375,0.7277777777777777,18,30,3,
115,0.75,0.6412037037037037,36,12,2,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
119,0.6041666666666666,0.5372050816696915,29,19,3,
118,1.0,,48,0,5,
121,1.0,,48,0,2,
122,1.0,,48,0,3,
123,0.3125,0.47878787878787876,15,33,4,
124,1.0,,48,0,4,
120,0.041666666666666664,0.6630434782608695,2,46,2,
125,1.0,,48,0,4,
128,0.8541666666666666,0.8257839721254355,41,7,3,
127,0.0,,0,48,3,
126,0.041666666666666664,0.8478260869565217,2,46,4,
129,0.0625,0.6296296296296297,3,45,5,
130,0.041666666666666664,0.7608695652173914,2,46,4,
131,0.9791666666666666,1.0,47,1,4,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
134,1.0,,48,0,4,
137,0.9375,0.6296296296296297,45,3,4,
136,0.7291666666666666,0.6527472527472528,35,13,5,
138,0.020833333333333332,0.8936170212765957,1,47,4,
141,1.0,,48,0,1,
140,0.9166666666666666,0.5909090909090909,44,4,4,
142,0.8958333333333334,0.7627906976744186,43,5,5,
139,0.0625,0.5407407407407407,3,45,3,
144,1.0,,48,0,1,
143,0.2916666666666667,0.32563025210084034,14,34,3,
146,0.9166666666666666,0.9090909090909091,44,4,3,
148,1.0,,48,0,1,
147,0.7708333333333334,0.4152334152334152,37,11,5,
149,0.6458333333333334,0.603415559772296,31,17,2,
145,0.0,,0,48,5,
150,0.10416666666666667,0.6790697674418604,5,43,5,
151,0.3958333333333333,0.43920145190562615,19,29,5,
152,0.0,,0,48,5,
153,0.9583333333333334,0.9891304347826086,46,2,4,
154,0.020833333333333332,0.574468085106383,1,47,5,
157,0.0,,0,48,2,
155,1.0,,48,0,4,
156,0.0,,0,48,3,
158,1.0,,48,0,4,
162,1.0,,48,0,5,
160,1.0,,48,0,2,
161,0.9166666666666666,0.9147727272727273,44,4,2,
159,1.0,,48,0,4,
163,0.8125,0.41595441595441596,39,9,5,
164,0.020833333333333332,0.8297872340425532,1,47,2,
165,1.0,,48,0,4,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
171,1.0,,48,0,1,
168,0.020833333333333332,0.6170212765957447,1,47,5,
167,1.0,,48,0,1,
170,0.1875,0.584045584045584,9,39,5,
172,1.0,,48,0,1,
174,1.0,,48,0,3,
176,0.7916666666666666,0.5578947368421052,38,10,3,
173,0.9375,0.6444444444444445,45,3,5,
175,0.3958333333333333,0.43920145190562615,19,29,2,
178,1.0,,48,0,2,
177,0.0,,0,48,3,
180,1.0,,48,0,3,
182,1.0,,48,0,2,
179,0.9166666666666666,0.3693181818181818,44,4,4,
181,0.9375,0.8666666666666667,45,3,3,
185,1.0,,48,0,1,
183,1.0,,48,0,4,
184,0.0,,0,48,5,
186,0.9791666666666666,1.0,47,1,4,
187,1.0,,48,0,1,
190,1.0,,48,0,5,
191,1.0,,48,0,2,
193,1.0,,48,0,3,
189,0.0,,0,48,5,
192,0.4583333333333333,0.6993006993006993,22,26,3,
188,0.14583333333333334,0.6341463414634146,7,41,5,
196,1.0,,48,0,1,
198,1.0,,48,0,3,
194,0.22916666666666666,0.7346437346437347,11,37,5,
195,0.9375,0.45925925925925926,45,3,4,
197,0.2708333333333333,0.6307692307692307,13,35,5,
199,1.0,,48,0,2,
200,0.8333333333333334,0.859375,40,8,4,
202,1.0,,48,0,5,
203,0.9166666666666666,0.2159090909090909,44,4,3,
201,0.9583333333333334,0.9347826086956522,46,2,4,
205,1.0,,48,0,3,
204,0.020833333333333332,0.574468085106383,1,47,5,
207,1.0,,48,0,2,
206,1.0,,48,0,2,
208,1.0,,48,0,3,
209,0.9791666666666666,0.7659574468085106,47,1,2,
211,1.0,,48,0,2,
210,0.08333333333333333,0.7840909090909091,4,44,4,
214,1.0,,48,0,5,
212,1.0,,48,0,3,
216,0.9791666666666666,1.0,47,1,4,
215,1.0,,48,0,4,
213,0.1875,0.5356125356125356,9,39,4,
217,0.1875,0.6068376068376068,9,39,4,
218,1.0,,48,0,2,
220,1.0,,48,0,5,
219,0.14583333333333334,0.4181184668989547,7,41,4,
221,1.0,,48,0,3,
223,0.6875,0.5373737373737374,33,15,3,
222,0.0,,0,48,4,
225,1.0,,48,0,3,
224,0.0,,0,48,4,
226,1.0,,48,0,3,
229,1.0,,48,0,4,
230,0.9791666666666666,0.6808510638297872,47,1,4,
227,1.0,,48,0,3,
228,0.0,,0,48,4,
231,1.0,,48,0,4,
234,1.0,,48,0,3,
232,0.0625,0.6296296296296297,3,45,5,
235,0.0,,0,48,4,
233,0.0,,0,48,2,
236,0.0,,0,48,4,
237,1.0,,48,0,1,
238,0.9375,0.9481481481481482,45,3,5,
239,0.1875,0.5584045584045584,9,39,5,
241,1.0,,48,0,5,
240,0.0,,0,48,4,
243,0.7708333333333334,0.9901719901719902,37,11,2,
244,0.8958333333333334,0.4744186046511628,43,5,5,
242,0.0,,0,48,5,
246,1.0,,48,0,2,
245,0.041666666666666664,0.18478260869565216,2,46,4,
248,0.9583333333333334,0.75,46,2,4,
247,1.0,,48,0,3,
251,0.6666666666666666,0.5234375,32,16,5,
250,1.0,,48,0,4,
249,0.16666666666666666,0.696875,8,40,4,
253,1.0,,48,0,3,
252,1.0,,48,0,5,
254,1.0,,48,0,5,
256,0.9791666666666666,0.9361702127659575,47,1,3,
258,1.0,,48,0,3,
255,1.0,,48,0,2,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
262,1.0,,48,0,1,
261,0.0,,0,48,3,
263,1.0,,48,0,4,
260,0.0,,0,48,3,
266,1.0,,48,0,3,
267,0.0,,0,48,1,
264,0.0,,0,48,5,
265,1.0,,48,0,2,
268,1.0,,48,0,1,
269,1.0,,48,0,3,
270,1.0,,48,0,1,
271,0.3333333333333333,0.4609375,16,32,4,
273,1.0,,48,0,4,
272,0.4375,0.6049382716049383,21,27,4,
274,0.0,,0,48,5,
275,1.0,,48,0,2,
277,1.0,,48,0,4,
276,0.8958333333333334,0.5023255813953489,43,5,5,
278,1.0,,48,0,3,
279,0.9166666666666666,0.6988636363636364,44,4,5,
280,0.2916666666666667,0.5735294117647058,14,34,4,
282,0.5208333333333334,0.7217391304347827,25,23,4,
281,0.0,,0,48,4,
283,1.0,,48,0,3,
287,0.8125,0.905982905982906,39,9,5,
286,0.0,,0,48,5,
284,0.0,,0,48,5,
285,0.0,,0,48,4,
288,0.8333333333333334,0.753125,40,8,5,
289,1.0,,48,0,3,
291,0.8333333333333334,0.88125,40,8,4,
290,0.6875,0.3151515151515151,33,15,3,
293,1.0,,48,0,5,
294,0.8958333333333334,0.3953488372093023,43,5,4,
292,0.0,,0,48,4,
296,0.6666666666666666,0.65234375,32,16,2,
298,0.9791666666666666,0.44680851063829785,47,1,4,
300,1.0,,48,0,4,
297,1.0,,48,0,4,
299,0.8958333333333334,0.827906976744186,43,5,4,
295,0.0,,0,48,3,
301,0.0,,0,48,5,
302,0.625,0.31851851851851853,30,18,4,
304,0.9375,0.5111111111111111,45,3,3,
303,0.0,,0,48,5,
305,0.0,,0,48,4,
309,0.875,0.32936507936507936,42,6,3,
307,1.0,,48,0,2,
306,0.0,,0,48,5,
308,0.0,,0,48,5,
311,0.7916666666666666,0.5052631578947369,38,10,4,
312,1.0,,48,0,1,
310,1.0,,48,0,2,
313,0.4166666666666667,0.40535714285714286,20,28,5,
316,1.0,,48,0,2,
314,1.0,,48,0,2,
317,0.0,,0,48,5,
315,0.8333333333333334,0.865625,40,8,4,
318,0.8333333333333334,0.64375,40,8,2,
319,1.0,,48,0,3,
320,0.7916666666666666,0.6736842105263158,38,10,5,
321,1.0,,48,0,5,
322,1.0,,48,0,3,
323,1.0,,48,0,5,
325,1.0,,48,0,2,
326,0.7083333333333334,0.6302521008403361,34,14,2,
324,0.08333333333333333,0.48295454545454547,4,44,4,
329,1.0,,48,0,4,
330,1.0,,48,0,5,
328,0.6875,0.5131313131313131,33,15,5,
327,0.041666666666666664,0.9130434782608695,2,46,5,
331,0.8958333333333334,0.8,43,5,5,
332,0.9166666666666666,0.38636363636363635,44,4,4,
334,1.0,,48,0,3,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,0.16666666666666666,0.409375,8,40,3,
333,0.25,0.44212962962962965,12,36,4,
341,0.8125,0.5669515669515669,39,9,4,
342,1.0,,48,0,3,
339,0.9583333333333334,0.30434782608695654,46,2,3,
340,0.0,,0,48,3,
343,1.0,,48,0,2,
345,0.8541666666666666,0.7700348432055749,41,7,3,
344,1.0,,48,0,2,
346,1.0,,48,0,4,
347,0.020833333333333332,0.02127659574468085,1,47,3,
348,0.4791666666666667,0.4295652173913043,23,25,2,
349,0.7708333333333334,0.6658476658476659,37,11,4,
350,1.0,,48,0,2,
351,0.8125,0.2792022792022792,39,9,3,
353,1.0,,48,0,4,
352,0.0,,0,48,4,
356,1.0,,48,0,5,
354,0.9791666666666666,0.3191489361702128,47,1,4,
355,0.0,,0,48,5,
357,0.7708333333333334,0.855036855036855,37,11,5,
358,0.8958333333333334,0.5813953488372093,43,5,2,
359,0.9375,0.3037037037037037,45,3,4,
360,0.9791666666666666,0.8297872340425532,47,1,3,
363,1.0,,48,0,2,
362,0.0,,0,48,1,
361,0.0,,0,48,4,
364,0.8958333333333334,0.4,43,5,4,
367,1.0,,48,0,4,
368,0.9791666666666666,0.14893617021276595,47,1,2,
366,0.9791666666666666,0.8723404255319149,47,1,4,
370,1.0,,48,0,1,
365,0.0,,0,48,5,
369,0.08333333333333333,0.4147727272727273,4,44,2,
373,0.625,0.8462962962962963,30,18,5,
372,0.0,,0,48,2,
371,0.0,,0,48,5,
374,1.0,,48,0,1,
376,1.0,,48,0,4,
375,1.0,,48,0,5,
377,1.0,,48,0,3,
378,0.9583333333333334,1.0,46,2,3,
379,0.0,,0,48,4,
382,0.6041666666666666,0.6660617059891107,29,19,5,
