problem_idx,p,kappa,n_correct,n_incorrect,level,type
76,0.9375,0.8,45,3,2,
78,0.8541666666666666,0.662020905923345,41,7,4,
79,1.0,,48,0,1,
81,0.9791666666666666,0.8085106382978723,47,1,3,
80,0.0,,0,48,5,
82,0.3333333333333333,0.73046875,16,32,5,
83,0.7916666666666666,0.7789473684210526,38,10,2,
84,0.8333333333333334,0.90625,40,8,4,
86,1.0,,48,0,1,
85,1.0,,48,0,4,
87,1.0,,48,0,1,
89,0.08333333333333333,0.6988636363636364,4,44,4,
90,0.125,0.373015873015873,6,42,3,
91,0.3958333333333333,0.4900181488203267,19,29,3,
88,0.375,0.8351851851851851,18,30,5,
93,1.0,,48,0,4,
92,1.0,,48,0,4,
94,0.0,,0,48,5,
95,1.0,,48,0,2,
96,0.0,,0,48,5,
97,0.0,,0,48,1,
98,0.0,,0,48,2,
99,0.0,,0,48,3,
100,0.0,,0,48,5,
101,0.0,,0,48,5,
102,0.041666666666666664,0.17391304347826086,2,46,1,
104,0.125,0.4444444444444444,6,42,4,
103,0.0,,0,48,5,
105,0.5208333333333334,0.5460869565217391,25,23,3,
106,0.0,,0,48,2,
107,0.8125,0.6381766381766382,39,9,2,
108,0.7291666666666666,0.3120879120879121,35,13,3,
109,0.0,,0,48,5,
111,1.0,,48,0,3,
110,0.0,,0,48,4,
113,0.9791666666666666,0.8297872340425532,47,1,2,
112,0.8958333333333334,0.7767441860465116,43,5,4,
114,0.9583333333333334,0.5652173913043478,46,2,3,
115,0.14583333333333334,0.662020905923345,7,41,2,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
118,0.16666666666666666,0.678125,8,40,5,
119,0.3958333333333333,0.32123411978221417,19,29,3,
121,1.0,,48,0,2,
120,0.22916666666666666,0.3759213759213759,11,37,2,
122,1.0,,48,0,3,
123,0.14583333333333334,0.6585365853658537,7,41,4,
124,0.9375,0.4666666666666667,45,3,4,
125,1.0,,48,0,4,
128,0.6875,0.494949494949495,33,15,3,
126,0.0,,0,48,4,
127,0.0,,0,48,3,
131,1.0,,48,0,4,
129,0.0,,0,48,5,
132,0.9583333333333334,0.967391304347826,46,2,3,
130,0.14583333333333334,0.4250871080139373,7,41,4,
133,0.8541666666666666,0.36585365853658536,41,7,3,
135,1.0,,48,0,5,
134,1.0,,48,0,4,
136,0.5416666666666666,0.3951048951048951,26,22,5,
137,0.9166666666666666,0.6477272727272727,44,4,4,
138,0.041666666666666664,0.5108695652173914,2,46,4,
139,0.9583333333333334,0.5869565217391305,46,2,3,
140,1.0,,48,0,4,
141,0.9791666666666666,0.5106382978723404,47,1,1,
142,0.8541666666666666,0.8432055749128919,41,7,5,
144,1.0,,48,0,1,
143,0.0,,0,48,3,
146,0.9791666666666666,0.9787234042553191,47,1,3,
145,0.020833333333333332,0.7021276595744681,1,47,5,
148,1.0,,48,0,1,
149,0.8958333333333334,0.7627906976744186,43,5,2,
147,0.1875,0.3504273504273504,9,39,5,
151,0.4375,0.4497354497354497,21,27,5,
150,0.041666666666666664,0.2391304347826087,2,46,5,
153,0.875,0.7777777777777778,42,6,4,
152,0.020833333333333332,0.10638297872340426,1,47,5,
154,0.0,,0,48,5,
155,0.6875,0.602020202020202,33,15,4,
156,0.0,,0,48,3,
157,0.0,,0,48,2,
158,0.9791666666666666,0.9148936170212766,47,1,4,
159,0.2916666666666667,0.4327731092436975,14,34,4,
160,0.7083333333333334,0.9873949579831933,34,14,2,
161,0.625,0.2574074074074074,30,18,2,
162,1.0,,48,0,5,
163,0.4166666666666667,0.7125,20,28,5,
165,0.9583333333333334,0.7065217391304348,46,2,4,
164,0.0,,0,48,2,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
168,0.0625,0.5851851851851851,3,45,5,
167,1.0,,48,0,1,
171,1.0,,48,0,1,
170,0.0,,0,48,5,
172,1.0,,48,0,1,
173,0.75,0.7638888888888888,36,12,5,
174,0.9166666666666666,0.8522727272727273,44,4,3,
176,0.7083333333333334,0.6323529411764706,34,14,3,
175,0.7083333333333334,0.6323529411764706,34,14,2,
177,0.10416666666666667,0.6744186046511628,5,43,3,
178,1.0,,48,0,2,
180,0.8333333333333334,0.878125,40,8,3,
179,0.8541666666666666,0.5818815331010453,41,7,4,
181,0.9791666666666666,0.9361702127659575,47,1,3,
182,0.0625,0.3333333333333333,3,45,2,
183,0.9583333333333334,0.8695652173913043,46,2,4,
184,0.020833333333333332,0.9787234042553191,1,47,5,
185,1.0,,48,0,1,
187,0.9583333333333334,0.8586956521739131,46,2,1,
186,0.8541666666666666,0.6933797909407665,41,7,4,
188,0.2916666666666667,0.8697478991596639,14,34,5,
189,0.020833333333333332,0.7446808510638298,1,47,5,
191,1.0,,48,0,2,
190,0.25,0.7824074074074074,12,36,5,
193,0.8958333333333334,0.6,43,5,3,
192,0.2708333333333333,0.4153846153846154,13,35,3,
195,0.9583333333333334,0.9347826086956522,46,2,4,
194,0.4375,0.3315696649029982,21,27,5,
196,0.8541666666666666,0.7874564459930313,41,7,1,
198,0.9791666666666666,0.44680851063829785,47,1,3,
197,0.4166666666666667,0.6625,20,28,5,
199,1.0,,48,0,2,
200,0.9583333333333334,0.9347826086956522,46,2,4,
202,0.9791666666666666,0.2553191489361702,47,1,5,
203,0.5625,0.4567901234567901,27,21,3,
201,0.9791666666666666,0.9574468085106383,47,1,4,
204,0.0,,0,48,5,
205,0.8333333333333334,0.55625,40,8,3,
207,1.0,,48,0,2,
206,0.9791666666666666,0.6595744680851063,47,1,2,
208,1.0,,48,0,3,
210,0.20833333333333334,0.618421052631579,10,38,4,
211,0.9791666666666666,0.5957446808510638,47,1,2,
209,0.20833333333333334,0.5842105263157895,10,38,2,
212,1.0,,48,0,3,
215,0.9791666666666666,0.7021276595744681,47,1,4,
214,0.041666666666666664,0.5652173913043478,2,46,5,
216,0.9375,0.7185185185185186,45,3,4,
213,0.4791666666666667,0.4260869565217391,23,25,4,
218,1.0,,48,0,2,
217,0.0625,0.5703703703703704,3,45,4,
219,0.3125,0.2727272727272727,15,33,4,
220,0.9166666666666666,0.3125,44,4,5,
221,0.8125,0.8034188034188035,39,9,3,
222,0.0,,0,48,4,
223,0.3125,0.5515151515151515,15,33,3,
224,0.08333333333333333,0.8693181818181818,4,44,4,
225,0.6875,0.5050505050505051,33,15,3,
226,0.8958333333333334,0.2558139534883721,43,5,3,
227,1.0,,48,0,3,
229,1.0,,48,0,4,
228,0.020833333333333332,0.3191489361702128,1,47,4,
230,0.7916666666666666,0.8184210526315789,38,10,4,
231,1.0,,48,0,4,
232,0.08333333333333333,0.6988636363636364,4,44,5,
233,0.3333333333333333,0.515625,16,32,2,
234,0.7708333333333334,0.7027027027027027,37,11,3,
235,0.0,,0,48,4,
237,0.9583333333333334,0.6413043478260869,46,2,1,
236,0.020833333333333332,0.0,1,47,4,
238,0.4375,0.7001763668430335,21,27,5,
239,0.0625,0.5777777777777777,3,45,5,
240,0.0,,0,48,4,
241,0.5625,0.6596119929453262,27,21,5,
242,0.0,,0,48,5,
243,1.0,,48,0,2,
244,0.875,0.4801587301587302,42,6,5,
245,0.0,,0,48,4,
246,0.2916666666666667,0.8592436974789915,14,34,2,
247,1.0,,48,0,3,
248,0.14583333333333334,0.9790940766550522,7,41,4,
250,0.9583333333333334,0.010869565217391304,46,2,4,
251,0.1875,0.5498575498575499,9,39,5,
252,1.0,,48,0,5,
249,0.0625,0.6148148148148148,3,45,4,
253,0.9583333333333334,1.0,46,2,3,
254,0.6458333333333334,0.7609108159392789,31,17,5,
256,0.9375,0.4666666666666667,45,3,3,
255,0.9791666666666666,0.9787234042553191,47,1,2,
258,0.9375,0.4888888888888889,45,3,3,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
260,0.7291666666666666,0.5736263736263736,35,13,3,
261,0.5625,0.48677248677248675,27,21,3,
262,1.0,,48,0,1,
263,0.9791666666666666,0.44680851063829785,47,1,4,
266,1.0,,48,0,3,
264,0.0,,0,48,5,
265,0.9791666666666666,0.2978723404255319,47,1,2,
267,0.22916666666666666,0.4226044226044226,11,37,1,
268,1.0,,48,0,1,
269,0.875,0.47619047619047616,42,6,3,
270,0.9375,0.6148148148148148,45,3,1,
271,0.8541666666666666,0.519163763066202,41,7,4,
273,0.7916666666666666,0.5815789473684211,38,10,4,
275,1.0,,48,0,2,
274,0.0,,0,48,5,
272,0.6458333333333334,0.41935483870967744,31,17,4,
277,0.9791666666666666,0.7446808510638298,47,1,4,
276,0.7291666666666666,0.7912087912087912,35,13,5,
278,0.9791666666666666,1.0,47,1,3,
279,0.08333333333333333,0.2727272727272727,4,44,5,
280,0.7916666666666666,0.8105263157894737,38,10,4,
281,0.875,0.4166666666666667,42,6,4,
282,0.375,0.8425925925925926,18,30,4,
283,0.8958333333333334,0.42790697674418604,43,5,3,
284,0.0,,0,48,5,
285,0.020833333333333332,0.7659574468085106,1,47,4,
286,0.0,,0,48,5,
287,0.10416666666666667,0.813953488372093,5,43,5,
289,1.0,,48,0,3,
288,0.08333333333333333,0.8125,4,44,5,
290,0.875,0.746031746031746,42,6,3,
291,0.3958333333333333,0.6098003629764065,19,29,4,
293,0.625,0.5296296296296297,30,18,5,
294,0.5416666666666666,0.6363636363636364,26,22,4,
292,0.020833333333333332,0.5957446808510638,1,47,4,
295,0.0,,0,48,3,
298,0.6875,0.5515151515151515,33,15,4,
297,0.5208333333333334,0.6504347826086957,25,23,4,
299,0.4375,0.5326278659611993,21,27,4,
296,0.14583333333333334,0.5261324041811847,7,41,2,
300,0.9791666666666666,0.851063829787234,47,1,4,
301,0.0,,0,48,5,
302,0.20833333333333334,0.7552631578947369,10,38,4,
304,0.9791666666666666,0.02127659574468085,47,1,3,
303,0.0,,0,48,5,
305,0.0,,0,48,4,
307,0.9791666666666666,0.0,47,1,2,
306,0.0,,0,48,5,
308,0.0,,0,48,5,
309,0.08333333333333333,0.4602272727272727,4,44,3,
312,0.9791666666666666,0.9574468085106383,47,1,1,
310,0.9791666666666666,0.3829787234042553,47,1,2,
311,0.10416666666666667,0.4,5,43,4,
313,0.6666666666666666,0.65625,32,16,5,
316,0.9791666666666666,1.0,47,1,2,
315,0.6041666666666666,0.822141560798548,29,19,4,
314,0.9791666666666666,0.46808510638297873,47,1,2,
317,0.020833333333333332,0.9574468085106383,1,47,5,
319,1.0,,48,0,3,
318,0.5833333333333334,0.4857142857142857,28,20,2,
320,0.5208333333333334,0.6782608695652174,25,23,5,
321,0.9166666666666666,0.6306818181818182,44,4,5,
322,1.0,,48,0,3,
323,0.8125,0.30484330484330485,39,9,5,
325,1.0,,48,0,2,
324,0.041666666666666664,0.8260869565217391,2,46,4,
326,0.25,0.6458333333333334,12,36,2,
327,0.041666666666666664,0.3804347826086957,2,46,5,
328,0.20833333333333334,0.3868421052631579,10,38,5,
329,0.8958333333333334,0.2651162790697674,43,5,4,
330,0.9166666666666666,0.4659090909090909,44,4,5,
331,0.7916666666666666,0.8289473684210527,38,10,5,
332,0.020833333333333332,0.5319148936170213,1,47,4,
333,0.4166666666666667,0.25357142857142856,20,28,4,
334,0.8541666666666666,0.7665505226480837,41,7,3,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,0.6666666666666666,0.345703125,32,16,3,
339,0.6041666666666666,0.6932849364791288,29,19,3,
340,0.0,,0,48,3,
341,0.0,,0,48,4,
342,1.0,,48,0,3,
343,0.6458333333333334,0.5294117647058824,31,17,2,
345,1.0,,48,0,3,
346,0.75,0.6689814814814815,36,12,4,
344,1.0,,48,0,2,
347,0.0,,0,48,3,
350,0.9166666666666666,0.6079545454545454,44,4,2,
348,0.22916666666666666,0.5872235872235873,11,37,2,
349,0.08333333333333333,0.8068181818181818,4,44,4,
353,1.0,,48,0,4,
351,0.125,0.7738095238095238,6,42,3,
354,0.8958333333333334,0.4325581395348837,43,5,4,
352,0.0,,0,48,4,
356,0.4791666666666667,0.49391304347826087,23,25,5,
357,0.7083333333333334,0.680672268907563,34,14,5,
355,0.0,,0,48,5,
358,0.08333333333333333,0.45454545454545453,4,44,2,
360,0.9791666666666666,1.0,47,1,3,
361,0.0,,0,48,4,
359,0.20833333333333334,0.7842105263157895,10,38,4,
363,1.0,,48,0,2,
362,0.0,,0,48,1,
364,0.7291666666666666,0.7582417582417582,35,13,4,
365,0.08333333333333333,0.44886363636363635,4,44,5,
367,1.0,,48,0,4,
366,0.9791666666666666,0.9787234042553191,47,1,4,
368,0.9583333333333334,0.9565217391304348,46,2,2,
370,1.0,,48,0,1,
369,0.14583333333333334,0.4808362369337979,7,41,2,
371,0.0,,0,48,5,
374,1.0,,48,0,1,
372,0.0,,0,48,2,
373,0.5625,0.5097001763668431,27,21,5,
375,0.3125,0.5797979797979798,15,33,5,
378,0.9791666666666666,0.40425531914893614,47,1,3,
377,0.75,0.7013888888888888,36,12,3,
376,0.9166666666666666,0.7329545454545454,44,4,4,
379,0.125,0.38492063492063494,6,42,4,
380,0.08333333333333333,0.29545454545454547,4,44,4,
382,0.3125,0.6565656565656566,15,33,5,
381,0.020833333333333332,0.6382978723404256,1,47,5,
383,0.0,,0,48,4,
384,1.0,,48,0,2,
386,1.0,,48,0,3,
385,0.5625,0.4991181657848324,27,21,5,
387,0.9583333333333334,0.7391304347826086,46,2,1,
388,1.0,,48,0,5,
389,0.3958333333333333,0.41197822141560797,19,29,3,
392,0.0,,0,48,5,
391,0.4583333333333333,0.7325174825174825,22,26,5,
390,0.4583333333333333,0.7604895104895105,22,26,5,
393,0.0,,0,48,3,
394,0.3958333333333333,0.6116152450090744,19,29,5,
395,0.9791666666666666,0.6808510638297872,47,1,1,
396,0.10416666666666667,0.5348837209302325,5,43,3,
397,1.0,,48,0,2,
399,0.8333333333333334,0.4,40,8,2,
398,0.7083333333333334,0.6890756302521008,34,14,4,
400,0.2916666666666667,0.5042016806722689,14,34,5,
401,0.0,,0,48,5,
402,0.7708333333333334,0.687960687960688,37,11,3,
403,0.4166666666666667,0.45357142857142857,20,28,4,
404,0.9583333333333334,0.7717391304347826,46,2,1,
405,0.9791666666666666,0.23404255319148937,47,1,4,
406,0.9375,0.8074074074074075,45,3,1,
407,1.0,,48,0,4,
408,0.08333333333333333,0.6477272727272727,4,44,5,
409,0.0,,0,48,4,
410,1.0,,48,0,2,
411,0.8958333333333334,0.6511627906976745,43,5,3,
413,0.9791666666666666,0.7872340425531915,47,1,2,
414,0.9583333333333334,1.0,46,2,4,
412,0.041666666666666664,0.717391304347826,2,46,4,
415,0.3125,0.694949494949495,15,33,5,
416,0.9166666666666666,0.7897727272727273,44,4,3,
417,0.25,0.5023148148148148,12,36,5,
418,1.0,,48,0,5,
419,0.020833333333333332,0.9361702127659575,1,47,4,
420,0.020833333333333332,0.19148936170212766,1,47,3,
422,0.0,,0,48,5,
421,0.0625,0.4222222222222222,3,45,5,
423,0.10416666666666667,0.2837209302325581,5,43,5,
424,0.9791666666666666,0.7659574468085106,47,1,5,
425,0.020833333333333332,0.7872340425531915,1,47,5,
426,0.875,0.7738095238095238,42,6,3,
427,0.9375,0.725925925925926,45,3,2,
430,1.0,,48,0,2,
428,0.22916666666666666,0.5061425061425061,11,37,4,
429,0.4166666666666667,0.6589285714285714,20,28,3,
431,0.0,,0,48,4,
434,0.8125,0.5954415954415955,39,9,5,
433,0.1875,0.5299145299145299,9,39,2,
432,0.0,,0,48,5,
435,0.9791666666666666,0.0,47,1,5,
438,0.9583333333333334,0.967391304347826,46,2,2,
437,0.7291666666666666,0.7186813186813187,35,13,3,
436,0.20833333333333334,0.7842105263157895,10,38,4,
439,0.8958333333333334,0.7302325581395349,43,5,3,
440,1.0,,48,0,3,
441,1.0,,48,0,4,
442,0.5416666666666666,0.40384615384615385,26,22,4,
443,1.0,,48,0,4,
444,0.1875,0.2022792022792023,9,39,5,
446,0.8958333333333334,0.8232558139534883,43,5,4,
447,0.875,0.8452380952380952,42,6,1,
445,0.0625,0.5037037037037037,3,45,4,
449,0.9791666666666666,0.9148936170212766,47,1,1,
450,0.6458333333333334,0.8709677419354839,31,17,5,
448,0.2916666666666667,0.6071428571428571,14,34,5,
451,0.375,0.7074074074074074,18,30,3,
452,0.9791666666666666,0.8297872340425532,47,1,2,
453,0.8333333333333334,0.75,40,8,2,
455,1.0,,48,0,2,
454,0.08333333333333333,0.7159090909090909,4,44,5,
457,1.0,,48,0,1,
456,0.020833333333333332,0.06382978723404255,1,47,1,
458,0.125,0.5119047619047619,6,42,3,
459,0.0,,0,48,5,
460,0.0625,0.7703703703703704,3,45,4,
461,1.0,,48,0,4,
462,0.0,,0,48,2,
464,0.9791666666666666,0.46808510638297873,47,1,3,
463,1.0,,48,0,2,
465,1.0,,48,0,4,
466,0.0,,0,48,5,
469,1.0,,48,0,3,
468,0.8958333333333334,0.13953488372093023,43,5,4,
467,0.0,,0,48,2,
471,0.8125,0.41025641025641024,39,9,3,
470,0.25,0.7662037037037037,12,36,5,
472,0.0,,0,48,1,
473,0.10416666666666667,0.6511627906976745,5,43,5,
474,0.7708333333333334,0.24324324324324326,37,11,1,
476,0.9166666666666666,0.8636363636363636,44,4,2,
475,0.0,,0,48,5,
477,0.6458333333333334,0.5370018975332068,31,17,3,
478,0.0,,0,48,5,
479,0.9583333333333334,0.717391304347826,46,2,5,
480,0.875,0.48412698412698413,42,6,2,
481,0.0,,0,48,5,
483,0.125,0.9722222222222222,6,42,3,
482,0.16666666666666666,0.515625,8,40,5,
484,0.5,0.8159722222222222,24,24,3,
485,0.14583333333333334,0.5331010452961672,7,41,2,
487,1.0,,48,0,1,
486,0.625,0.23148148148148148,30,18,3,
488,0.0,,0,48,5,
489,0.6041666666666666,0.5245009074410163,29,19,3,
491,0.8125,0.6723646723646723,39,9,5,
490,0.041666666666666664,0.33695652173913043,2,46,5,
492,1.0,,48,0,3,
493,0.9791666666666666,0.5531914893617021,47,1,5,
494,0.08333333333333333,0.6647727272727273,4,44,5,
495,0.7916666666666666,0.7842105263157895,38,10,4,
496,0.9166666666666666,0.4602272727272727,44,4,3,
499,0.8125,0.6467236467236467,39,9,4,
497,0.0,,0,48,5,
498,0.125,0.47619047619047616,6,42,5,
