problem_idx,p,kappa,n_correct,n_incorrect,level,type
113,0.9791666666666666,0.851063829787234,47,1,2,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
118,0.10416666666666667,0.7348837209302326,5,43,5,
119,0.0,,0,48,3,
121,1.0,,48,0,2,
122,1.0,,48,0,3,
124,0.9791666666666666,1.0,47,1,4,
123,0.5625,0.7301587301587301,27,21,4,
120,0.6666666666666666,0.5390625,32,16,2,
125,1.0,,48,0,4,
127,0.0,,0,48,3,
128,0.8958333333333334,0.9674418604651163,43,5,3,
130,0.7083333333333334,0.7373949579831933,34,14,4,
126,0.0,,0,48,4,
131,1.0,,48,0,4,
129,0.2708333333333333,0.3978021978021978,13,35,5,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
137,0.8125,0.8774928774928775,39,9,4,
134,1.0,,48,0,4,
138,0.3125,0.503030303030303,15,33,4,
136,0.0,,0,48,5,
140,1.0,,48,0,4,
139,0.0,,0,48,3,
141,1.0,,48,0,1,
142,1.0,,48,0,5,
143,0.0,,0,48,3,
144,1.0,,48,0,1,
146,1.0,,48,0,3,
145,0.020833333333333332,0.851063829787234,1,47,5,
148,1.0,,48,0,1,
149,0.9166666666666666,0.5625,44,4,2,
147,0.041666666666666664,0.31521739130434784,2,46,5,
150,0.041666666666666664,0.03260869565217391,2,46,5,
151,0.8541666666666666,0.662020905923345,41,7,5,
152,0.041666666666666664,0.391304347826087,2,46,5,
155,0.9375,0.4888888888888889,45,3,4,
153,0.10416666666666667,0.4744186046511628,5,43,4,
154,0.0,,0,48,5,
156,0.0,,0,48,3,
158,1.0,,48,0,4,
159,1.0,,48,0,4,
157,0.0,,0,48,2,
161,1.0,,48,0,2,
160,1.0,,48,0,2,
162,1.0,,48,0,5,
165,1.0,,48,0,4,
163,0.2708333333333333,0.789010989010989,13,35,5,
164,0.125,0.9047619047619048,6,42,2,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
167,1.0,,48,0,1,
168,0.0,,0,48,5,
171,1.0,,48,0,1,
172,1.0,,48,0,1,
170,0.020833333333333332,0.1276595744680851,1,47,5,
173,0.10416666666666667,0.4511627906976744,5,43,5,
176,0.9791666666666666,0.9148936170212766,47,1,3,
175,0.375,0.5037037037037037,18,30,2,
174,1.0,,48,0,3,
177,0.0,,0,48,3,
178,1.0,,48,0,2,
180,0.9583333333333334,0.5869565217391305,46,2,3,
179,0.9791666666666666,1.0,47,1,4,
182,1.0,,48,0,2,
181,1.0,,48,0,3,
184,0.0,,0,48,5,
185,1.0,,48,0,1,
183,1.0,,48,0,4,
186,1.0,,48,0,4,
187,1.0,,48,0,1,
190,0.9583333333333334,0.15217391304347827,46,2,5,
189,0.020833333333333332,0.5531914893617021,1,47,5,
188,0.3125,0.4686868686868687,15,33,5,
191,1.0,,48,0,2,
193,0.8541666666666666,0.8048780487804879,41,7,3,
195,0.9166666666666666,0.6590909090909091,44,4,4,
192,1.0,,48,0,3,
194,0.08333333333333333,0.5,4,44,5,
196,1.0,,48,0,1,
199,1.0,,48,0,2,
198,1.0,,48,0,3,
197,0.0,,0,48,5,
200,0.8541666666666666,0.8222996515679443,41,7,4,
201,1.0,,48,0,4,
202,0.8541666666666666,0.4634146341463415,41,7,5,
203,0.9583333333333334,0.18478260869565216,46,2,3,
204,0.0,,0,48,5,
205,0.9791666666666666,0.574468085106383,47,1,3,
207,1.0,,48,0,2,
206,1.0,,48,0,2,
208,1.0,,48,0,3,
209,1.0,,48,0,2,
211,1.0,,48,0,2,
210,0.2916666666666667,0.7394957983193278,14,34,4,
212,1.0,,48,0,3,
215,1.0,,48,0,4,
214,0.7916666666666666,0.7394736842105263,38,10,5,
216,0.9791666666666666,1.0,47,1,4,
218,1.0,,48,0,2,
217,0.2916666666666667,0.5525210084033614,14,34,4,
213,0.08333333333333333,0.8465909090909091,4,44,4,
219,0.0,,0,48,4,
221,0.7708333333333334,0.9115479115479116,37,11,3,
220,1.0,,48,0,5,
223,0.20833333333333334,0.45789473684210524,10,38,3,
225,0.9375,0.8518518518518519,45,3,3,
224,0.08333333333333333,0.5795454545454546,4,44,4,
226,1.0,,48,0,3,
222,0.0,,0,48,4,
227,1.0,,48,0,3,
228,0.10416666666666667,0.3767441860465116,5,43,4,
229,1.0,,48,0,4,
230,0.875,0.8650793650793651,42,6,4,
231,1.0,,48,0,4,
233,0.0,,0,48,2,
234,1.0,,48,0,3,
232,0.2708333333333333,0.5692307692307692,13,35,5,
235,0.0,,0,48,4,
236,0.0,,0,48,4,
238,1.0,,48,0,5,
237,1.0,,48,0,1,
239,0.0,,0,48,5,
240,0.041666666666666664,0.20652173913043478,2,46,4,
242,0.0,,0,48,5,
241,0.9375,0.5481481481481482,45,3,5,
243,1.0,,48,0,2,
244,0.9791666666666666,0.1702127659574468,47,1,5,
246,1.0,,48,0,2,
245,0.0,,0,48,4,
247,1.0,,48,0,3,
248,0.3541666666666667,0.4686907020872865,17,31,4,
249,0.8541666666666666,0.6167247386759582,41,7,4,
250,1.0,,48,0,4,
251,0.5208333333333334,0.7026086956521739,25,23,5,
252,1.0,,48,0,5,
253,1.0,,48,0,3,
254,0.9583333333333334,0.5543478260869565,46,2,5,
255,1.0,,48,0,2,
256,1.0,,48,0,3,
258,1.0,,48,0,3,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
262,1.0,,48,0,1,
261,0.041666666666666664,0.5108695652173914,2,46,3,
263,1.0,,48,0,4,
260,0.0,,0,48,3,
265,1.0,,48,0,2,
266,1.0,,48,0,3,
267,0.0,,0,48,1,
268,1.0,,48,0,1,
269,1.0,,48,0,3,
264,0.0,,0,48,5,
271,0.8333333333333334,0.7375,40,8,4,
270,1.0,,48,0,1,
273,0.9791666666666666,0.5319148936170213,47,1,4,
272,0.875,0.9365079365079365,42,6,4,
275,1.0,,48,0,2,
277,1.0,,48,0,4,
274,0.0,,0,48,5,
278,1.0,,48,0,3,
279,0.7916666666666666,0.6394736842105263,38,10,5,
276,0.6875,0.6848484848484848,33,15,5,
281,0.020833333333333332,0.02127659574468085,1,47,4,
280,1.0,,48,0,4,
282,0.8333333333333334,0.95625,40,8,4,
283,1.0,,48,0,3,
285,0.0,,0,48,4,
287,0.6458333333333334,0.7628083491461101,31,17,5,
286,0.0,,0,48,5,
284,0.0,,0,48,5,
289,0.9791666666666666,1.0,47,1,3,
291,0.9166666666666666,0.7272727272727273,44,4,4,
290,1.0,,48,0,3,
288,0.6041666666666666,0.6497277676950998,29,19,5,
294,0.9583333333333334,0.6304347826086957,46,2,4,
293,0.0,,0,48,5,
292,0.041666666666666664,0.6630434782608695,2,46,4,
295,0.0,,0,48,3,
298,0.9791666666666666,1.0,47,1,4,
299,0.9375,0.45925925925925926,45,3,4,
297,0.9583333333333334,0.9565217391304348,46,2,4,
296,0.0625,0.6,3,45,2,
300,0.9166666666666666,0.3465909090909091,44,4,4,
301,0.0,,0,48,5,
303,0.020833333333333332,1.0,1,47,5,
302,0.10416666666666667,0.6093023255813953,5,43,4,
304,0.9791666666666666,0.2127659574468085,47,1,3,
305,0.0,,0,48,4,
306,0.0,,0,48,5,
308,0.0,,0,48,5,
309,0.4375,0.8042328042328042,21,27,3,
310,1.0,,48,0,2,
307,0.4166666666666667,0.5625,20,28,2,
311,0.9583333333333334,0.9347826086956522,46,2,4,
312,1.0,,48,0,1,
313,0.9791666666666666,0.9787234042553191,47,1,5,
316,1.0,,48,0,2,
315,0.9583333333333334,0.010869565217391304,46,2,4,
317,0.125,0.42063492063492064,6,42,5,
314,1.0,,48,0,2,
319,1.0,,48,0,3,
318,0.0,,0,48,2,
321,1.0,,48,0,5,
320,0.7083333333333334,0.5609243697478992,34,14,5,
322,1.0,,48,0,3,
323,0.08333333333333333,0.7613636363636364,4,44,5,
325,1.0,,48,0,2,
324,0.041666666666666664,0.9130434782608695,2,46,4,
326,0.75,0.6666666666666666,36,12,2,
329,1.0,,48,0,4,
327,0.0,,0,48,5,
328,0.0,,0,48,5,
330,1.0,,48,0,5,
331,1.0,,48,0,5,
334,0.9791666666666666,0.5106382978723404,47,1,3,
333,0.4791666666666667,0.5095652173913043,23,25,4,
332,0.020833333333333332,0.574468085106383,1,47,4,
336,1.0,,48,0,1,
335,0.9791666666666666,0.6808510638297872,47,1,4,
338,1.0,,48,0,3,
337,1.0,,48,0,3,
342,1.0,,48,0,3,
341,1.0,,48,0,4,
339,0.9791666666666666,0.7446808510638298,47,1,3,
340,0.0,,0,48,3,
343,0.9791666666666666,0.5957446808510638,47,1,2,
345,1.0,,48,0,3,
346,0.9791666666666666,1.0,47,1,4,
348,0.9791666666666666,0.8723404255319149,47,1,2,
344,1.0,,48,0,2,
349,0.0,,0,48,4,
350,1.0,,48,0,2,
347,0.0,,0,48,3,
351,0.20833333333333334,0.6342105263157894,10,38,3,
353,0.9791666666666666,0.9574468085106383,47,1,4,
354,1.0,,48,0,4,
356,1.0,,48,0,5,
355,0.0,,0,48,5,
357,0.9375,0.5925925925925926,45,3,5,
352,0.0,,0,48,4,
358,0.9583333333333334,0.9456521739130435,46,2,2,
359,0.875,0.7063492063492064,42,6,4,
360,1.0,,48,0,3,
361,0.5833333333333334,0.42857142857142855,28,20,4,
363,1.0,,48,0,2,
362,0.0,,0,48,1,
364,0.9583333333333334,0.9239130434782609,46,2,4,
365,0.0,,0,48,5,
366,0.8125,0.7264957264957265,39,9,4,
368,1.0,,48,0,2,
367,1.0,,48,0,4,
370,1.0,,48,0,1,
369,0.2916666666666667,0.657563025210084,14,34,2,
371,0.0,,0,48,5,
374,1.0,,48,0,1,
373,0.0,,0,48,5,
372,0.3125,0.6565656565656566,15,33,2,
375,1.0,,48,0,5,
377,0.8541666666666666,0.8153310104529616,41,7,3,
378,0.9166666666666666,0.5738636363636364,44,4,3,
376,0.9791666666666666,0.9361702127659575,47,1,4,
379,0.0,,0,48,4,
380,0.7916666666666666,0.5421052631578948,38,10,4,
381,0.0,,0,48,5,
382,0.7708333333333334,0.7788697788697788,37,11,5,
383,0.0,,0,48,4,
384,1.0,,48,0,2,
385,0.08333333333333333,0.5852272727272727,4,44,5,
386,1.0,,48,0,3,
387,1.0,,48,0,1,
388,0.9791666666666666,1.0,47,1,5,
389,0.9791666666666666,0.9148936170212766,47,1,3,
391,0.10416666666666667,0.8558139534883721,5,43,5,
392,0.0,,0,48,5,
393,0.0,,0,48,3,
390,0.9583333333333334,0.8804347826086957,46,2,5,
394,0.625,0.7574074074074074,30,18,5,
395,1.0,,48,0,1,
396,0.14583333333333334,0.49477351916376305,7,41,3,
397,1.0,,48,0,2,
398,0.75,0.6805555555555556,36,12,4,
399,1.0,,48,0,2,
400,0.0,,0,48,5,
402,1.0,,48,0,3,
401,0.0,,0,48,5,
403,0.25,0.7476851851851852,12,36,4,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
406,1.0,,48,0,1,
407,1.0,,48,0,4,
410,1.0,,48,0,2,
408,0.0,,0,48,5,
411,1.0,,48,0,3,
409,0.75,0.7013888888888888,36,12,4,
413,0.9166666666666666,0.7784090909090909,44,4,2,
412,0.0,,0,48,4,
414,1.0,,48,0,4,
415,0.9583333333333334,0.4891304347826087,46,2,5,
417,0.9791666666666666,0.7021276595744681,47,1,5,
416,0.6458333333333334,0.6963946869070209,31,17,3,
418,1.0,,48,0,5,
420,0.0,,0,48,3,
419,0.16666666666666666,0.74375,8,40,4,
421,0.0,,0,48,5,
423,0.375,0.7314814814814815,18,30,5,
422,0.0,,0,48,5,
424,1.0,,48,0,5,
427,1.0,,48,0,2,
426,0.041666666666666664,0.5760869565217391,2,46,3,
425,0.0625,0.674074074074074,3,45,5,
428,0.7916666666666666,0.8210526315789474,38,10,4,
430,1.0,,48,0,2,
429,1.0,,48,0,3,
431,0.0,,0,48,4,
433,1.0,,48,0,2,
434,1.0,,48,0,5,
432,0.0,,0,48,5,
435,0.8541666666666666,0.7073170731707317,41,7,5,
436,0.9583333333333334,0.7391304347826086,46,2,4,
438,1.0,,48,0,2,
437,1.0,,48,0,3,
439,0.9375,0.6370370370370371,45,3,3,
441,1.0,,48,0,4,
440,1.0,,48,0,3,
442,0.9791666666666666,0.8936170212765957,47,1,4,
443,1.0,,48,0,4,
444,0.0,,0,48,5,
447,1.0,,48,0,1,
446,1.0,,48,0,4,
445,0.0,,0,48,4,
449,1.0,,48,0,1,
448,0.9791666666666666,0.9148936170212766,47,1,5,
450,0.9583333333333334,0.9891304347826086,46,2,5,
451,0.9791666666666666,0.3191489361702128,47,1,3,
452,1.0,,48,0,2,
453,1.0,,48,0,2,
455,1.0,,48,0,2,
457,1.0,,48,0,1,
454,0.9375,0.9703703703703703,45,3,5,
458,0.9791666666666666,0.6808510638297872,47,1,3,
456,0.0,,0,48,1,
459,0.0625,0.4074074074074074,3,45,5,
460,0.0,,0,48,4,
461,1.0,,48,0,4,
462,0.6875,0.6686868686868687,33,15,2,
463,1.0,,48,0,2,
465,1.0,,48,0,4,
464,1.0,,48,0,3,
466,0.0,,0,48,5,
468,1.0,,48,0,4,
467,0.0,,0,48,2,
469,1.0,,48,0,3,
471,1.0,,48,0,3,
472,0.0,,0,48,1,
470,0.08333333333333333,0.7159090909090909,4,44,5,
473,0.8125,0.8062678062678063,39,9,5,
474,1.0,,48,0,1,
476,1.0,,48,0,2,
477,0.8333333333333334,0.625,40,8,3,
475,0.041666666666666664,0.532608695652174,2,46,5,
478,0.0,,0,48,5,
479,1.0,,48,0,5,
481,0.0,,0,48,5,
480,0.9791666666666666,0.8085106382978723,47,1,2,
483,0.875,0.6587301587301587,42,6,3,
482,0.9166666666666666,0.7215909090909091,44,4,5,
484,0.8125,0.4672364672364672,39,9,3,
485,0.25,0.5625,12,36,2,
486,0.041666666666666664,0.9891304347826086,2,46,3,
487,1.0,,48,0,1,
488,0.0,,0,48,5,
489,0.7708333333333334,0.7493857493857494,37,11,3,
491,0.4791666666666667,0.4765217391304348,23,25,5,
492,1.0,,48,0,3,
490,0.0,,0,48,5,
494,0.0,,0,48,5,
495,0.9791666666666666,0.8936170212765957,47,1,4,
493,0.10416666666666667,0.5953488372093023,5,43,5,
497,0.0,,0,48,5,
496,0.9583333333333334,0.967391304347826,46,2,3,
499,0.9166666666666666,0.9034090909090909,44,4,4,
498,0.6041666666666666,0.7495462794918331,29,19,5,
