problem_idx,p,kappa,n_correct,n_incorrect,level,type
433,1.0,,48,0,2,
431,0.0,,0,48,4,
434,1.0,,48,0,5,
435,1.0,,48,0,5,
436,1.0,,48,0,4,
437,1.0,,48,0,3,
438,1.0,,48,0,2,
439,0.9791666666666666,0.48936170212765956,47,1,3,
440,1.0,,48,0,3,
441,1.0,,48,0,4,
442,1.0,,48,0,4,
443,1.0,,48,0,4,
445,0.9375,0.32592592592592595,45,3,4,
446,1.0,,48,0,4,
447,1.0,,48,0,1,
444,0.0,,0,48,5,
448,1.0,,48,0,5,
449,1.0,,48,0,1,
450,1.0,,48,0,5,
451,1.0,,48,0,3,
452,1.0,,48,0,2,
453,1.0,,48,0,2,
454,0.9583333333333334,0.967391304347826,46,2,5,
455,1.0,,48,0,2,
457,1.0,,48,0,1,
456,0.10416666666666667,0.44651162790697674,5,43,1,
458,1.0,,48,0,3,
459,0.0,,0,48,5,
461,1.0,,48,0,4,
460,0.375,0.5722222222222222,18,30,4,
462,0.9791666666666666,0.7872340425531915,47,1,2,
463,1.0,,48,0,2,
465,1.0,,48,0,4,
464,1.0,,48,0,3,
466,0.0,,0,48,5,
467,0.0,,0,48,2,
468,1.0,,48,0,4,
469,1.0,,48,0,3,
471,1.0,,48,0,3,
470,0.7083333333333334,0.7058823529411765,34,14,5,
472,0.0,,0,48,1,
473,0.8333333333333334,0.95,40,8,5,
476,1.0,,48,0,2,
475,0.6666666666666666,0.736328125,32,16,5,
474,1.0,,48,0,1,
477,0.9375,0.9925925925925926,45,3,3,
479,1.0,,48,0,5,
478,0.0,,0,48,5,
480,0.9583333333333334,0.782608695652174,46,2,2,
481,0.0,,0,48,5,
482,0.9791666666666666,0.851063829787234,47,1,5,
486,1.0,,48,0,3,
484,0.9791666666666666,1.0,47,1,3,
483,0.9791666666666666,1.0,47,1,3,
487,1.0,,48,0,1,
485,0.1875,0.9202279202279202,9,39,2,
488,0.0,,0,48,5,
489,1.0,,48,0,3,
491,0.9791666666666666,0.9787234042553191,47,1,5,
490,0.0,,0,48,5,
492,1.0,,48,0,3,
494,0.0,,0,48,5,
495,1.0,,48,0,4,
496,1.0,,48,0,3,
493,0.9583333333333334,1.0,46,2,5,
499,1.0,,48,0,4,
497,0.0625,0.014814814814814815,3,45,5,
498,0.4791666666666667,0.6208695652173913,23,25,5,
