problem_idx,p,kappa,n_correct,n_incorrect,level,type
0,1.0,,48,0,2,
2,1.0,,48,0,3,
3,1.0,,48,0,3,
4,1.0,,48,0,2,
5,1.0,,48,0,2,
1,0.6875,0.6161616161616161,33,15,5,
6,1.0,,48,0,3,
8,1.0,,48,0,3,
10,1.0,,48,0,3,
9,0.0,,0,48,5,
7,0.0,,0,48,4,
13,1.0,,48,0,2,
12,0.7083333333333334,0.7016806722689075,34,14,5,
14,1.0,,48,0,1,
11,0.0,,0,48,5,
16,1.0,,48,0,1,
15,0.9583333333333334,0.41304347826086957,46,2,5,
19,0.3541666666666667,0.3225806451612903,17,31,3,
20,0.0,,0,48,3,
17,0.9791666666666666,0.0,47,1,4,
18,0.041666666666666664,0.6413043478260869,2,46,1,
22,1.0,,48,0,5,
21,0.22916666666666666,0.6314496314496314,11,37,3,
24,1.0,,48,0,5,
23,0.0,,0,48,5,
26,0.8958333333333334,0.8883720930232558,43,5,5,
25,0.0,,0,48,5,
28,1.0,,48,0,2,
27,1.0,,48,0,2,
29,1.0,,48,0,2,
30,1.0,,48,0,3,
31,0.0,,0,48,4,
32,0.9791666666666666,0.9787234042553191,47,1,4,
33,1.0,,48,0,4,
34,1.0,,48,0,4,
35,1.0,,48,0,2,
36,0.0,,0,48,2,
37,1.0,,48,0,3,
38,1.0,,48,0,1,
39,1.0,,48,0,3,
40,0.9583333333333334,0.3804347826086957,46,2,2,
41,0.75,0.9490740740740741,36,12,4,
42,1.0,,48,0,2,
44,1.0,,48,0,5,
43,0.0,,0,48,5,
45,1.0,,48,0,3,
46,0.10416666666666667,0.4372093023255814,5,43,2,
48,1.0,,48,0,2,
49,1.0,,48,0,4,
50,0.9166666666666666,0.36363636363636365,44,4,5,
51,1.0,,48,0,2,
47,1.0,,48,0,5,
52,1.0,,48,0,5,
53,1.0,,48,0,2,
54,1.0,,48,0,2,
55,1.0,,48,0,4,
56,1.0,,48,0,3,
57,1.0,,48,0,2,
58,1.0,,48,0,1,
59,1.0,,48,0,2,
60,0.0,,0,48,5,
61,1.0,,48,0,3,
63,1.0,,48,0,5,
62,0.5416666666666666,0.4755244755244755,26,22,5,
65,1.0,,48,0,1,
64,0.3333333333333333,0.64453125,16,32,4,
67,1.0,,48,0,4,
66,0.0,,0,48,3,
68,1.0,,48,0,4,
70,1.0,,48,0,2,
69,0.8541666666666666,0.2508710801393728,41,7,4,
71,0.5,0.5503472222222222,24,24,4,
72,1.0,,48,0,2,
74,1.0,,48,0,2,
73,0.4583333333333333,1.0,22,26,4,
75,1.0,,48,0,4,
77,1.0,,48,0,1,
76,1.0,,48,0,2,
79,1.0,,48,0,1,
78,0.9583333333333334,0.8043478260869565,46,2,4,
81,1.0,,48,0,3,
82,0.8958333333333334,0.7488372093023256,43,5,5,
80,0.0,,0,48,5,
83,0.6458333333333334,0.5673624288425048,31,17,2,
85,1.0,,48,0,4,
84,1.0,,48,0,4,
86,1.0,,48,0,1,
87,1.0,,48,0,1,
89,1.0,,48,0,4,
90,1.0,,48,0,3,
91,0.9791666666666666,0.8936170212765957,47,1,3,
92,0.9583333333333334,0.4782608695652174,46,2,4,
93,1.0,,48,0,4,
94,0.2708333333333333,0.7296703296703296,13,35,5,
95,1.0,,48,0,2,
96,0.0,,0,48,5,
88,0.0,,0,48,5,
97,0.9166666666666666,0.6079545454545454,44,4,1,
98,0.0,,0,48,2,
99,0.0,,0,48,3,
100,0.0,,0,48,5,
102,0.0,,0,48,1,
101,0.10416666666666667,0.7953488372093023,5,43,5,
105,1.0,,48,0,3,
104,0.0,,0,48,4,
107,1.0,,48,0,2,
103,0.0,,0,48,5,
106,0.0,,0,48,2,
108,0.1875,0.5470085470085471,9,39,3,
111,1.0,,48,0,3,
109,0.08333333333333333,0.5170454545454546,4,44,5,
110,0.0,,0,48,4,
113,1.0,,48,0,2,
115,1.0,,48,0,2,
114,1.0,,48,0,3,
112,1.0,,48,0,4,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
118,0.3958333333333333,0.7422867513611615,19,29,5,
121,1.0,,48,0,2,
119,0.4791666666666667,0.4573913043478261,23,25,3,
122,1.0,,48,0,3,
123,0.6875,0.8161616161616162,33,15,4,
124,1.0,,48,0,4,
120,0.9166666666666666,0.7443181818181818,44,4,2,
125,1.0,,48,0,4,
127,0.0,,0,48,3,
128,0.9375,0.6444444444444445,45,3,3,
126,0.0,,0,48,4,
130,0.9583333333333334,0.33695652173913043,46,2,4,
131,1.0,,48,0,4,
129,0.2916666666666667,0.6449579831932774,14,34,5,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
137,1.0,,48,0,4,
134,1.0,,48,0,4,
138,0.7708333333333334,0.7174447174447175,37,11,4,
140,1.0,,48,0,4,
136,0.0,,0,48,5,
139,0.10416666666666667,0.2186046511627907,5,43,3,
141,1.0,,48,0,1,
142,1.0,,48,0,5,
144,1.0,,48,0,1,
143,0.08333333333333333,0.005681818181818182,4,44,3,
145,0.020833333333333332,0.06382978723404255,1,47,5,
146,1.0,,48,0,3,
148,1.0,,48,0,1,
149,1.0,,48,0,2,
147,0.375,0.3907407407407407,18,30,5,
151,1.0,,48,0,5,
150,0.0625,0.25925925925925924,3,45,5,
152,0.0625,0.6518518518518519,3,45,5,
153,0.875,0.7301587301587301,42,6,4,
155,1.0,,48,0,4,
154,0.0,,0,48,5,
156,0.0,,0,48,3,
158,1.0,,48,0,4,
159,1.0,,48,0,4,
157,0.0,,0,48,2,
161,1.0,,48,0,2,
160,1.0,,48,0,2,
162,1.0,,48,0,5,
163,0.3541666666666667,0.538899430740038,17,31,5,
165,1.0,,48,0,4,
166,0.0,,0,48,5,
164,0.16666666666666666,0.815625,8,40,2,
167,1.0,,48,0,1,
168,0.08333333333333333,0.5852272727272727,4,44,5,
169,1.0,,48,0,2,
171,1.0,,48,0,1,
172,1.0,,48,0,1,
170,0.020833333333333332,0.23404255319148937,1,47,5,
173,0.16666666666666666,0.79375,8,40,5,
176,1.0,,48,0,3,
175,0.8541666666666666,0.6968641114982579,41,7,2,
174,1.0,,48,0,3,
177,0.0,,0,48,3,
178,1.0,,48,0,2,
179,1.0,,48,0,4,
180,1.0,,48,0,3,
181,0.9791666666666666,1.0,47,1,3,
182,1.0,,48,0,2,
185,1.0,,48,0,1,
186,1.0,,48,0,4,
184,0.0,,0,48,5,
183,1.0,,48,0,4,
187,1.0,,48,0,1,
190,1.0,,48,0,5,
189,0.020833333333333332,0.48936170212765956,1,47,5,
188,0.3958333333333333,0.4954627949183303,19,29,5,
191,1.0,,48,0,2,
193,1.0,,48,0,3,
195,1.0,,48,0,4,
192,1.0,,48,0,3,
196,1.0,,48,0,1,
194,0.0,,0,48,5,
198,1.0,,48,0,3,
199,1.0,,48,0,2,
200,0.9166666666666666,0.9375,44,4,4,
197,0.0,,0,48,5,
201,1.0,,48,0,4,
203,0.75,0.3402777777777778,36,12,3,
202,1.0,,48,0,5,
204,0.0,,0,48,5,
205,1.0,,48,0,3,
207,1.0,,48,0,2,
208,1.0,,48,0,3,
206,1.0,,48,0,2,
209,1.0,,48,0,2,
211,1.0,,48,0,2,
210,0.3958333333333333,0.6787658802177858,19,29,4,
212,1.0,,48,0,3,
214,0.9375,0.8074074074074075,45,3,5,
215,1.0,,48,0,4,
216,1.0,,48,0,4,
218,1.0,,48,0,2,
217,0.6458333333333334,0.3510436432637571,31,17,4,
213,0.5,0.6440972222222222,24,24,4,
219,0.041666666666666664,0.8043478260869565,2,46,4,
220,1.0,,48,0,5,
221,0.5625,0.6666666666666666,27,21,3,
223,0.9583333333333334,0.44565217391304346,46,2,3,
224,0.6666666666666666,0.634765625,32,16,4,
225,1.0,,48,0,3,
226,1.0,,48,0,3,
222,0.2708333333333333,0.6945054945054945,13,35,4,
227,1.0,,48,0,3,
229,1.0,,48,0,4,
230,1.0,,48,0,4,
228,0.0,,0,48,4,
231,1.0,,48,0,4,
232,0.6041666666666666,0.6098003629764065,29,19,5,
233,0.0,,0,48,2,
234,1.0,,48,0,3,
235,0.0,,0,48,4,
238,1.0,,48,0,5,
236,0.10416666666666667,0.3767441860465116,5,43,4,
237,1.0,,48,0,1,
240,0.0,,0,48,4,
239,0.0,,0,48,5,
241,1.0,,48,0,5,
242,0.0,,0,48,5,
243,1.0,,48,0,2,
244,1.0,,48,0,5,
246,1.0,,48,0,2,
247,1.0,,48,0,3,
245,0.0,,0,48,4,
250,1.0,,48,0,4,
248,0.4583333333333333,0.4388111888111888,22,26,4,
249,0.9583333333333334,0.42391304347826086,46,2,4,
251,0.8958333333333334,0.7953488372093023,43,5,5,
253,1.0,,48,0,3,
254,1.0,,48,0,5,
252,1.0,,48,0,5,
255,1.0,,48,0,2,
256,1.0,,48,0,3,
258,1.0,,48,0,3,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
261,0.0,,0,48,3,
262,1.0,,48,0,1,
260,0.0,,0,48,3,
263,1.0,,48,0,4,
265,1.0,,48,0,2,
266,1.0,,48,0,3,
269,1.0,,48,0,3,
268,1.0,,48,0,1,
267,0.0,,0,48,1,
264,0.0,,0,48,5,
271,0.7291666666666666,0.7516483516483516,35,13,4,
272,0.6458333333333334,0.50853889943074,31,17,4,
270,1.0,,48,0,1,
273,1.0,,48,0,4,
275,1.0,,48,0,2,
277,1.0,,48,0,4,
278,1.0,,48,0,3,
276,0.9791666666666666,0.574468085106383,47,1,5,
274,0.0,,0,48,5,
279,0.9791666666666666,0.7659574468085106,47,1,5,
281,0.7708333333333334,0.8648648648648649,37,11,4,
282,1.0,,48,0,4,
280,1.0,,48,0,4,
283,1.0,,48,0,3,
284,0.0,,0,48,5,
285,0.375,0.34074074074074073,18,30,4,
287,0.8541666666666666,0.8780487804878049,41,7,5,
286,0.0,,0,48,5,
289,1.0,,48,0,3,
288,0.9166666666666666,0.8863636363636364,44,4,5,
290,0.9791666666666666,1.0,47,1,3,
291,1.0,,48,0,4,
294,1.0,,48,0,4,
292,0.125,0.5079365079365079,6,42,4,
293,0.0,,0,48,5,
295,0.14583333333333334,0.10452961672473868,7,41,3,
298,1.0,,48,0,4,
296,0.1875,0.4985754985754986,9,39,2,
299,0.9791666666666666,0.06382978723404255,47,1,4,
297,1.0,,48,0,4,
300,0.9791666666666666,0.2765957446808511,47,1,4,
301,0.0,,0,48,5,
303,0.3125,0.6727272727272727,15,33,5,
302,0.041666666666666664,0.1956521739130435,2,46,4,
304,1.0,,48,0,3,
305,0.0,,0,48,4,
306,0.0,,0,48,5,
308,0.0,,0,48,5,
307,0.2708333333333333,0.5516483516483517,13,35,2,
309,1.0,,48,0,3,
310,1.0,,48,0,2,
312,1.0,,48,0,1,
311,1.0,,48,0,4,
313,0.9166666666666666,0.4715909090909091,44,4,5,
315,1.0,,48,0,4,
316,1.0,,48,0,2,
314,1.0,,48,0,2,
317,0.125,0.15873015873015872,6,42,5,
319,1.0,,48,0,3,
318,0.0,,0,48,2,
321,1.0,,48,0,5,
320,1.0,,48,0,5,
322,1.0,,48,0,3,
323,0.5,0.6510416666666666,24,24,5,
325,1.0,,48,0,2,
326,0.875,0.7619047619047619,42,6,2,
324,0.041666666666666664,0.5,2,46,4,
327,0.0,,0,48,5,
329,1.0,,48,0,4,
328,0.020833333333333332,0.9148936170212766,1,47,5,
330,1.0,,48,0,5,
331,1.0,,48,0,5,
334,1.0,,48,0,3,
333,0.8541666666666666,0.7560975609756098,41,7,4,
332,0.5416666666666666,0.5157342657342657,26,22,4,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,1.0,,48,0,3,
341,1.0,,48,0,4,
342,1.0,,48,0,3,
340,0.0,,0,48,3,
339,0.9791666666666666,1.0,47,1,3,
343,1.0,,48,0,2,
345,0.9375,0.9703703703703703,45,3,3,
346,1.0,,48,0,4,
348,0.9583333333333334,0.8043478260869565,46,2,2,
344,1.0,,48,0,2,
347,0.0,,0,48,3,
350,1.0,,48,0,2,
349,0.125,0.6825396825396826,6,42,4,
351,0.6458333333333334,0.5958254269449715,31,17,3,
353,0.9791666666666666,1.0,47,1,4,
354,1.0,,48,0,4,
356,1.0,,48,0,5,
355,0.2916666666666667,0.3949579831932773,14,34,5,
357,1.0,,48,0,5,
352,0.0,,0,48,4,
358,1.0,,48,0,2,
359,0.9791666666666666,0.8936170212765957,47,1,4,
360,1.0,,48,0,3,
361,0.4375,0.564373897707231,21,27,4,
363,1.0,,48,0,2,
364,1.0,,48,0,4,
362,0.0,,0,48,1,
365,0.0,,0,48,5,
367,1.0,,48,0,4,
368,1.0,,48,0,2,
366,0.9791666666666666,0.9361702127659575,47,1,4,
370,1.0,,48,0,1,
369,0.9375,0.9111111111111111,45,3,2,
371,0.020833333333333332,0.5531914893617021,1,47,5,
374,1.0,,48,0,1,
373,0.0,,0,48,5,
372,0.0,,0,48,2,
375,1.0,,48,0,5,
378,1.0,,48,0,3,
377,0.9166666666666666,0.6647727272727273,44,4,3,
379,0.0,,0,48,4,
376,1.0,,48,0,4,
380,0.9583333333333334,0.8586956521739131,46,2,4,
381,0.0,,0,48,5,
382,1.0,,48,0,5,
383,0.0,,0,48,4,
384,1.0,,48,0,2,
386,1.0,,48,0,3,
385,0.020833333333333332,0.5957446808510638,1,47,5,
387,1.0,,48,0,1,
388,1.0,,48,0,5,
389,1.0,,48,0,3,
391,0.5416666666666666,0.7185314685314685,26,22,5,
392,0.125,0.17063492063492064,6,42,5,
393,0.0,,0,48,3,
394,1.0,,48,0,5,
390,0.9791666666666666,1.0,47,1,5,
395,1.0,,48,0,1,
396,0.5416666666666666,0.6066433566433567,26,22,3,
397,1.0,,48,0,2,
399,1.0,,48,0,2,
398,0.9375,0.8444444444444444,45,3,4,
400,0.0,,0,48,5,
402,1.0,,48,0,3,
401,0.0,,0,48,5,
403,0.125,0.29365079365079366,6,42,4,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
406,1.0,,48,0,1,
407,1.0,,48,0,4,
408,0.0,,0,48,5,
410,1.0,,48,0,2,
411,1.0,,48,0,3,
413,1.0,,48,0,2,
409,0.8125,0.698005698005698,39,9,4,
412,0.10416666666666667,0.772093023255814,5,43,4,
414,1.0,,48,0,4,
415,0.9375,0.5333333333333333,45,3,5,
417,1.0,,48,0,5,
416,0.8333333333333334,0.715625,40,8,3,
418,1.0,,48,0,5,
419,0.5,0.6145833333333334,24,24,4,
420,0.0,,0,48,3,
421,0.0,,0,48,5,
422,0.0,,0,48,5,
423,0.8125,0.8717948717948718,39,9,5,
426,0.0625,0.6,3,45,3,
425,0.0,,0,48,5,
424,1.0,,48,0,5,
427,1.0,,48,0,2,
428,0.8958333333333334,0.6697674418604651,43,5,4,
430,1.0,,48,0,2,
429,1.0,,48,0,3,
431,0.0,,0,48,4,
433,1.0,,48,0,2,
434,1.0,,48,0,5,
432,0.0,,0,48,5,
435,1.0,,48,0,5,
436,0.9791666666666666,1.0,47,1,4,
437,1.0,,48,0,3,
438,1.0,,48,0,2,
439,1.0,,48,0,3,
440,1.0,,48,0,3,
441,1.0,,48,0,4,
443,1.0,,48,0,4,
442,1.0,,48,0,4,
446,1.0,,48,0,4,
445,0.0,,0,48,4,
444,0.0,,0,48,5,
447,1.0,,48,0,1,
448,1.0,,48,0,5,
449,1.0,,48,0,1,
450,0.9583333333333334,0.40217391304347827,46,2,5,
451,1.0,,48,0,3,
452,1.0,,48,0,2,
453,1.0,,48,0,2,
455,1.0,,48,0,2,
454,0.8958333333333334,0.5162790697674419,43,5,5,
457,1.0,,48,0,1,
458,1.0,,48,0,3,
456,0.0,,0,48,1,
459,0.08333333333333333,0.3181818181818182,4,44,5,
461,1.0,,48,0,4,
460,0.0,,0,48,4,
462,1.0,,48,0,2,
463,1.0,,48,0,2,
464,1.0,,48,0,3,
465,1.0,,48,0,4,
466,0.125,0.623015873015873,6,42,5,
467,0.0,,0,48,2,
468,1.0,,48,0,4,
469,1.0,,48,0,3,
471,1.0,,48,0,3,
470,0.25,0.5949074074074074,12,36,5,
472,0.0,,0,48,1,
473,0.9583333333333334,0.6630434782608695,46,2,5,
474,1.0,,48,0,1,
476,1.0,,48,0,2,
477,1.0,,48,0,3,
475,0.3125,0.4707070707070707,15,33,5,
479,1.0,,48,0,5,
478,0.0,,0,48,5,
480,1.0,,48,0,2,
481,0.020833333333333332,0.425531914893617,1,47,5,
483,0.5625,0.8095238095238095,27,21,3,
482,0.9166666666666666,0.42045454545454547,44,4,5,
484,0.8125,0.6894586894586895,39,9,3,
485,0.4583333333333333,0.6713286713286714,22,26,2,
487,1.0,,48,0,1,
486,0.5208333333333334,0.44521739130434784,25,23,3,
488,0.0,,0,48,5,
489,1.0,,48,0,3,
491,0.9791666666666666,0.1276595744680851,47,1,5,
493,0.7083333333333334,0.6638655462184874,34,14,5,
492,1.0,,48,0,3,
490,0.0,,0,48,5,
494,0.0,,0,48,5,
495,1.0,,48,0,4,
496,1.0,,48,0,3,
497,0.0,,0,48,5,
499,0.9583333333333334,0.9130434782608695,46,2,4,
498,0.6666666666666666,0.564453125,32,16,5,
