problem_idx,p,kappa,n_correct,n_incorrect,level,type
2,1.0,,48,0,3,
3,1.0,,48,0,3,
0,1.0,,48,0,2,
1,1.0,,48,0,5,
5,1.0,,48,0,2,
4,1.0,,48,0,2,
8,1.0,,48,0,3,
7,0.0,,0,48,4,
6,1.0,,48,0,3,
10,1.0,,48,0,3,
12,0.9791666666666666,0.8936170212765957,47,1,5,
9,0.0,,0,48,5,
13,1.0,,48,0,2,
11,0.0,,0,48,5,
14,1.0,,48,0,1,
16,1.0,,48,0,1,
15,0.9375,0.7407407407407407,45,3,5,
20,1.0,,48,0,3,
19,1.0,,48,0,3,
17,0.25,0.7731481481481481,12,36,4,
21,0.5,0.7413194444444444,24,24,3,
22,0.9791666666666666,0.40425531914893614,47,1,5,
23,0.0,,0,48,5,
18,0.0,,0,48,1,
24,1.0,,48,0,5,
27,1.0,,48,0,2,
25,0.0,,0,48,5,
28,1.0,,48,0,2,
26,0.6666666666666666,0.763671875,32,16,5,
29,0.9791666666666666,0.425531914893617,47,1,2,
30,1.0,,48,0,3,
31,0.0,,0,48,4,
33,1.0,,48,0,4,
32,0.9791666666666666,0.9148936170212766,47,1,4,
34,1.0,,48,0,4,
35,1.0,,48,0,2,
36,1.0,,48,0,2,
37,1.0,,48,0,3,
38,1.0,,48,0,1,
39,1.0,,48,0,3,
40,1.0,,48,0,2,
42,1.0,,48,0,2,
41,1.0,,48,0,4,
45,1.0,,48,0,3,
44,1.0,,48,0,5,
48,1.0,,48,0,2,
47,1.0,,48,0,5,
43,0.0,,0,48,5,
46,0.5208333333333334,0.5617391304347826,25,23,2,
49,0.9583333333333334,0.25,46,2,4,
51,1.0,,48,0,2,
52,1.0,,48,0,5,
53,1.0,,48,0,2,
50,0.9791666666666666,0.9787234042553191,47,1,5,
54,1.0,,48,0,2,
55,1.0,,48,0,4,
57,1.0,,48,0,2,
56,1.0,,48,0,3,
58,1.0,,48,0,1,
59,1.0,,48,0,2,
61,0.875,0.5357142857142857,42,6,3,
62,1.0,,48,0,5,
60,0.0,,0,48,5,
63,1.0,,48,0,5,
66,0.0625,0.674074074074074,3,45,3,
67,1.0,,48,0,4,
64,0.5416666666666666,0.7202797202797203,26,22,4,
65,1.0,,48,0,1,
70,1.0,,48,0,2,
69,1.0,,48,0,4,
68,0.9791666666666666,0.8085106382978723,47,1,4,
71,0.0,,0,48,4,
73,1.0,,48,0,4,
72,1.0,,48,0,2,
74,1.0,,48,0,2,
75,1.0,,48,0,4,
77,0.9791666666666666,1.0,47,1,1,
78,0.9791666666666666,0.9148936170212766,47,1,4,
76,1.0,,48,0,2,
79,0.9791666666666666,0.6808510638297872,47,1,1,
81,1.0,,48,0,3,
80,0.020833333333333332,0.23404255319148937,1,47,5,
84,1.0,,48,0,4,
83,1.0,,48,0,2,
82,0.9583333333333334,0.9347826086956522,46,2,5,
85,1.0,,48,0,4,
86,1.0,,48,0,1,
87,0.9583333333333334,0.9021739130434783,46,2,1,
90,1.0,,48,0,3,
89,0.9166666666666666,0.2556818181818182,44,4,4,
91,1.0,,48,0,3,
92,1.0,,48,0,4,
88,0.041666666666666664,0.45652173913043476,2,46,5,
93,1.0,,48,0,4,
95,1.0,,48,0,2,
94,0.0,,0,48,5,
96,0.0,,0,48,5,
97,0.0,,0,48,1,
98,0.0,,0,48,2,
99,0.9791666666666666,0.44680851063829785,47,1,3,
102,1.0,,48,0,1,
100,0.020833333333333332,0.0,1,47,5,
103,0.0,,0,48,5,
105,1.0,,48,0,3,
101,0.0,,0,48,5,
104,0.0,,0,48,4,
107,1.0,,48,0,2,
106,0.0,,0,48,2,
109,0.0,,0,48,5,
111,1.0,,48,0,3,
110,0.0,,0,48,4,
108,0.1875,0.9259259259259259,9,39,3,
112,1.0,,48,0,4,
113,0.9583333333333334,0.3695652173913043,46,2,2,
114,1.0,,48,0,3,
