problem_idx,p,kappa,n_correct,n_incorrect,level,type
341,1.0,,16,0,4,
342,1.0,,16,0,3,
343,1.0,,16,0,2,
345,1.0,,16,0,3,
346,1.0,,16,0,4,
347,0.0,,0,16,3,
344,1.0,,16,0,2,
348,0.875,0.8214285714285714,14,2,2,
350,0.9375,0.3333333333333333,15,1,2,
354,1.0,,16,0,4,
357,0.8125,0.8717948717948718,13,3,5,
358,0.875,0.7857142857142857,14,2,2,
363,1.0,,16,0,2,
362,0.0,,0,16,1,
367,1.0,,16,0,4,
368,1.0,,16,0,2,
370,1.0,,16,0,1,
374,1.0,,16,0,1,
375,1.0,,16,0,5,
378,1.0,,16,0,3,
376,0.8125,0.46153846153846156,13,3,4,
383,0.0,,0,16,4,
384,1.0,,16,0,2,
386,1.0,,16,0,3,
385,0.0,,0,16,5,
387,1.0,,16,0,1,
388,0.9375,0.6666666666666666,15,1,5,
389,0.9375,0.4,15,1,3,
393,0.0,,0,16,3,
395,1.0,,16,0,1,
397,1.0,,16,0,2,
399,1.0,,16,0,2,
402,1.0,,16,0,3,
404,1.0,,16,0,1,
405,1.0,,16,0,4,
406,1.0,,16,0,1,
407,1.0,,16,0,4,
410,1.0,,16,0,2,
411,1.0,,16,0,3,
413,1.0,,16,0,2,
414,1.0,,16,0,4,
415,0.75,0.9375,12,4,5,
417,1.0,,16,0,5,
420,0.0,,0,16,3,
418,1.0,,16,0,5,
424,1.0,,16,0,5,
426,1.0,,16,0,3,
427,1.0,,16,0,2,
430,1.0,,16,0,2,
433,0.9375,0.4666666666666667,15,1,2,
434,0.9375,0.6,15,1,5,
435,0.9375,1.0,15,1,5,
438,1.0,,16,0,2,
437,1.0,,16,0,3,
440,1.0,,16,0,3,
441,1.0,,16,0,4,
442,1.0,,16,0,4,
443,1.0,,16,0,4,
446,0.9375,0.6666666666666666,15,1,4,
447,1.0,,16,0,1,
448,1.0,,16,0,5,
449,1.0,,16,0,1,
450,0.875,0.39285714285714285,14,2,5,
451,1.0,,16,0,3,
452,0.9375,1.0,15,1,2,
453,1.0,,16,0,2,
455,1.0,,16,0,2,
457,1.0,,16,0,1,
458,1.0,,16,0,3,
459,0.0625,0.06666666666666667,1,15,5,
463,1.0,,16,0,2,
464,0.9375,0.4,15,1,3,
465,1.0,,16,0,4,
468,1.0,,16,0,4,
469,0.9375,0.7333333333333333,15,1,3,
471,1.0,,16,0,3,
472,0.0,,0,16,1,
474,1.0,,16,0,1,
476,1.0,,16,0,2,
479,1.0,,16,0,5,
487,1.0,,16,0,1,
491,0.875,0.5,14,2,5,
492,1.0,,16,0,3,
496,0.9375,0.9333333333333333,15,1,3,
