problem_idx,p,kappa,n_correct,n_incorrect,level,type
90,1.0,,48,0,3,
91,1.0,,48,0,3,
92,0.9375,0.4888888888888889,45,3,4,
88,0.625,0.7407407407407407,30,18,5,
93,1.0,,48,0,4,
94,0.4375,0.5485008818342152,21,27,5,
95,1.0,,48,0,2,
96,0.0,,0,48,5,
97,0.5625,0.5185185185185185,27,21,1,
98,0.10416666666666667,0.6,5,43,2,
99,0.75,0.5092592592592593,36,12,3,
102,0.9583333333333334,0.782608695652174,46,2,1,
100,0.0,,0,48,5,
101,0.75,0.7083333333333334,36,12,5,
103,0.041666666666666664,0.6956521739130435,2,46,5,
105,1.0,,48,0,3,
104,0.3125,0.6101010101010101,15,33,4,
107,1.0,,48,0,2,
106,0.0,,0,48,2,
109,0.0,,0,48,5,
111,1.0,,48,0,3,
108,0.7291666666666666,0.8967032967032967,35,13,3,
110,0.020833333333333332,0.9148936170212766,1,47,4,
112,1.0,,48,0,4,
113,1.0,,48,0,2,
114,1.0,,48,0,3,
115,0.875,0.47619047619047616,42,6,2,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
118,0.8958333333333334,0.7209302325581395,43,5,5,
119,0.7916666666666666,0.28157894736842104,38,10,3,
121,1.0,,48,0,2,
124,1.0,,48,0,4,
120,0.6666666666666666,0.435546875,32,16,2,
122,1.0,,48,0,3,
123,0.7083333333333334,0.7563025210084033,34,14,4,
125,1.0,,48,0,4,
127,0.0,,0,48,3,
128,0.8958333333333334,0.5348837209302325,43,5,3,
129,0.4583333333333333,0.5209790209790209,22,26,5,
126,0.3333333333333333,0.98046875,16,32,4,
130,0.8125,0.3903133903133903,39,9,4,
131,1.0,,48,0,4,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
134,1.0,,48,0,4,
137,1.0,,48,0,4,
136,0.8125,0.811965811965812,39,9,5,
138,0.4583333333333333,0.5262237762237763,22,26,4,
139,1.0,,48,0,3,
140,1.0,,48,0,4,
141,0.9375,0.9111111111111111,45,3,1,
142,1.0,,48,0,5,
143,0.0,,0,48,3,
146,1.0,,48,0,3,
144,1.0,,48,0,1,
145,0.375,0.5944444444444444,18,30,5,
148,1.0,,48,0,1,
149,0.9791666666666666,0.851063829787234,47,1,2,
147,0.375,0.7166666666666667,18,30,5,
151,0.8541666666666666,0.7003484320557491,41,7,5,
150,0.5,0.8871527777777778,24,24,5,
153,0.9375,0.9037037037037037,45,3,4,
152,0.3125,0.8404040404040404,15,33,5,
155,1.0,,48,0,4,
154,0.0,,0,48,5,
156,0.0,,0,48,3,
157,0.0,,0,48,2,
158,1.0,,48,0,4,
159,0.9583333333333334,0.5543478260869565,46,2,4,
161,1.0,,48,0,2,
162,1.0,,48,0,5,
160,1.0,,48,0,2,
163,0.8958333333333334,0.9767441860465116,43,5,5,
165,1.0,,48,0,4,
164,0.14583333333333334,0.7560975609756098,7,41,2,
166,0.0,,0,48,5,
167,1.0,,48,0,1,
169,1.0,,48,0,2,
168,0.375,0.9666666666666667,18,30,5,
171,1.0,,48,0,1,
170,0.5625,0.42680776014109345,27,21,5,
172,1.0,,48,0,1,
173,1.0,,48,0,5,
175,0.9791666666666666,0.6382978723404256,47,1,2,
176,0.875,0.623015873015873,42,6,3,
174,1.0,,48,0,3,
178,1.0,,48,0,2,
180,1.0,,48,0,3,
177,0.0,,0,48,3,
179,0.9583333333333334,0.8586956521739131,46,2,4,
181,0.9791666666666666,0.48936170212765956,47,1,3,
182,1.0,,48,0,2,
185,1.0,,48,0,1,
183,1.0,,48,0,4,
186,1.0,,48,0,4,
184,0.4583333333333333,0.40034965034965037,22,26,5,
187,1.0,,48,0,1,
190,0.9791666666666666,0.6382978723404256,47,1,5,
191,1.0,,48,0,2,
188,0.9583333333333334,0.6847826086956522,46,2,5,
192,1.0,,48,0,3,
189,0.6041666666666666,0.9038112522686026,29,19,5,
193,1.0,,48,0,3,
194,0.7916666666666666,0.7552631578947369,38,10,5,
196,1.0,,48,0,1,
195,0.7083333333333334,0.6932773109243697,34,14,4,
197,0.9791666666666666,0.7872340425531915,47,1,5,
198,1.0,,48,0,3,
199,1.0,,48,0,2,
200,1.0,,48,0,4,
202,1.0,,48,0,5,
201,0.9583333333333334,0.40217391304347827,46,2,4,
203,1.0,,48,0,3,
207,1.0,,48,0,2,
205,0.9583333333333334,0.8586956521739131,46,2,3,
204,0.0625,0.35555555555555557,3,45,5,
206,1.0,,48,0,2,
208,1.0,,48,0,3,
209,1.0,,48,0,2,
210,0.6666666666666666,0.896484375,32,16,4,
211,1.0,,48,0,2,
212,1.0,,48,0,3,
215,0.9791666666666666,0.5319148936170213,47,1,4,
214,0.9583333333333334,0.8260869565217391,46,2,5,
216,1.0,,48,0,4,
218,1.0,,48,0,2,
213,0.4791666666666667,0.7547826086956522,23,25,4,
217,0.9375,0.6148148148148148,45,3,4,
219,0.8333333333333334,0.678125,40,8,4,
220,1.0,,48,0,5,
221,0.7708333333333334,0.597051597051597,37,11,3,
223,0.9375,0.9777777777777777,45,3,3,
222,0.625,0.3962962962962963,30,18,4,
225,1.0,,48,0,3,
226,1.0,,48,0,3,
224,0.6041666666666666,0.8148820326678766,29,19,4,
227,1.0,,48,0,3,
229,1.0,,48,0,4,
230,0.9791666666666666,1.0,47,1,4,
228,0.0,,0,48,4,
231,1.0,,48,0,4,
233,0.2916666666666667,0.4432773109243697,14,34,2,
232,0.4166666666666667,0.6571428571428571,20,28,5,
234,1.0,,48,0,3,
235,0.0,,0,48,4,
237,1.0,,48,0,1,
236,0.14583333333333334,0.4076655052264808,7,41,4,
238,1.0,,48,0,5,
239,0.3541666666666667,0.4648956356736243,17,31,5,
240,0.041666666666666664,0.16304347826086957,2,46,4,
241,0.9583333333333334,0.5543478260869565,46,2,5,
242,0.0,,0,48,5,
243,1.0,,48,0,2,
244,1.0,,48,0,5,
246,1.0,,48,0,2,
247,0.9791666666666666,0.48936170212765956,47,1,3,
248,0.875,0.7182539682539683,42,6,4,
245,0.75,0.6018518518518519,36,12,4,
249,0.9583333333333334,0.9239130434782609,46,2,4,
251,0.9166666666666666,0.5227272727272727,44,4,5,
250,1.0,,48,0,4,
253,1.0,,48,0,3,
252,0.9791666666666666,0.574468085106383,47,1,5,
254,1.0,,48,0,5,
255,1.0,,48,0,2,
256,1.0,,48,0,3,
257,0.0,,0,48,4,
258,1.0,,48,0,3,
259,1.0,,48,0,1,
260,0.2916666666666667,0.6974789915966386,14,34,3,
261,0.3333333333333333,0.328125,16,32,3,
262,1.0,,48,0,1,
263,0.9583333333333334,0.44565217391304346,46,2,4,
266,1.0,,48,0,3,
267,0.0,,0,48,1,
265,1.0,,48,0,2,
264,0.0,,0,48,5,
268,1.0,,48,0,1,
270,1.0,,48,0,1,
269,1.0,,48,0,3,
271,0.9166666666666666,0.6704545454545454,44,4,4,
273,1.0,,48,0,4,
272,0.8958333333333334,0.4418604651162791,43,5,4,
274,0.0,,0,48,5,
275,1.0,,48,0,2,
277,0.9583333333333334,0.34782608695652173,46,2,4,
276,0.9583333333333334,0.4891304347826087,46,2,5,
278,1.0,,48,0,3,
279,0.9791666666666666,1.0,47,1,5,
280,1.0,,48,0,4,
281,0.6458333333333334,0.5313092979127134,31,17,4,
282,0.9583333333333334,0.5978260869565217,46,2,4,
283,1.0,,48,0,3,
287,0.9791666666666666,0.3829787234042553,47,1,5,
284,0.0,,0,48,5,
285,0.5,0.4809027777777778,24,24,4,
286,0.0625,0.6962962962962963,3,45,5,
289,1.0,,48,0,3,
288,0.9166666666666666,0.8465909090909091,44,4,5,
291,1.0,,48,0,4,
290,1.0,,48,0,3,
293,0.625,0.8592592592592593,30,18,5,
292,0.8958333333333334,0.5906976744186047,43,5,4,
294,0.9375,0.6074074074074074,45,3,4,
297,1.0,,48,0,4,
295,0.5208333333333334,0.6278260869565218,25,23,3,
298,1.0,,48,0,4,
296,0.9583333333333334,0.7282608695652174,46,2,2,
300,1.0,,48,0,4,
299,1.0,,48,0,4,
301,0.0,,0,48,5,
302,0.5416666666666666,0.38636363636363635,26,22,4,
304,0.9375,0.8222222222222222,45,3,3,
305,0.0,,0,48,4,
303,0.16666666666666666,0.85625,8,40,5,
306,0.10416666666666667,0.5441860465116279,5,43,5,
309,0.8541666666666666,0.1986062717770035,41,7,3,
307,0.5416666666666666,0.4230769230769231,26,22,2,
310,1.0,,48,0,2,
308,0.0,,0,48,5,
312,1.0,,48,0,1,
311,0.9166666666666666,0.45454545454545453,44,4,4,
313,0.8333333333333334,0.496875,40,8,5,
314,1.0,,48,0,2,
315,0.9583333333333334,0.8913043478260869,46,2,4,
316,1.0,,48,0,2,
317,0.8958333333333334,0.4558139534883721,43,5,5,
318,0.3333333333333333,0.60546875,16,32,2,
320,1.0,,48,0,5,
319,1.0,,48,0,3,
321,1.0,,48,0,5,
322,1.0,,48,0,3,
323,0.9375,0.837037037037037,45,3,5,
325,1.0,,48,0,2,
324,0.375,0.46296296296296297,18,30,4,
326,0.5625,0.671957671957672,27,21,2,
329,0.8958333333333334,0.7209302325581395,43,5,4,
330,1.0,,48,0,5,
327,0.5208333333333334,0.7773913043478261,25,23,5,
328,0.7916666666666666,0.5131578947368421,38,10,5,
331,0.9791666666666666,0.9787234042553191,47,1,5,
334,1.0,,48,0,3,
332,0.7708333333333334,0.8771498771498771,37,11,4,
333,0.9791666666666666,0.425531914893617,47,1,4,
335,0.9791666666666666,0.9361702127659575,47,1,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,0.6666666666666666,0.51953125,32,16,3,
339,1.0,,48,0,3,
341,1.0,,48,0,4,
340,0.20833333333333334,0.7,10,38,3,
342,1.0,,48,0,3,
343,1.0,,48,0,2,
345,1.0,,48,0,3,
346,0.9791666666666666,0.3617021276595745,47,1,4,
344,1.0,,48,0,2,
348,1.0,,48,0,2,
347,0.0,,0,48,3,
349,0.9583333333333334,0.9239130434782609,46,2,4,
350,1.0,,48,0,2,
351,0.9166666666666666,0.6761363636363636,44,4,3,
353,1.0,,48,0,4,
352,0.0,,0,48,4,
354,1.0,,48,0,4,
356,1.0,,48,0,5,
357,0.9791666666666666,0.6808510638297872,47,1,5,
355,0.3958333333333333,0.6787658802177858,19,29,5,
358,0.9166666666666666,0.6931818181818182,44,4,2,
359,1.0,,48,0,4,
360,1.0,,48,0,3,
362,0.0,,0,48,1,
363,1.0,,48,0,2,
361,0.0,,0,48,4,
364,1.0,,48,0,4,
366,1.0,,48,0,4,
367,1.0,,48,0,4,
365,0.9375,0.6148148148148148,45,3,5,
368,1.0,,48,0,2,
370,1.0,,48,0,1,
369,0.8541666666666666,0.5993031358885017,41,7,2,
374,1.0,,48,0,1,
372,0.7291666666666666,0.578021978021978,35,13,2,
373,0.7083333333333334,0.5588235294117647,34,14,5,
371,0.5625,0.7178130511463845,27,21,5,
375,0.9791666666666666,0.2978723404255319,47,1,5,
377,1.0,,48,0,3,
378,0.9791666666666666,0.48936170212765956,47,1,3,
376,1.0,,48,0,4,
379,0.0,,0,48,4,
380,0.8541666666666666,0.5017421602787456,41,7,4,
382,0.9791666666666666,0.5319148936170213,47,1,5,
381,0.5,0.5607638888888888,24,24,5,
384,0.9791666666666666,0.723404255319149,47,1,2,
385,0.9375,0.9037037037037037,45,3,5,
386,1.0,,48,0,3,
383,0.0,,0,48,4,
387,1.0,,48,0,1,
388,1.0,,48,0,5,
389,0.9791666666666666,0.9574468085106383,47,1,3,
391,0.9791666666666666,0.9361702127659575,47,1,5,
392,0.4791666666666667,0.7060869565217391,23,25,5,
393,0.0,,0,48,3,
390,0.875,0.7777777777777778,42,6,5,
394,0.7291666666666666,0.7450549450549451,35,13,5,
395,1.0,,48,0,1,
397,1.0,,48,0,2,
396,0.75,0.6018518518518519,36,12,3,
398,1.0,,48,0,4,
399,1.0,,48,0,2,
402,0.875,0.36904761904761907,42,6,3,
403,0.9583333333333334,0.42391304347826086,46,2,4,
400,0.0,,0,48,5,
401,0.1875,0.7606837606837606,9,39,5,
404,1.0,,48,0,1,
406,1.0,,48,0,1,
405,1.0,,48,0,4,
407,1.0,,48,0,4,
410,1.0,,48,0,2,
408,0.2916666666666667,0.6071428571428571,14,34,5,
411,1.0,,48,0,3,
409,0.0,,0,48,4,
413,1.0,,48,0,2,
414,1.0,,48,0,4,
412,0.4791666666666667,0.7269565217391304,23,25,4,
415,0.9791666666666666,0.6170212765957447,47,1,5,
416,0.875,0.75,42,6,3,
417,1.0,,48,0,5,
418,0.9583333333333334,1.0,46,2,5,
420,0.020833333333333332,0.48936170212765956,1,47,3,
419,0.7083333333333334,0.5903361344537815,34,14,4,
421,0.8541666666666666,0.34146341463414637,41,7,5,
422,0.0,,0,48,5,
423,0.9583333333333334,0.9782608695652174,46,2,5,
424,1.0,,48,0,5,
427,1.0,,48,0,2,
426,0.8958333333333334,0.7906976744186046,43,5,3,
425,0.4166666666666667,0.4107142857142857,20,28,5,
430,1.0,,48,0,2,
428,0.9791666666666666,1.0,47,1,4,
429,0.9166666666666666,0.8579545454545454,44,4,3,
433,0.9791666666666666,0.3404255319148936,47,1,2,
431,0.0,,0,48,4,
434,1.0,,48,0,5,
432,0.2916666666666667,0.5357142857142857,14,34,5,
436,0.9791666666666666,0.1276595744680851,47,1,4,
435,1.0,,48,0,5,
438,1.0,,48,0,2,
437,1.0,,48,0,3,
439,0.9583333333333334,0.5108695652173914,46,2,3,
441,0.9791666666666666,0.8297872340425532,47,1,4,
440,1.0,,48,0,3,
442,0.9791666666666666,0.7446808510638298,47,1,4,
443,1.0,,48,0,4,
444,0.08333333333333333,0.21022727272727273,4,44,5,
446,1.0,,48,0,4,
445,0.5,0.609375,24,24,4,
447,1.0,,48,0,1,
449,1.0,,48,0,1,
448,1.0,,48,0,5,
451,0.9375,0.8740740740740741,45,3,3,
450,1.0,,48,0,5,
453,1.0,,48,0,2,
452,1.0,,48,0,2,
455,1.0,,48,0,2,
454,0.7916666666666666,0.7210526315789474,38,10,5,
456,0.020833333333333332,0.574468085106383,1,47,1,
457,1.0,,48,0,1,
458,1.0,,48,0,3,
459,0.0,,0,48,5,
460,0.020833333333333332,0.3829787234042553,1,47,4,
461,1.0,,48,0,4,
462,1.0,,48,0,2,
463,1.0,,48,0,2,
464,1.0,,48,0,3,
465,1.0,,48,0,4,
469,1.0,,48,0,3,
468,0.9791666666666666,0.9574468085106383,47,1,4,
467,0.0,,0,48,2,
466,0.0,,0,48,5,
471,1.0,,48,0,3,
472,0.10416666666666667,0.08372093023255814,5,43,1,
470,0.8333333333333334,0.85625,40,8,5,
473,0.9583333333333334,0.9456521739130435,46,2,5,
474,1.0,,48,0,1,
476,0.9791666666666666,1.0,47,1,2,
475,0.5416666666666666,0.7972027972027972,26,22,5,
479,1.0,,48,0,5,
477,0.875,0.44841269841269843,42,6,3,
478,0.2708333333333333,0.5340659340659341,13,35,5,
480,1.0,,48,0,2,
483,0.9583333333333334,0.9565217391304348,46,2,3,
481,0.5416666666666666,0.5909090909090909,26,22,5,
482,0.75,0.6157407407407407,36,12,5,
484,0.9375,0.5333333333333333,45,3,3,
486,1.0,,48,0,3,
485,0.9583333333333334,0.6413043478260869,46,2,2,
487,1.0,,48,0,1,
488,0.0,,0,48,5,
491,1.0,,48,0,5,
492,1.0,,48,0,3,
490,0.4583333333333333,0.6625874125874126,22,26,5,
489,1.0,,48,0,3,
493,0.9791666666666666,0.9787234042553191,47,1,5,
496,1.0,,48,0,3,
495,0.9375,0.5703703703703704,45,3,4,
494,0.4375,0.7266313932980599,21,27,5,
499,0.8333333333333334,0.925,40,8,4,
497,0.20833333333333334,0.55,10,38,5,
498,0.75,0.6134259259259259,36,12,5,
