problem_idx,p,kappa,n_correct,n_incorrect,level,type
2,1.0,,48,0,3,
3,1.0,,48,0,3,
5,1.0,,48,0,2,
0,0.9791666666666666,0.8723404255319149,47,1,2,
1,0.2916666666666667,0.680672268907563,14,34,5,
4,0.9375,0.8888888888888888,45,3,2,
8,1.0,,48,0,3,
7,0.0,,0,48,4,
6,0.9583333333333334,0.4673913043478261,46,2,3,
9,0.020833333333333332,0.44680851063829785,1,47,5,
10,0.7916666666666666,0.25,38,10,3,
12,0.8125,0.6524216524216524,39,9,5,
13,1.0,,48,0,2,
11,0.0,,0,48,5,
14,0.3125,0.7131313131313132,15,33,1,
16,1.0,,48,0,1,
15,0.20833333333333334,0.7526315789473684,10,38,5,
17,0.3125,0.38181818181818183,15,33,4,
20,1.0,,48,0,3,
18,0.041666666666666664,0.8478260869565217,2,46,1,
21,0.041666666666666664,0.9021739130434783,2,46,3,
19,0.7083333333333334,0.3865546218487395,34,14,3,
22,0.4375,0.8835978835978836,21,27,5,
23,0.0,,0,48,5,
24,0.375,0.85,18,30,5,
25,0.0,,0,48,5,
27,0.9791666666666666,0.3191489361702128,47,1,2,
26,0.08333333333333333,0.24431818181818182,4,44,5,
28,0.0625,0.24444444444444444,3,45,2,
29,1.0,,48,0,2,
30,0.2916666666666667,0.6512605042016807,14,34,3,
31,0.0,,0,48,4,
32,0.7916666666666666,0.6526315789473685,38,10,4,
33,0.9375,0.762962962962963,45,3,4,
35,1.0,,48,0,2,
36,0.7708333333333334,0.7911547911547911,37,11,2,
34,0.7291666666666666,0.7428571428571429,35,13,4,
38,1.0,,48,0,1,
37,0.1875,0.43304843304843305,9,39,3,
39,0.3333333333333333,0.591796875,16,32,3,
40,1.0,,48,0,2,
41,0.9791666666666666,0.48936170212765956,47,1,4,
42,1.0,,48,0,2,
44,1.0,,48,0,5,
43,0.0,,0,48,5,
45,1.0,,48,0,3,
47,1.0,,48,0,5,
46,0.3541666666666667,0.7001897533206831,17,31,2,
49,1.0,,48,0,4,
48,0.9375,0.5777777777777777,45,3,2,
50,0.75,0.4097222222222222,36,12,5,
52,1.0,,48,0,5,
51,0.5625,0.4991181657848324,27,21,2,
53,0.4791666666666667,0.7234782608695652,23,25,2,
54,1.0,,48,0,2,
55,1.0,,48,0,4,
57,1.0,,48,0,2,
56,1.0,,48,0,3,
58,1.0,,48,0,1,
59,1.0,,48,0,2,
61,0.9791666666666666,0.40425531914893614,47,1,3,
60,0.0,,0,48,5,
62,0.041666666666666664,0.5434782608695652,2,46,5,
63,0.041666666666666664,0.75,2,46,5,
65,1.0,,48,0,1,
66,1.0,,48,0,3,
64,0.020833333333333332,0.8723404255319149,1,47,4,
67,1.0,,48,0,4,
69,0.7083333333333334,0.6470588235294118,34,14,4,
70,0.9583333333333334,1.0,46,2,2,
68,0.0625,0.5111111111111111,3,45,4,
71,0.0,,0,48,4,
72,1.0,,48,0,2,
73,1.0,,48,0,4,
74,1.0,,48,0,2,
75,0.9791666666666666,0.723404255319149,47,1,4,
77,1.0,,48,0,1,
78,0.7083333333333334,0.8928571428571429,34,14,4,
76,0.9791666666666666,0.7872340425531915,47,1,2,
79,1.0,,48,0,1,
81,0.9791666666666666,1.0,47,1,3,
80,0.0,,0,48,5,
83,1.0,,48,0,2,
82,0.16666666666666666,0.503125,8,40,5,
84,1.0,,48,0,4,
85,0.9583333333333334,0.4673913043478261,46,2,4,
86,1.0,,48,0,1,
87,1.0,,48,0,1,
89,1.0,,48,0,4,
90,0.3958333333333333,0.542649727767695,19,29,3,
91,1.0,,48,0,3,
88,0.3958333333333333,0.6569872958257713,19,29,5,
92,0.9791666666666666,0.5957446808510638,47,1,4,
93,1.0,,48,0,4,
94,0.041666666666666664,0.2717391304347826,2,46,5,
95,0.9791666666666666,1.0,47,1,2,
97,0.9791666666666666,0.2978723404255319,47,1,1,
