problem_idx,p,kappa,n_correct,n_incorrect,level,type
3,1.0,,48,0,3,
2,1.0,,48,0,3,
5,1.0,,48,0,2,
1,0.9583333333333334,0.33695652173913043,46,2,5,
0,1.0,,48,0,2,
6,1.0,,48,0,3,
4,0.020833333333333332,0.0,1,47,2,
8,1.0,,48,0,3,
7,0.0,,0,48,4,
10,0.9791666666666666,0.40425531914893614,47,1,3,
9,0.08333333333333333,0.6534090909090909,4,44,5,
12,0.9375,0.5777777777777777,45,3,5,
13,1.0,,48,0,2,
15,0.75,0.4398148148148148,36,12,5,
11,0.0,,0,48,5,
14,0.5208333333333334,0.528695652173913,25,23,1,
16,1.0,,48,0,1,
18,0.4166666666666667,0.4642857142857143,20,28,1,
20,0.375,0.7240740740740741,18,30,3,
17,0.5,0.6371527777777778,24,24,4,
19,0.9375,0.6962962962962963,45,3,3,
22,0.9791666666666666,1.0,47,1,5,
21,0.020833333333333332,1.0,1,47,3,
23,0.0,,0,48,5,
24,0.5625,0.656084656084656,27,21,5,
26,0.7291666666666666,0.5692307692307692,35,13,5,
28,1.0,,48,0,2,
27,1.0,,48,0,2,
25,0.0,,0,48,5,
29,1.0,,48,0,2,
32,1.0,,48,0,4,
30,0.375,0.2759259259259259,18,30,3,
31,0.0,,0,48,4,
33,0.625,0.5092592592592593,30,18,4,
34,0.9791666666666666,0.9787234042553191,47,1,4,
35,0.9583333333333334,0.6413043478260869,46,2,2,
36,0.020833333333333332,0.7659574468085106,1,47,2,
37,0.9791666666666666,0.851063829787234,47,1,3,
38,1.0,,48,0,1,
39,0.9791666666666666,0.6170212765957447,47,1,3,
40,1.0,,48,0,2,
41,0.8333333333333334,0.228125,40,8,4,
42,1.0,,48,0,2,
44,1.0,,48,0,5,
45,1.0,,48,0,3,
43,0.0,,0,48,5,
48,1.0,,48,0,2,
47,1.0,,48,0,5,
49,1.0,,48,0,4,
46,0.0625,0.7481481481481481,3,45,2,
52,1.0,,48,0,5,
50,0.7291666666666666,0.610989010989011,35,13,5,
51,0.9583333333333334,0.6086956521739131,46,2,2,
53,1.0,,48,0,2,
54,1.0,,48,0,2,
55,1.0,,48,0,4,
57,1.0,,48,0,2,
59,1.0,,48,0,2,
58,0.9166666666666666,0.375,44,4,1,
56,1.0,,48,0,3,
61,0.9791666666666666,0.6170212765957447,47,1,3,
60,0.0,,0,48,5,
63,0.9375,0.8296296296296296,45,3,5,
62,0.20833333333333334,0.49736842105263157,10,38,5,
65,1.0,,48,0,1,
67,1.0,,48,0,4,
64,0.0,,0,48,4,
66,0.0,,0,48,3,
68,0.625,0.512962962962963,30,18,4,
70,1.0,,48,0,2,
69,1.0,,48,0,4,
71,0.0625,0.6444444444444445,3,45,4,
72,1.0,,48,0,2,
73,1.0,,48,0,4,
74,1.0,,48,0,2,
75,0.9166666666666666,0.48863636363636365,44,4,4,
76,1.0,,48,0,2,
77,1.0,,48,0,1,
79,1.0,,48,0,1,
78,0.7708333333333334,0.9115479115479116,37,11,4,
81,1.0,,48,0,3,
82,0.3541666666666667,0.6963946869070209,17,31,5,
84,1.0,,48,0,4,
80,0.0,,0,48,5,
83,0.9791666666666666,0.8936170212765957,47,1,2,
86,1.0,,48,0,1,
87,1.0,,48,0,1,
85,1.0,,48,0,4,
89,0.0625,0.45925925925925926,3,45,4,
90,0.9791666666666666,0.723404255319149,47,1,3,
91,0.875,0.6309523809523809,42,6,3,
92,0.8541666666666666,0.6724738675958188,41,7,4,
88,0.25,0.5879629629629629,12,36,5,
93,1.0,,48,0,4,
95,1.0,,48,0,2,
94,0.0,,0,48,5,
96,0.0,,0,48,5,
97,0.3125,0.692929292929293,15,33,1,
98,0.0,,0,48,2,
100,0.0,,0,48,5,
99,0.0,,0,48,3,
102,0.7916666666666666,0.618421052631579,38,10,1,
105,1.0,,48,0,3,
104,0.2708333333333333,0.2857142857142857,13,35,4,
101,0.6458333333333334,0.635673624288425,31,17,5,
107,1.0,,48,0,2,
103,0.0,,0,48,5,
106,0.0,,0,48,2,
111,1.0,,48,0,3,
109,0.0,,0,48,5,
110,0.0,,0,48,4,
113,1.0,,48,0,2,
108,0.5833333333333334,0.8196428571428571,28,20,3,
112,1.0,,48,0,4,
114,1.0,,48,0,3,
115,0.14583333333333334,0.3588850174216028,7,41,2,
116,1.0,,48,0,2,
117,1.0,,48,0,2,
119,0.8333333333333334,0.728125,40,8,3,
118,0.2708333333333333,0.6989010989010989,13,35,5,
121,1.0,,48,0,2,
120,0.041666666666666664,0.2391304347826087,2,46,2,
122,1.0,,48,0,3,
123,0.20833333333333334,0.5210526315789473,10,38,4,
124,1.0,,48,0,4,
125,1.0,,48,0,4,
127,0.0,,0,48,3,
128,0.9583333333333334,0.9021739130434783,46,2,3,
126,0.0,,0,48,4,
130,0.10416666666666667,0.33488372093023255,5,43,4,
131,1.0,,48,0,4,
129,0.14583333333333334,0.8083623693379791,7,41,5,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
137,1.0,,48,0,4,
134,1.0,,48,0,4,
138,0.14583333333333334,0.8222996515679443,7,41,4,
136,0.7083333333333334,0.7100840336134454,34,14,5,
140,1.0,,48,0,4,
141,1.0,,48,0,1,
142,0.6875,0.5191919191919192,33,15,5,
144,1.0,,48,0,1,
143,0.0,,0,48,3,
139,0.020833333333333332,0.10638297872340426,1,47,3,
146,1.0,,48,0,3,
148,1.0,,48,0,1,
145,0.041666666666666664,0.25,2,46,5,
147,0.10416666666666667,0.4186046511627907,5,43,5,
149,1.0,,48,0,2,
153,0.9166666666666666,0.7897727272727273,44,4,4,
152,0.125,0.4246031746031746,6,42,5,
150,0.020833333333333332,0.40425531914893614,1,47,5,
151,0.9791666666666666,0.3829787234042553,47,1,5,
154,0.020833333333333332,0.44680851063829785,1,47,5,
156,0.0,,0,48,3,
155,1.0,,48,0,4,
157,0.0,,0,48,2,
158,0.9583333333333334,0.532608695652174,46,2,4,
162,1.0,,48,0,5,
160,1.0,,48,0,2,
161,1.0,,48,0,2,
159,1.0,,48,0,4,
165,1.0,,48,0,4,
163,0.8958333333333334,0.5953488372093023,43,5,5,
164,0.0,,0,48,2,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
171,1.0,,48,0,1,
168,0.020833333333333332,0.5319148936170213,1,47,5,
167,1.0,,48,0,1,
170,0.375,0.8074074074074075,18,30,5,
172,1.0,,48,0,1,
176,0.7916666666666666,0.8421052631578947,38,10,3,
174,1.0,,48,0,3,
175,0.4166666666666667,0.5035714285714286,20,28,2,
173,0.75,0.7199074074074074,36,12,5,
178,1.0,,48,0,2,
177,0.0,,0,48,3,
180,0.875,0.6984126984126984,42,6,3,
181,0.9791666666666666,0.5957446808510638,47,1,3,
182,1.0,,48,0,2,
179,0.7291666666666666,0.621978021978022,35,13,4,
183,1.0,,48,0,4,
185,1.0,,48,0,1,
184,0.020833333333333332,0.1276595744680851,1,47,5,
187,1.0,,48,0,1,
186,1.0,,48,0,4,
190,0.9791666666666666,0.9787234042553191,47,1,5,
191,1.0,,48,0,2,
193,1.0,,48,0,3,
189,0.0,,0,48,5,
192,0.7291666666666666,0.5758241758241758,35,13,3,
188,0.10416666666666667,0.8,5,43,5,
196,1.0,,48,0,1,
194,0.08333333333333333,0.7727272727272727,4,44,5,
197,0.7708333333333334,0.6658476658476659,37,11,5,
198,1.0,,48,0,3,
195,0.8541666666666666,0.49477351916376305,41,7,4,
199,1.0,,48,0,2,
200,0.9583333333333334,0.8152173913043478,46,2,4,
201,0.9375,0.6962962962962963,45,3,4,
202,0.9791666666666666,0.48936170212765956,47,1,5,
203,0.9583333333333334,0.6195652173913043,46,2,3,
205,1.0,,48,0,3,
206,1.0,,48,0,2,
207,1.0,,48,0,2,
204,0.0,,0,48,5,
208,1.0,,48,0,3,
209,0.9791666666666666,0.9787234042553191,47,1,2,
210,0.125,0.8968253968253969,6,42,4,
211,1.0,,48,0,2,
214,0.9166666666666666,0.6079545454545454,44,4,5,
212,1.0,,48,0,3,
216,0.9583333333333334,0.44565217391304346,46,2,4,
213,0.9583333333333334,0.9891304347826086,46,2,4,
215,0.9791666666666666,0.7446808510638298,47,1,4,
217,0.5416666666666666,0.6608391608391608,26,22,4,
220,1.0,,48,0,5,
218,1.0,,48,0,2,
219,0.3541666666666667,0.5351043643263758,17,31,4,
221,0.9791666666666666,0.8085106382978723,47,1,3,
223,0.9791666666666666,1.0,47,1,3,
222,0.14583333333333334,0.3344947735191638,7,41,4,
224,0.0,,0,48,4,
225,1.0,,48,0,3,
226,1.0,,48,0,3,
229,1.0,,48,0,4,
230,0.9791666666666666,0.9787234042553191,47,1,4,
227,1.0,,48,0,3,
228,0.0,,0,48,4,
231,1.0,,48,0,4,
234,0.8958333333333334,0.32558139534883723,43,5,3,
232,0.25,0.7222222222222222,12,36,5,
235,0.0,,0,48,4,
233,0.0,,0,48,2,
236,0.0,,0,48,4,
237,1.0,,48,0,1,
238,1.0,,48,0,5,
240,0.0,,0,48,4,
241,0.9166666666666666,0.8579545454545454,44,4,5,
239,0.16666666666666666,0.8375,8,40,5,
242,0.0,,0,48,5,
243,0.9375,0.8222222222222222,45,3,2,
246,1.0,,48,0,2,
244,0.9583333333333334,0.6521739130434783,46,2,5,
245,0.16666666666666666,0.575,8,40,4,
248,0.9791666666666666,1.0,47,1,4,
247,1.0,,48,0,3,
249,0.5416666666666666,0.4772727272727273,26,22,4,
251,0.4791666666666667,0.6139130434782609,23,25,5,
250,1.0,,48,0,4,
253,1.0,,48,0,3,
254,1.0,,48,0,5,
252,0.75,0.9004629629629629,36,12,5,
255,1.0,,48,0,2,
256,0.9791666666666666,0.5531914893617021,47,1,3,
258,1.0,,48,0,3,
257,0.0,,0,48,4,
259,1.0,,48,0,1,
261,0.0,,0,48,3,
262,0.9791666666666666,1.0,47,1,1,
263,0.9791666666666666,1.0,47,1,4,
260,0.0,,0,48,3,
266,1.0,,48,0,3,
264,0.020833333333333332,0.0425531914893617,1,47,5,
265,1.0,,48,0,2,
267,0.0,,0,48,1,
268,1.0,,48,0,1,
269,1.0,,48,0,3,
270,1.0,,48,0,1,
271,0.9166666666666666,0.9431818181818182,44,4,4,
273,0.9791666666666666,0.9361702127659575,47,1,4,
272,0.08333333333333333,0.5170454545454546,4,44,4,
275,1.0,,48,0,2,
277,1.0,,48,0,4,
274,0.14583333333333334,0.49825783972125437,7,41,5,
276,0.9583333333333334,0.9239130434782609,46,2,5,
278,1.0,,48,0,3,
280,0.9583333333333334,0.8260869565217391,46,2,4,
279,1.0,,48,0,5,
282,0.7916666666666666,0.8552631578947368,38,10,4,
281,0.0,,0,48,4,
283,1.0,,48,0,3,
287,0.75,0.9189814814814815,36,12,5,
284,0.0,,0,48,5,
286,0.0,,0,48,5,
285,0.0,,0,48,4,
288,0.7708333333333334,0.6805896805896806,37,11,5,
289,1.0,,48,0,3,
291,0.9166666666666666,0.9659090909090909,44,4,4,
292,0.20833333333333334,0.7052631578947368,10,38,4,
293,1.0,,48,0,5,
290,0.4375,0.4656084656084656,21,27,3,
294,0.8333333333333334,0.765625,40,8,4,
296,1.0,,48,0,2,
298,1.0,,48,0,4,
297,0.9791666666666666,0.5319148936170213,47,1,4,
300,1.0,,48,0,4,
299,0.9375,0.5555555555555556,45,3,4,
295,0.041666666666666664,0.5108695652173914,2,46,3,
301,0.0,,0,48,5,
302,0.8333333333333334,0.465625,40,8,4,
303,0.14583333333333334,0.710801393728223,7,41,5,
305,0.0,,0,48,4,
304,0.8333333333333334,0.63125,40,8,3,
307,0.9166666666666666,0.4602272727272727,44,4,2,
309,0.7291666666666666,0.5428571428571428,35,13,3,
306,0.0,,0,48,5,
310,1.0,,48,0,2,
308,0.0,,0,48,5,
311,0.875,0.8809523809523809,42,6,4,
313,0.9583333333333334,0.5978260869565217,46,2,5,
312,1.0,,48,0,1,
314,0.9375,0.9407407407407408,45,3,2,
315,0.9583333333333334,0.7717391304347826,46,2,4,
316,1.0,,48,0,2,
318,1.0,,48,0,2,
317,0.16666666666666666,0.3625,8,40,5,
319,1.0,,48,0,3,
320,0.20833333333333334,0.7921052631578948,10,38,5,
321,1.0,,48,0,5,
322,1.0,,48,0,3,
323,1.0,,48,0,5,
325,1.0,,48,0,2,
326,0.8125,0.7834757834757835,39,9,2,
324,0.0,,0,48,4,
329,1.0,,48,0,4,
328,0.9791666666666666,0.3191489361702128,47,1,5,
327,0.0,,0,48,5,
330,0.8958333333333334,0.4511627906976744,43,5,5,
331,0.6875,0.5313131313131313,33,15,5,
332,0.8958333333333334,0.4418604651162791,43,5,4,
334,0.9583333333333334,0.9456521739130435,46,2,3,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,0.25,0.3194444444444444,12,36,3,
333,0.5416666666666666,0.493006993006993,26,22,4,
341,1.0,,48,0,4,
340,0.0,,0,48,3,
339,0.9791666666666666,0.7446808510638298,47,1,3,
342,1.0,,48,0,3,
343,1.0,,48,0,2,
345,0.8958333333333334,0.8511627906976744,43,5,3,
344,1.0,,48,0,2,
346,1.0,,48,0,4,
348,0.8958333333333334,0.8604651162790697,43,5,2,
347,0.0,,0,48,3,
349,0.4166666666666667,0.65,20,28,4,
350,1.0,,48,0,2,
353,1.0,,48,0,4,
351,0.9583333333333334,0.021739130434782608,46,2,3,
352,0.0,,0,48,4,
356,1.0,,48,0,5,
354,1.0,,48,0,4,
355,0.020833333333333332,0.5957446808510638,1,47,5,
357,0.875,0.7103174603174603,42,6,5,
360,0.9583333333333334,0.6195652173913043,46,2,3,
359,0.6666666666666666,0.6328125,32,16,4,
358,0.2916666666666667,0.33403361344537813,14,34,2,
363,1.0,,48,0,2,
361,0.0,,0,48,4,
362,0.0,,0,48,1,
364,0.9166666666666666,0.6022727272727273,44,4,4,
367,1.0,,48,0,4,
368,1.0,,48,0,2,
366,0.9583333333333334,0.9565217391304348,46,2,4,
365,0.020833333333333332,0.2765957446808511,1,47,5,
370,1.0,,48,0,1,
373,0.9166666666666666,0.8409090909090909,44,4,5,
369,0.041666666666666664,0.4673913043478261,2,46,2,
372,0.0,,0,48,2,
