problem_idx,p,kappa,n_correct,n_incorrect,level,type
107,1.0,,48,0,2,
109,0.0,,0,48,5,
111,1.0,,48,0,3,
108,0.4791666666666667,0.5669565217391305,23,25,3,
110,0.0,,0,48,4,
113,1.0,,48,0,2,
112,0.7708333333333334,0.800982800982801,37,11,4,
114,1.0,,48,0,3,
116,1.0,,48,0,2,
115,1.0,,48,0,2,
117,1.0,,48,0,2,
118,0.9375,0.5555555555555556,45,3,5,
119,0.25,0.37037037037037035,12,36,3,
121,1.0,,48,0,2,
120,0.5208333333333334,0.32869565217391306,25,23,2,
122,1.0,,48,0,3,
124,1.0,,48,0,4,
125,1.0,,48,0,4,
123,0.5,0.6701388888888888,24,24,4,
128,1.0,,48,0,3,
127,0.0,,0,48,3,
129,1.0,,48,0,5,
126,0.020833333333333332,0.5319148936170213,1,47,4,
132,1.0,,48,0,3,
130,0.9791666666666666,0.9574468085106383,47,1,4,
131,1.0,,48,0,4,
133,0.9791666666666666,1.0,47,1,3,
135,1.0,,48,0,5,
137,0.9375,0.2962962962962963,45,3,4,
134,0.7291666666666666,0.3032967032967033,35,13,4,
136,0.9375,0.6444444444444445,45,3,5,
140,1.0,,48,0,4,
138,0.0,,0,48,4,
139,0.9375,0.6,45,3,3,
142,0.9583333333333334,0.4673913043478261,46,2,5,
143,1.0,,48,0,3,
141,0.9583333333333334,0.9347826086956522,46,2,1,
144,1.0,,48,0,1,
146,1.0,,48,0,3,
148,1.0,,48,0,1,
145,0.041666666666666664,0.6956521739130435,2,46,5,
147,0.3125,0.7616161616161616,15,33,5,
149,1.0,,48,0,2,
150,0.0625,0.7481481481481481,3,45,5,
153,0.7291666666666666,0.4153846153846154,35,13,4,
151,0.20833333333333334,0.6605263157894737,10,38,5,
152,0.2708333333333333,0.4879120879120879,13,35,5,
155,1.0,,48,0,4,
154,0.0,,0,48,5,
157,0.0,,0,48,2,
156,0.0,,0,48,3,
158,1.0,,48,0,4,
160,1.0,,48,0,2,
161,1.0,,48,0,2,
159,0.9166666666666666,0.8068181818181818,44,4,4,
162,1.0,,48,0,5,
163,0.75,0.4513888888888889,36,12,5,
165,0.9166666666666666,0.48863636363636365,44,4,4,
164,0.125,0.8373015873015873,6,42,2,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
168,0.0,,0,48,5,
167,1.0,,48,0,1,
170,0.4375,0.691358024691358,21,27,5,
171,1.0,,48,0,1,
172,1.0,,48,0,1,
173,1.0,,48,0,5,
174,1.0,,48,0,3,
175,1.0,,48,0,2,
176,0.8958333333333334,0.5720930232558139,43,5,3,
178,1.0,,48,0,2,
177,0.0,,0,48,3,
180,1.0,,48,0,3,
181,0.9791666666666666,0.7872340425531915,47,1,3,
179,1.0,,48,0,4,
182,1.0,,48,0,2,
183,1.0,,48,0,4,
185,1.0,,48,0,1,
186,1.0,,48,0,4,
187,1.0,,48,0,1,
184,0.041666666666666664,0.42391304347826086,2,46,5,
188,1.0,,48,0,5,
191,1.0,,48,0,2,
190,0.9791666666666666,0.0851063829787234,47,1,5,
192,1.0,,48,0,3,
189,0.041666666666666664,0.782608695652174,2,46,5,
193,1.0,,48,0,3,
195,1.0,,48,0,4,
194,0.7916666666666666,0.6131578947368421,38,10,5,
196,1.0,,48,0,1,
198,1.0,,48,0,3,
199,1.0,,48,0,2,
197,0.8333333333333334,0.684375,40,8,5,
200,1.0,,48,0,4,
203,1.0,,48,0,3,
202,1.0,,48,0,5,
201,1.0,,48,0,4,
205,0.9791666666666666,0.9574468085106383,47,1,3,
206,1.0,,48,0,2,
204,0.0625,0.17037037037037037,3,45,5,
207,1.0,,48,0,2,
208,1.0,,48,0,3,
210,1.0,,48,0,4,
211,0.9791666666666666,0.7872340425531915,47,1,2,
209,0.9583333333333334,0.5217391304347826,46,2,2,
215,1.0,,48,0,4,
214,0.5208333333333334,0.5634782608695652,25,23,5,
212,1.0,,48,0,3,
213,1.0,,48,0,4,
216,0.8958333333333334,0.8093023255813954,43,5,4,
218,1.0,,48,0,2,
219,0.125,0.6111111111111112,6,42,4,
217,0.1875,0.46153846153846156,9,39,4,
220,1.0,,48,0,5,
221,0.9583333333333334,0.8695652173913043,46,2,3,
223,0.8958333333333334,0.9674418604651163,43,5,3,
222,0.6458333333333334,0.5616698292220114,31,17,4,
224,0.6875,0.6686868686868687,33,15,4,
225,0.25,0.39351851851851855,12,36,3,
226,0.8333333333333334,0.521875,40,8,3,
227,1.0,,48,0,3,
228,0.0,,0,48,4,
229,1.0,,48,0,4,
230,1.0,,48,0,4,
231,1.0,,48,0,4,
232,0.22916666666666666,0.4668304668304668,11,37,5,
233,0.0,,0,48,2,
234,0.9791666666666666,0.7021276595744681,47,1,3,
235,0.0,,0,48,4,
237,1.0,,48,0,1,
236,0.020833333333333332,0.0425531914893617,1,47,4,
238,0.9583333333333334,0.5760869565217391,46,2,5,
239,0.041666666666666664,0.5108695652173914,2,46,5,
241,0.9583333333333334,0.8913043478260869,46,2,5,
240,0.041666666666666664,0.7717391304347826,2,46,4,
242,0.0,,0,48,5,
243,1.0,,48,0,2,
244,1.0,,48,0,5,
245,0.2916666666666667,0.4432773109243697,14,34,4,
247,1.0,,48,0,3,
246,0.14583333333333334,0.9094076655052264,7,41,2,
248,0.5625,0.599647266313933,27,21,4,
249,0.9375,0.7407407407407407,45,3,4,
250,1.0,,48,0,4,
253,1.0,,48,0,3,
252,1.0,,48,0,5,
251,0.6666666666666666,0.712890625,32,16,5,
254,1.0,,48,0,5,
256,1.0,,48,0,3,
255,0.8541666666666666,0.3519163763066202,41,7,2,
257,0.0,,0,48,4,
258,1.0,,48,0,3,
259,1.0,,48,0,1,
260,0.0,,0,48,3,
261,0.0,,0,48,3,
262,1.0,,48,0,1,
263,1.0,,48,0,4,
265,1.0,,48,0,2,
266,1.0,,48,0,3,
264,0.0,,0,48,5,
267,0.0,,0,48,1,
268,1.0,,48,0,1,
269,1.0,,48,0,3,
270,1.0,,48,0,1,
271,1.0,,48,0,4,
272,0.9583333333333334,0.1956521739130435,46,2,4,
273,0.9375,0.5185185185185185,45,3,4,
275,1.0,,48,0,2,
274,0.3541666666666667,0.5578747628083491,17,31,5,
277,1.0,,48,0,4,
276,0.5208333333333334,0.7756521739130435,25,23,5,
278,1.0,,48,0,3,
279,0.0,,0,48,5,
280,0.7291666666666666,0.7472527472527473,35,13,4,
281,0.0,,0,48,4,
283,0.9791666666666666,0.425531914893617,47,1,3,
282,0.041666666666666664,0.8804347826086957,2,46,4,
284,0.0,,0,48,5,
287,0.7083333333333334,0.9390756302521008,34,14,5,
285,0.020833333333333332,0.48936170212765956,1,47,4,
286,0.0,,0,48,5,
288,0.4791666666666667,0.7791304347826087,23,25,5,
289,1.0,,48,0,3,
291,1.0,,48,0,4,
290,1.0,,48,0,3,
292,0.6666666666666666,0.583984375,32,16,4,
293,1.0,,48,0,5,
297,1.0,,48,0,4,
294,0.5,0.2621527777777778,24,24,4,
296,0.5,0.5190972222222222,24,24,2,
295,0.041666666666666664,0.5,2,46,3,
298,0.6666666666666666,0.220703125,32,16,4,
299,1.0,,48,0,4,
301,0.0,,0,48,5,
300,1.0,,48,0,4,
302,0.7083333333333334,0.7584033613445378,34,14,4,
304,1.0,,48,0,3,
303,0.020833333333333332,0.9148936170212766,1,47,5,
305,0.0,,0,48,4,
307,0.9791666666666666,0.9148936170212766,47,1,2,
306,0.0,,0,48,5,
309,0.9375,0.5481481481481482,45,3,3,
308,0.041666666666666664,0.021739130434782608,2,46,5,
310,1.0,,48,0,2,
312,1.0,,48,0,1,
311,0.6041666666666666,0.6551724137931034,29,19,4,
313,0.9583333333333334,0.5,46,2,5,
314,0.9791666666666666,0.2553191489361702,47,1,2,
315,0.8958333333333334,0.641860465116279,43,5,4,
316,1.0,,48,0,2,
317,0.020833333333333332,0.44680851063829785,1,47,5,
318,0.9375,0.2518518518518518,45,3,2,
319,1.0,,48,0,3,
320,0.9791666666666666,0.5957446808510638,47,1,5,
321,1.0,,48,0,5,
322,1.0,,48,0,3,
323,0.5416666666666666,0.3181818181818182,26,22,5,
324,0.14583333333333334,0.3623693379790941,7,41,4,
325,1.0,,48,0,2,
326,0.7291666666666666,0.7516483516483516,35,13,2,
329,1.0,,48,0,4,
328,0.7916666666666666,0.8552631578947368,38,10,5,
330,1.0,,48,0,5,
327,0.125,0.7658730158730159,6,42,5,
331,0.9375,0.7407407407407407,45,3,5,
334,1.0,,48,0,3,
332,0.08333333333333333,0.14772727272727273,4,44,4,
333,0.4166666666666667,0.4982142857142857,20,28,4,
335,1.0,,48,0,4,
336,0.22916666666666666,0.5331695331695332,11,37,1,
337,1.0,,48,0,3,
338,1.0,,48,0,3,
339,0.7916666666666666,0.5473684210526316,38,10,3,
340,0.0,,0,48,3,
342,1.0,,48,0,3,
341,1.0,,48,0,4,
343,1.0,,48,0,2,
345,1.0,,48,0,3,
344,1.0,,48,0,2,
346,1.0,,48,0,4,
348,1.0,,48,0,2,
350,1.0,,48,0,2,
349,0.041666666666666664,0.7934782608695652,2,46,4,
347,1.0,,48,0,3,
351,0.10416666666666667,0.7488372093023256,5,43,3,
353,1.0,,48,0,4,
352,0.0,,0,48,4,
354,1.0,,48,0,4,
356,0.9791666666666666,0.7659574468085106,47,1,5,
357,1.0,,48,0,5,
355,0.041666666666666664,0.8695652173913043,2,46,5,
358,0.9583333333333334,0.7608695652173914,46,2,2,
359,0.9166666666666666,0.8295454545454546,44,4,4,
360,0.9791666666666666,0.2553191489361702,47,1,3,
362,0.0,,0,48,1,
361,0.0,,0,48,4,
363,1.0,,48,0,2,
364,0.6458333333333334,0.6223908918406073,31,17,4,
367,1.0,,48,0,4,
366,1.0,,48,0,4,
368,1.0,,48,0,2,
370,1.0,,48,0,1,
365,0.0,,0,48,5,
369,0.0,,0,48,2,
373,0.9375,0.762962962962963,45,3,5,
374,1.0,,48,0,1,
372,0.0,,0,48,2,
371,0.0,,0,48,5,
375,1.0,,48,0,5,
377,0.875,0.3134920634920635,42,6,3,
376,1.0,,48,0,4,
378,1.0,,48,0,3,
379,0.0,,0,48,4,
380,0.3125,0.4303030303030303,15,33,4,
382,0.4166666666666667,0.5535714285714286,20,28,5,
381,0.041666666666666664,0.4891304347826087,2,46,5,
383,0.0,,0,48,4,
384,0.6041666666666666,0.6388384754990926,29,19,2,
386,1.0,,48,0,3,
385,0.5416666666666666,0.9965034965034965,26,22,5,
387,1.0,,48,0,1,
388,1.0,,48,0,5,
389,0.625,0.8851851851851852,30,18,3,
391,0.9583333333333334,0.8804347826086957,46,2,5,
390,0.9375,0.5407407407407407,45,3,5,
392,0.020833333333333332,0.8936170212765957,1,47,5,
393,0.0,,0,48,3,
394,0.9583333333333334,0.967391304347826,46,2,5,
395,1.0,,48,0,1,
396,0.9583333333333334,0.6086956521739131,46,2,3,
397,1.0,,48,0,2,
398,1.0,,48,0,4,
399,1.0,,48,0,2,
403,1.0,,48,0,4,
402,0.041666666666666664,0.45652173913043476,2,46,3,
400,0.5625,0.5308641975308642,27,21,5,
401,0.0,,0,48,5,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
407,1.0,,48,0,4,
406,1.0,,48,0,1,
408,0.10416666666666667,0.7581395348837209,5,43,5,
411,1.0,,48,0,3,
410,1.0,,48,0,2,
409,0.14583333333333334,0.5400696864111498,7,41,4,
413,1.0,,48,0,2,
414,1.0,,48,0,4,
412,0.3541666666666667,0.6888045540796964,17,31,4,
415,1.0,,48,0,5,
416,1.0,,48,0,3,
417,1.0,,48,0,5,
418,1.0,,48,0,5,
420,1.0,,48,0,3,
419,0.4583333333333333,0.7692307692307693,22,26,4,
423,1.0,,48,0,5,
421,0.5208333333333334,0.6539130434782608,25,23,5,
422,0.0,,0,48,5,
424,1.0,,48,0,5,
426,1.0,,48,0,3,
427,1.0,,48,0,2,
425,0.08333333333333333,0.5909090909090909,4,44,5,
428,0.8333333333333334,0.4625,40,8,4,
430,1.0,,48,0,2,
429,0.9791666666666666,0.3404255319148936,47,1,3,
431,0.8125,0.6068376068376068,39,9,4,
432,0.4791666666666667,0.7756521739130435,23,25,5,
433,0.9583333333333334,0.4782608695652174,46,2,2,
434,1.0,,48,0,5,
435,0.8125,0.5726495726495726,39,9,5,
437,1.0,,48,0,3,
438,0.7708333333333334,0.44963144963144963,37,11,2,
436,0.9791666666666666,1.0,47,1,4,
440,1.0,,48,0,3,
441,1.0,,48,0,4,
439,0.9791666666666666,0.8936170212765957,47,1,3,
442,1.0,,48,0,4,
443,1.0,,48,0,4,
446,1.0,,48,0,4,
445,0.0625,0.6444444444444445,3,45,4,
444,0.08333333333333333,0.3465909090909091,4,44,5,
447,1.0,,48,0,1,
448,0.9166666666666666,0.7443181818181818,44,4,5,
449,1.0,,48,0,1,
451,1.0,,48,0,3,
450,1.0,,48,0,5,
453,1.0,,48,0,2,
452,1.0,,48,0,2,
455,1.0,,48,0,2,
454,0.0,,0,48,5,
456,0.9791666666666666,0.5319148936170213,47,1,1,
457,1.0,,48,0,1,
458,0.6666666666666666,0.912109375,32,16,3,
459,0.0,,0,48,5,
460,0.0,,0,48,4,
461,1.0,,48,0,4,
462,0.125,0.4722222222222222,6,42,2,
463,1.0,,48,0,2,
464,0.9791666666666666,0.8085106382978723,47,1,3,
465,1.0,,48,0,4,
467,0.0,,0,48,2,
468,1.0,,48,0,4,
469,1.0,,48,0,3,
466,0.22916666666666666,0.4864864864864865,11,37,5,
471,1.0,,48,0,3,
470,0.9375,0.8222222222222222,45,3,5,
472,0.0,,0,48,1,
474,1.0,,48,0,1,
473,0.0625,0.762962962962963,3,45,5,
476,1.0,,48,0,2,
478,0.020833333333333332,0.2978723404255319,1,47,5,
475,0.020833333333333332,0.9361702127659575,1,47,5,
479,1.0,,48,0,5,
477,0.625,0.6185185185185185,30,18,3,
480,0.9583333333333334,0.5869565217391305,46,2,2,
482,1.0,,48,0,5,
481,0.0,,0,48,5,
484,1.0,,48,0,3,
483,0.8958333333333334,0.8604651162790697,43,5,3,
485,0.16666666666666666,0.584375,8,40,2,
486,1.0,,48,0,3,
488,0.0,,0,48,5,
487,1.0,,48,0,1,
491,0.875,0.5714285714285714,42,6,5,
490,0.5,0.6597222222222222,24,24,5,
492,1.0,,48,0,3,
489,0.9375,0.5851851851851851,45,3,3,
495,0.8333333333333334,0.4375,40,8,4,
496,1.0,,48,0,3,
494,0.22916666666666666,0.6068796068796068,11,37,5,
493,1.0,,48,0,5,
498,0.7916666666666666,0.5657894736842105,38,10,5,
499,0.0,,0,48,4,
497,0.0,,0,48,5,
