problem_idx,p,kappa,n_correct,n_incorrect,level,type
290,0.3541666666666667,0.6774193548387096,17,31,3,
293,0.08333333333333333,0.7386363636363636,4,44,5,
292,0.0,,0,48,4,
294,0.2916666666666667,0.4432773109243697,14,34,4,
297,0.4791666666666667,0.577391304347826,23,25,4,
296,0.020833333333333332,0.02127659574468085,1,47,2,
298,0.25,0.6087962962962963,12,36,4,
295,0.0,,0,48,3,
299,0.20833333333333334,0.5842105263157895,10,38,4,
300,0.2916666666666667,0.5399159663865546,14,34,4,
301,0.0,,0,48,5,
302,0.020833333333333332,0.2553191489361702,1,47,4,
305,0.0,,0,48,4,
304,0.3541666666666667,0.6148007590132827,17,31,3,
303,0.041666666666666664,0.22826086956521738,2,46,5,
306,0.0,,0,48,5,
309,0.4791666666666667,0.3373913043478261,23,25,3,
307,0.7083333333333334,0.49159663865546216,34,14,2,
308,0.0,,0,48,5,
310,0.9375,0.5407407407407407,45,3,2,
311,0.9166666666666666,0.625,44,4,4,
312,0.3541666666666667,0.7267552182163188,17,31,1,
313,0.0,,0,48,5,
316,0.5208333333333334,0.5304347826086957,25,23,2,
317,0.0,,0,48,5,
315,0.10416666666666667,0.386046511627907,5,43,4,
314,0.2916666666666667,0.7016806722689075,14,34,2,
318,0.4791666666666667,0.5460869565217391,23,25,2,
319,0.9583333333333334,0.8043478260869565,46,2,3,
321,0.8125,0.603988603988604,39,9,5,
320,0.3333333333333333,0.6953125,16,32,5,
322,0.9166666666666666,0.7556818181818182,44,4,3,
323,0.3125,0.31717171717171716,15,33,5,
325,0.8125,0.5498575498575499,39,9,2,
324,0.10416666666666667,0.2,5,43,4,
326,0.08333333333333333,0.4943181818181818,4,44,2,
329,0.7708333333333334,0.7174447174447175,37,11,4,
328,0.6875,0.4909090909090909,33,15,5,
330,0.6458333333333334,0.5749525616698292,31,17,5,
327,0.0,,0,48,5,
331,0.3333333333333333,0.580078125,16,32,5,
334,0.5416666666666666,0.4982517482517482,26,22,3,
332,0.08333333333333333,0.16477272727272727,4,44,4,
335,0.875,0.5198412698412699,42,6,4,
333,0.0,,0,48,4,
336,1.0,,48,0,1,
337,0.8541666666666666,0.4634146341463415,41,7,3,
338,0.020833333333333332,0.10638297872340426,1,47,3,
342,0.9583333333333334,0.6956521739130435,46,2,3,
341,0.3958333333333333,0.6352087114337568,19,29,4,
340,0.0,,0,48,3,
339,0.08333333333333333,0.5284090909090909,4,44,3,
343,0.8125,0.5413105413105413,39,9,2,
345,0.5416666666666666,0.6398601398601399,26,22,3,
344,0.6458333333333334,0.6546489563567363,31,17,2,
346,0.9791666666666666,1.0,47,1,4,
348,0.3333333333333333,0.529296875,16,32,2,
350,0.9791666666666666,1.0,47,1,2,
347,0.0,,0,48,3,
349,0.14583333333333334,0.6655052264808362,7,41,4,
353,0.875,0.6825396825396826,42,6,4,
354,0.75,0.5671296296296297,36,12,4,
351,0.08333333333333333,0.42613636363636365,4,44,3,
352,0.0,,0,48,4,
355,0.0,,0,48,5,
357,0.14583333333333334,0.6167247386759582,7,41,5,
356,0.22916666666666666,0.4692874692874693,11,37,5,
358,0.2916666666666667,0.5399159663865546,14,34,2,
360,0.5625,0.5432098765432098,27,21,3,
359,0.0625,0.2518518518518518,3,45,4,
362,0.0,,0,48,1,
363,0.625,0.6296296296296297,30,18,2,
361,0.0,,0,48,4,
364,0.08333333333333333,0.4034090909090909,4,44,4,
367,1.0,,48,0,4,
366,0.5208333333333334,0.5565217391304348,25,23,4,
365,0.0,,0,48,5,
368,0.9166666666666666,0.3977272727272727,44,4,2,
370,1.0,,48,0,1,
369,0.20833333333333334,0.5973684210526315,10,38,2,
373,0.4791666666666667,0.4643478260869565,23,25,5,
374,0.9375,1.0,45,3,1,
372,0.0,,0,48,2,
371,0.0,,0,48,5,
375,0.5833333333333334,0.6339285714285714,28,20,5,
376,0.7291666666666666,0.5934065934065934,35,13,4,
377,0.7083333333333334,0.5756302521008403,34,14,3,
378,0.7083333333333334,0.5273109243697479,34,14,3,
379,0.25,0.5370370370370371,12,36,4,
380,0.08333333333333333,0.3409090909090909,4,44,4,
382,0.0,,0,48,5,
381,0.020833333333333332,0.9574468085106383,1,47,5,
383,0.0,,0,48,4,
