problem_idx,p,kappa,n_correct,n_incorrect,level,type
3,1.0,,48,0,3,
2,1.0,,48,0,3,
1,1.0,,48,0,5,
4,1.0,,48,0,2,
5,1.0,,48,0,2,
0,1.0,,48,0,2,
6,1.0,,48,0,3,
8,1.0,,48,0,3,
10,1.0,,48,0,3,
7,0.0,,0,48,4,
9,0.3541666666666667,0.5426944971537002,17,31,5,
12,1.0,,48,0,5,
13,1.0,,48,0,2,
14,0.1875,0.36752136752136755,9,39,1,
15,0.9791666666666666,0.723404255319149,47,1,5,
11,0.0,,0,48,5,
16,1.0,,48,0,1,
20,1.0,,48,0,3,
19,1.0,,48,0,3,
17,0.8333333333333334,0.5125,40,8,4,
18,0.020833333333333332,0.10638297872340426,1,47,1,
21,0.9791666666666666,0.8085106382978723,47,1,3,
22,1.0,,48,0,5,
23,0.0,,0,48,5,
24,0.9583333333333334,0.391304347826087,46,2,5,
26,1.0,,48,0,5,
28,1.0,,48,0,2,
27,1.0,,48,0,2,
25,0.0,,0,48,5,
29,1.0,,48,0,2,
30,1.0,,48,0,3,
32,1.0,,48,0,4,
31,0.0,,0,48,4,
33,1.0,,48,0,4,
35,1.0,,48,0,2,
36,1.0,,48,0,2,
37,1.0,,48,0,3,
34,1.0,,48,0,4,
38,1.0,,48,0,1,
39,1.0,,48,0,3,
40,1.0,,48,0,2,
41,1.0,,48,0,4,
42,1.0,,48,0,2,
44,0.9791666666666666,0.8297872340425532,47,1,5,
45,1.0,,48,0,3,
43,0.0,,0,48,5,
46,0.0,,0,48,2,
47,1.0,,48,0,5,
49,1.0,,48,0,4,
48,1.0,,48,0,2,
51,0.9791666666666666,0.0851063829787234,47,1,2,
52,1.0,,48,0,5,
53,1.0,,48,0,2,
54,1.0,,48,0,2,
50,1.0,,48,0,5,
55,1.0,,48,0,4,
56,1.0,,48,0,3,
58,1.0,,48,0,1,
57,1.0,,48,0,2,
59,1.0,,48,0,2,
60,0.7916666666666666,0.7131578947368421,38,10,5,
61,1.0,,48,0,3,
62,0.9583333333333334,0.5217391304347826,46,2,5,
63,0.9791666666666666,0.0425531914893617,47,1,5,
65,1.0,,48,0,1,
64,0.4791666666666667,0.6573913043478261,23,25,4,
66,0.0,,0,48,3,
67,1.0,,48,0,4,
69,1.0,,48,0,4,
68,0.9791666666666666,0.9574468085106383,47,1,4,
71,0.0,,0,48,4,
70,1.0,,48,0,2,
72,1.0,,48,0,2,
74,1.0,,48,0,2,
75,1.0,,48,0,4,
73,1.0,,48,0,4,
77,1.0,,48,0,1,
79,1.0,,48,0,1,
76,1.0,,48,0,2,
78,0.9583333333333334,0.8369565217391305,46,2,4,
81,1.0,,48,0,3,
80,0.9166666666666666,0.5738636363636364,44,4,5,
84,1.0,,48,0,4,
83,0.9166666666666666,0.125,44,4,2,
82,0.875,0.43253968253968256,42,6,5,
86,1.0,,48,0,1,
85,1.0,,48,0,4,
87,1.0,,48,0,1,
89,1.0,,48,0,4,
90,1.0,,48,0,3,
88,0.8333333333333334,0.546875,40,8,5,
91,1.0,,48,0,3,
94,0.7708333333333334,0.6584766584766585,37,11,5,
92,1.0,,48,0,4,
95,1.0,,48,0,2,
93,1.0,,48,0,4,
97,1.0,,48,0,1,
98,0.0,,0,48,2,
99,1.0,,48,0,3,
96,0.0,,0,48,5,
102,0.9791666666666666,0.8723404255319149,47,1,1,
100,0.0,,0,48,5,
105,0.9791666666666666,0.7446808510638298,47,1,3,
101,0.9375,0.9037037037037037,45,3,5,
103,0.5625,0.5220458553791887,27,21,5,
104,0.14583333333333334,0.818815331010453,7,41,4,
107,1.0,,48,0,2,
106,0.0,,0,48,2,
111,1.0,,48,0,3,
109,0.0,,0,48,5,
110,0.9791666666666666,0.10638297872340426,47,1,4,
113,1.0,,48,0,2,
108,0.8333333333333334,0.89375,40,8,3,
114,1.0,,48,0,3,
112,1.0,,48,0,4,
116,1.0,,48,0,2,
115,1.0,,48,0,2,
118,1.0,,48,0,5,
117,1.0,,48,0,2,
119,1.0,,48,0,3,
121,1.0,,48,0,2,
123,0.9375,0.9185185185185185,45,3,4,
120,0.0625,0.5851851851851851,3,45,2,
122,1.0,,48,0,3,
124,1.0,,48,0,4,
125,1.0,,48,0,4,
128,0.9166666666666666,0.4034090909090909,44,4,3,
127,0.0,,0,48,3,
126,0.9166666666666666,0.9602272727272727,44,4,4,
129,0.9791666666666666,0.7446808510638298,47,1,5,
132,1.0,,48,0,3,
130,0.875,0.5277777777777778,42,6,4,
133,1.0,,48,0,3,
131,1.0,,48,0,4,
135,1.0,,48,0,5,
137,1.0,,48,0,4,
134,1.0,,48,0,4,
136,0.9583333333333334,0.2608695652173913,46,2,5,
138,0.041666666666666664,0.43478260869565216,2,46,4,
141,1.0,,48,0,1,
142,1.0,,48,0,5,
140,1.0,,48,0,4,
139,1.0,,48,0,3,
143,0.0,,0,48,3,
144,1.0,,48,0,1,
146,1.0,,48,0,3,
147,0.020833333333333332,0.9574468085106383,1,47,5,
148,1.0,,48,0,1,
145,0.5,0.734375,24,24,5,
149,1.0,,48,0,2,
152,1.0,,48,0,5,
151,1.0,,48,0,5,
153,1.0,,48,0,4,
150,0.10416666666666667,0.6744186046511628,5,43,5,
154,0.0,,0,48,5,
155,1.0,,48,0,4,
156,0.0,,0,48,3,
157,0.0,,0,48,2,
158,1.0,,48,0,4,
161,1.0,,48,0,2,
162,1.0,,48,0,5,
159,1.0,,48,0,4,
160,1.0,,48,0,2,
164,0.8541666666666666,0.5923344947735192,41,7,2,
165,1.0,,48,0,4,
163,0.8125,0.5413105413105413,39,9,5,
169,1.0,,48,0,2,
166,0.0,,0,48,5,
167,1.0,,48,0,1,
168,0.08333333333333333,0.75,4,44,5,
171,1.0,,48,0,1,
170,0.8541666666666666,0.6306620209059234,41,7,5,
172,1.0,,48,0,1,
174,1.0,,48,0,3,
176,1.0,,48,0,3,
173,1.0,,48,0,5,
175,0.9791666666666666,0.5957446808510638,47,1,2,
178,1.0,,48,0,2,
177,0.0,,0,48,3,
180,1.0,,48,0,3,
182,1.0,,48,0,2,
181,1.0,,48,0,3,
183,1.0,,48,0,4,
179,1.0,,48,0,4,
185,1.0,,48,0,1,
184,0.5416666666666666,0.47027972027972026,26,22,5,
187,1.0,,48,0,1,
186,1.0,,48,0,4,
190,1.0,,48,0,5,
191,1.0,,48,0,2,
192,1.0,,48,0,3,
189,0.6041666666666666,0.6860254083484574,29,19,5,
188,1.0,,48,0,5,
193,1.0,,48,0,3,
195,1.0,,48,0,4,
196,1.0,,48,0,1,
194,0.75,0.5347222222222222,36,12,5,
197,0.9791666666666666,0.8723404255319149,47,1,5,
198,1.0,,48,0,3,
200,1.0,,48,0,4,
199,1.0,,48,0,2,
203,1.0,,48,0,3,
202,1.0,,48,0,5,
201,1.0,,48,0,4,
205,1.0,,48,0,3,
204,0.0,,0,48,5,
206,1.0,,48,0,2,
208,1.0,,48,0,3,
207,1.0,,48,0,2,
211,1.0,,48,0,2,
209,1.0,,48,0,2,
210,0.2708333333333333,0.8175824175824176,13,35,4,
214,1.0,,48,0,5,
212,1.0,,48,0,3,
215,1.0,,48,0,4,
216,0.8958333333333334,0.6325581395348837,43,5,4,
217,0.9791666666666666,0.0425531914893617,47,1,4,
213,0.8541666666666666,0.578397212543554,41,7,4,
218,1.0,,48,0,2,
219,0.5625,0.4514991181657848,27,21,4,
220,1.0,,48,0,5,
221,1.0,,48,0,3,
223,1.0,,48,0,3,
222,0.3125,0.2828282828282828,15,33,4,
224,0.9791666666666666,1.0,47,1,4,
226,1.0,,48,0,3,
225,1.0,,48,0,3,
229,1.0,,48,0,4,
230,1.0,,48,0,4,
228,0.0,,0,48,4,
227,1.0,,48,0,3,
231,1.0,,48,0,4,
234,1.0,,48,0,3,
232,0.4166666666666667,0.6571428571428571,20,28,5,
233,0.0,,0,48,2,
235,0.0,,0,48,4,
237,1.0,,48,0,1,
236,0.6041666666666666,0.5136116152450091,29,19,4,
238,1.0,,48,0,5,
239,0.75,0.6967592592592593,36,12,5,
241,1.0,,48,0,5,
243,1.0,,48,0,2,
240,0.020833333333333332,0.7659574468085106,1,47,4,
246,1.0,,48,0,2,
242,0.0,,0,48,5,
244,1.0,,48,0,5,
245,0.041666666666666664,0.021739130434782608,2,46,4,
248,0.9791666666666666,0.9148936170212766,47,1,4,
249,1.0,,48,0,4,
247,1.0,,48,0,3,
251,0.875,0.4801587301587302,42,6,5,
250,1.0,,48,0,4,
253,1.0,,48,0,3,
252,1.0,,48,0,5,
256,1.0,,48,0,3,
254,1.0,,48,0,5,
255,1.0,,48,0,2,
257,0.0,,0,48,4,
258,1.0,,48,0,3,
259,1.0,,48,0,1,
261,0.0,,0,48,3,
260,0.0,,0,48,3,
262,1.0,,48,0,1,
263,1.0,,48,0,4,
265,1.0,,48,0,2,
266,1.0,,48,0,3,
267,0.0,,0,48,1,
264,0.020833333333333332,0.3404255319148936,1,47,5,
268,1.0,,48,0,1,
270,1.0,,48,0,1,
269,1.0,,48,0,3,
271,1.0,,48,0,4,
273,1.0,,48,0,4,
272,0.9791666666666666,0.2765957446808511,47,1,4,
275,1.0,,48,0,2,
274,0.0,,0,48,5,
277,1.0,,48,0,4,
278,1.0,,48,0,3,
276,1.0,,48,0,5,
280,1.0,,48,0,4,
279,1.0,,48,0,5,
282,0.7083333333333334,0.819327731092437,34,14,4,
283,1.0,,48,0,3,
281,0.0,,0,48,4,
287,1.0,,48,0,5,
284,0.0,,0,48,5,
286,0.0,,0,48,5,
285,0.125,0.9880952380952381,6,42,4,
291,0.9583333333333334,0.33695652173913043,46,2,4,
288,0.6458333333333334,0.6470588235294118,31,17,5,
290,1.0,,48,0,3,
289,1.0,,48,0,3,
293,1.0,,48,0,5,
294,1.0,,48,0,4,
292,0.5,0.6145833333333334,24,24,4,
298,1.0,,48,0,4,
296,1.0,,48,0,2,
295,0.3541666666666667,0.5977229601518027,17,31,3,
299,1.0,,48,0,4,
297,1.0,,48,0,4,
300,1.0,,48,0,4,
301,0.0,,0,48,5,
302,0.6666666666666666,0.57421875,32,16,4,
304,1.0,,48,0,3,
303,0.5,0.6736111111111112,24,24,5,
305,0.0,,0,48,4,
306,0.6666666666666666,0.537109375,32,16,5,
307,1.0,,48,0,2,
309,0.7291666666666666,0.7450549450549451,35,13,3,
308,0.0,,0,48,5,
310,1.0,,48,0,2,
311,0.8125,0.7492877492877493,39,9,4,
312,1.0,,48,0,1,
313,1.0,,48,0,5,
314,1.0,,48,0,2,
316,1.0,,48,0,2,
317,1.0,,48,0,5,
318,0.9583333333333334,0.7065217391304348,46,2,2,
315,1.0,,48,0,4,
319,1.0,,48,0,3,
320,1.0,,48,0,5,
321,0.9375,0.2962962962962963,45,3,5,
323,1.0,,48,0,5,
322,1.0,,48,0,3,
324,0.041666666666666664,0.20652173913043478,2,46,4,
325,1.0,,48,0,2,
326,0.8958333333333334,0.7162790697674418,43,5,2,
329,1.0,,48,0,4,
327,0.4166666666666667,0.7767857142857143,20,28,5,
330,1.0,,48,0,5,
328,1.0,,48,0,5,
331,0.9166666666666666,0.5454545454545454,44,4,5,
334,1.0,,48,0,3,
332,0.9375,0.6296296296296297,45,3,4,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
333,1.0,,48,0,4,
337,1.0,,48,0,3,
338,1.0,,48,0,3,
339,1.0,,48,0,3,
342,1.0,,48,0,3,
340,0.0,,0,48,3,
341,1.0,,48,0,4,
343,1.0,,48,0,2,
345,1.0,,48,0,3,
346,1.0,,48,0,4,
344,1.0,,48,0,2,
349,1.0,,48,0,4,
350,1.0,,48,0,2,
348,1.0,,48,0,2,
351,1.0,,48,0,3,
347,0.0,,0,48,3,
353,1.0,,48,0,4,
356,1.0,,48,0,5,
354,1.0,,48,0,4,
352,0.0,,0,48,4,
355,0.08333333333333333,0.5681818181818182,4,44,5,
357,1.0,,48,0,5,
359,0.8333333333333334,0.759375,40,8,4,
358,1.0,,48,0,2,
360,1.0,,48,0,3,
362,0.0,,0,48,1,
364,1.0,,48,0,4,
363,1.0,,48,0,2,
361,0.0,,0,48,4,
367,1.0,,48,0,4,
368,1.0,,48,0,2,
366,1.0,,48,0,4,
365,0.16666666666666666,0.403125,8,40,5,
370,1.0,,48,0,1,
373,0.8125,0.4472934472934473,39,9,5,
369,0.5833333333333334,0.7285714285714285,28,20,2,
372,0.0,,0,48,2,
371,0.9583333333333334,0.6195652173913043,46,2,5,
374,1.0,,48,0,1,
377,1.0,,48,0,3,
375,1.0,,48,0,5,
376,1.0,,48,0,4,
378,1.0,,48,0,3,
379,0.0,,0,48,4,
380,1.0,,48,0,4,
382,1.0,,48,0,5,
381,0.5625,0.8077601410934744,27,21,5,
384,1.0,,48,0,2,
383,0.0,,0,48,4,
385,0.020833333333333332,0.0851063829787234,1,47,5,
386,1.0,,48,0,3,
388,1.0,,48,0,5,
387,1.0,,48,0,1,
389,1.0,,48,0,3,
390,0.8125,0.5413105413105413,39,9,5,
391,1.0,,48,0,5,
392,0.5625,0.7654320987654321,27,21,5,
393,0.0,,0,48,3,
394,1.0,,48,0,5,
395,1.0,,48,0,1,
397,1.0,,48,0,2,
396,0.5625,0.7072310405643739,27,21,3,
398,1.0,,48,0,4,
399,1.0,,48,0,2,
402,1.0,,48,0,3,
403,0.9583333333333334,0.5869565217391305,46,2,4,
400,0.10416666666666667,0.6465116279069767,5,43,5,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
406,1.0,,48,0,1,
401,0.3333333333333333,0.69140625,16,32,5,
408,0.9583333333333334,0.5,46,2,5,
407,1.0,,48,0,4,
410,1.0,,48,0,2,
411,1.0,,48,0,3,
413,1.0,,48,0,2,
414,1.0,,48,0,4,
409,0.0,,0,48,4,
412,0.9375,0.45185185185185184,45,3,4,
415,1.0,,48,0,5,
416,1.0,,48,0,3,
417,1.0,,48,0,5,
418,1.0,,48,0,5,
420,1.0,,48,0,3,
419,0.9583333333333334,0.9565217391304348,46,2,4,
421,1.0,,48,0,5,
423,1.0,,48,0,5,
422,0.0,,0,48,5,
424,1.0,,48,0,5,
427,1.0,,48,0,2,
426,1.0,,48,0,3,
