problem_idx,p,kappa,n_correct,n_incorrect,level,type
110,0.0,,0,48,4,
114,1.0,,48,0,3,
112,1.0,,48,0,4,
115,0.9583333333333334,0.1956521739130435,46,2,2,
113,0.9791666666666666,0.7021276595744681,47,1,2,
117,1.0,,48,0,2,
116,1.0,,48,0,2,
118,0.8958333333333334,0.8046511627906977,43,5,5,
119,0.5416666666666666,0.5087412587412588,26,22,3,
121,1.0,,48,0,2,
122,1.0,,48,0,3,
123,0.75,0.7638888888888888,36,12,4,
124,1.0,,48,0,4,
125,1.0,,48,0,4,
120,0.7708333333333334,0.800982800982801,37,11,2,
127,0.0,,0,48,3,
128,0.9166666666666666,0.5965909090909091,44,4,3,
126,0.0,,0,48,4,
130,0.8541666666666666,0.6794425087108014,41,7,4,
131,1.0,,48,0,4,
129,0.8125,0.6638176638176638,39,9,5,
132,1.0,,48,0,3,
133,1.0,,48,0,3,
135,1.0,,48,0,5,
137,0.9375,0.9703703703703703,45,3,4,
134,1.0,,48,0,4,
138,0.25,0.46064814814814814,12,36,4,
139,0.5,0.5173611111111112,24,24,3,
140,0.9791666666666666,0.6595744680851063,47,1,4,
136,0.041666666666666664,0.2826086956521739,2,46,5,
141,1.0,,48,0,1,
142,1.0,,48,0,5,
143,0.3125,0.0,15,33,3,
144,1.0,,48,0,1,
145,0.4166666666666667,0.4732142857142857,20,28,5,
146,0.9583333333333334,0.31521739130434784,46,2,3,
148,1.0,,48,0,1,
149,0.9583333333333334,0.4782608695652174,46,2,2,
147,0.3958333333333333,0.6279491833030852,19,29,5,
150,0.0,,0,48,5,
151,0.9375,0.48148148148148145,45,3,5,
152,0.041666666666666664,0.4782608695652174,2,46,5,
153,0.9375,0.6222222222222222,45,3,4,
155,1.0,,48,0,4,
154,0.0,,0,48,5,
158,1.0,,48,0,4,
157,0.0,,0,48,2,
156,0.0,,0,48,3,
159,1.0,,48,0,4,
160,1.0,,48,0,2,
161,1.0,,48,0,2,
162,1.0,,48,0,5,
165,0.8958333333333334,0.5720930232558139,43,5,4,
163,0.8125,0.6410256410256411,39,9,5,
164,0.020833333333333332,0.2978723404255319,1,47,2,
166,0.0,,0,48,5,
169,1.0,,48,0,2,
168,0.125,0.6984126984126984,6,42,5,
171,1.0,,48,0,1,
167,1.0,,48,0,1,
170,0.020833333333333332,0.1276595744680851,1,47,5,
172,1.0,,48,0,1,
173,0.625,0.5166666666666667,30,18,5,
176,0.9375,0.9111111111111111,45,3,3,
175,0.9583333333333334,0.8913043478260869,46,2,2,
174,1.0,,48,0,3,
178,1.0,,48,0,2,
177,0.0,,0,48,3,
179,1.0,,48,0,4,
180,0.9791666666666666,0.5319148936170213,47,1,3,
181,1.0,,48,0,3,
182,1.0,,48,0,2,
184,0.0625,0.5259259259259259,3,45,5,
185,1.0,,48,0,1,
186,1.0,,48,0,4,
183,1.0,,48,0,4,
187,1.0,,48,0,1,
190,0.9791666666666666,0.1276595744680851,47,1,5,
188,0.5625,0.48853615520282184,27,21,5,
189,0.020833333333333332,0.5531914893617021,1,47,5,
191,1.0,,48,0,2,
193,1.0,,48,0,3,
195,1.0,,48,0,4,
194,0.3333333333333333,0.263671875,16,32,5,
192,1.0,,48,0,3,
196,1.0,,48,0,1,
197,0.5,0.5954861111111112,24,24,5,
198,0.9791666666666666,1.0,47,1,3,
199,1.0,,48,0,2,
200,0.9375,0.6962962962962963,45,3,4,
202,1.0,,48,0,5,
203,0.9166666666666666,0.4318181818181818,44,4,3,
201,1.0,,48,0,4,
204,0.0,,0,48,5,
206,1.0,,48,0,2,
207,1.0,,48,0,2,
205,0.8333333333333334,0.1125,40,8,3,
208,1.0,,48,0,3,
209,1.0,,48,0,2,
211,1.0,,48,0,2,
212,1.0,,48,0,3,
210,0.375,0.8277777777777777,18,30,4,
215,1.0,,48,0,4,
214,0.8958333333333334,0.9720930232558139,43,5,5,
216,0.9791666666666666,0.3617021276595745,47,1,4,
218,1.0,,48,0,2,
217,0.7916666666666666,0.55,38,10,4,
219,0.020833333333333332,0.6170212765957447,1,47,4,
213,0.4791666666666667,0.6765217391304348,23,25,4,
220,1.0,,48,0,5,
221,0.9583333333333334,0.9130434782608695,46,2,3,
223,0.9375,0.7851851851851852,45,3,3,
224,0.6041666666666666,0.5045372050816697,29,19,4,
222,0.6458333333333334,0.5958254269449715,31,17,4,
225,1.0,,48,0,3,
226,1.0,,48,0,3,
229,1.0,,48,0,4,
227,1.0,,48,0,3,
228,0.5416666666666666,0.6748251748251748,26,22,4,
230,0.9583333333333334,0.8152173913043478,46,2,4,
231,1.0,,48,0,4,
233,0.0,,0,48,2,
232,0.4583333333333333,0.5751748251748252,22,26,5,
234,1.0,,48,0,3,
235,0.0,,0,48,4,
238,1.0,,48,0,5,
237,1.0,,48,0,1,
236,0.020833333333333332,0.2765957446808511,1,47,4,
240,0.0,,0,48,4,
242,0.0,,0,48,5,
241,1.0,,48,0,5,
239,0.020833333333333332,0.0,1,47,5,
243,1.0,,48,0,2,
244,1.0,,48,0,5,
246,0.9375,0.07407407407407407,45,3,2,
245,0.0,,0,48,4,
247,1.0,,48,0,3,
248,0.4791666666666667,0.6260869565217392,23,25,4,
249,0.9583333333333334,0.6739130434782609,46,2,4,
251,0.9583333333333334,0.5543478260869565,46,2,5,
250,1.0,,48,0,4,
252,1.0,,48,0,5,
253,1.0,,48,0,3,
254,1.0,,48,0,5,
255,1.0,,48,0,2,
256,1.0,,48,0,3,
257,0.0,,0,48,4,
258,1.0,,48,0,3,
259,1.0,,48,0,1,
262,1.0,,48,0,1,
261,0.1875,0.301994301994302,9,39,3,
263,1.0,,48,0,4,
260,0.0,,0,48,3,
265,1.0,,48,0,2,
266,1.0,,48,0,3,
267,0.0,,0,48,1,
268,1.0,,48,0,1,
269,1.0,,48,0,3,
264,0.0,,0,48,5,
271,0.8125,0.5384615384615384,39,9,4,
270,1.0,,48,0,1,
272,0.9583333333333334,0.9891304347826086,46,2,4,
273,1.0,,48,0,4,
275,1.0,,48,0,2,
277,1.0,,48,0,4,
274,0.0,,0,48,5,
278,1.0,,48,0,3,
276,1.0,,48,0,5,
279,0.7708333333333334,0.28255528255528256,37,11,5,
282,0.9583333333333334,0.9347826086956522,46,2,4,
280,1.0,,48,0,4,
281,0.6458333333333334,0.5749525616698292,31,17,4,
283,1.0,,48,0,3,
287,0.9583333333333334,0.8695652173913043,46,2,5,
284,0.0,,0,48,5,
286,0.0,,0,48,5,
285,0.0625,0.5185185185185185,3,45,4,
288,0.9791666666666666,1.0,47,1,5,
289,0.9791666666666666,0.8936170212765957,47,1,3,
290,1.0,,48,0,3,
291,1.0,,48,0,4,
292,0.020833333333333332,0.9574468085106383,1,47,4,
294,0.9791666666666666,0.6808510638297872,47,1,4,
293,0.0,,0,48,5,
295,0.08333333333333333,0.09659090909090909,4,44,3,
298,1.0,,48,0,4,
296,0.25,0.6134259259259259,12,36,2,
297,1.0,,48,0,4,
299,1.0,,48,0,4,
300,0.9791666666666666,0.0425531914893617,47,1,4,
301,0.0,,0,48,5,
303,0.20833333333333334,0.8210526315789474,10,38,5,
304,1.0,,48,0,3,
302,0.020833333333333332,0.9361702127659575,1,47,4,
305,0.0,,0,48,4,
306,0.0,,0,48,5,
309,0.8333333333333334,0.66875,40,8,3,
307,0.10416666666666667,0.25116279069767444,5,43,2,
308,0.0,,0,48,5,
310,1.0,,48,0,2,
312,1.0,,48,0,1,
311,0.9375,0.9851851851851852,45,3,4,
313,0.6875,0.7898989898989899,33,15,5,
315,1.0,,48,0,4,
316,1.0,,48,0,2,
314,1.0,,48,0,2,
317,0.041666666666666664,0.40217391304347827,2,46,5,
319,1.0,,48,0,3,
318,0.0,,0,48,2,
320,0.9583333333333334,0.34782608695652173,46,2,5,
321,1.0,,48,0,5,
322,1.0,,48,0,3,
323,0.5208333333333334,0.5373913043478261,25,23,5,
325,1.0,,48,0,2,
324,0.020833333333333332,0.9148936170212766,1,47,4,
326,0.8958333333333334,0.19069767441860466,43,5,2,
327,0.10416666666666667,0.6511627906976745,5,43,5,
330,1.0,,48,0,5,
328,0.1875,0.7094017094017094,9,39,5,
329,0.16666666666666666,0.25625,8,40,4,
331,0.9375,0.9037037037037037,45,3,5,
333,0.9375,0.4222222222222222,45,3,4,
334,1.0,,48,0,3,
332,0.5625,0.564373897707231,27,21,4,
335,1.0,,48,0,4,
336,1.0,,48,0,1,
337,1.0,,48,0,3,
338,1.0,,48,0,3,
341,1.0,,48,0,4,
342,1.0,,48,0,3,
339,1.0,,48,0,3,
340,0.0,,0,48,3,
343,1.0,,48,0,2,
345,1.0,,48,0,3,
346,1.0,,48,0,4,
348,1.0,,48,0,2,
344,1.0,,48,0,2,
350,1.0,,48,0,2,
347,0.0,,0,48,3,
349,0.1875,0.6210826210826211,9,39,4,
351,0.8333333333333334,0.659375,40,8,3,
353,1.0,,48,0,4,
354,1.0,,48,0,4,
355,0.22916666666666666,0.538083538083538,11,37,5,
356,1.0,,48,0,5,
357,0.9791666666666666,0.10638297872340426,47,1,5,
352,0.0,,0,48,4,
358,0.6666666666666666,0.533203125,32,16,2,
359,0.875,0.6031746031746031,42,6,4,
360,1.0,,48,0,3,
361,1.0,,48,0,4,
362,0.0,,0,48,1,
363,1.0,,48,0,2,
364,1.0,,48,0,4,
366,1.0,,48,0,4,
365,0.0,,0,48,5,
367,1.0,,48,0,4,
368,1.0,,48,0,2,
370,1.0,,48,0,1,
369,0.2708333333333333,0.26153846153846155,13,35,2,
371,0.08333333333333333,0.3068181818181818,4,44,5,
374,1.0,,48,0,1,
373,0.0,,0,48,5,
372,0.5416666666666666,0.6153846153846154,26,22,2,
375,1.0,,48,0,5,
378,1.0,,48,0,3,
377,0.9791666666666666,0.3829787234042553,47,1,3,
376,1.0,,48,0,4,
379,0.0,,0,48,4,
382,1.0,,48,0,5,
380,1.0,,48,0,4,
381,0.0,,0,48,5,
383,0.0,,0,48,4,
384,1.0,,48,0,2,
385,0.7083333333333334,0.38865546218487396,34,14,5,
386,1.0,,48,0,3,
387,1.0,,48,0,1,
388,1.0,,48,0,5,
389,1.0,,48,0,3,
391,0.5833333333333334,0.7696428571428572,28,20,5,
393,0.0,,0,48,3,
392,0.020833333333333332,0.3617021276595745,1,47,5,
390,1.0,,48,0,5,
396,0.9791666666666666,0.9361702127659575,47,1,3,
394,0.8125,0.8262108262108262,39,9,5,
395,1.0,,48,0,1,
397,1.0,,48,0,2,
399,1.0,,48,0,2,
398,0.3333333333333333,0.712890625,16,32,4,
400,0.0,,0,48,5,
401,0.020833333333333332,0.723404255319149,1,47,5,
402,0.9791666666666666,0.9361702127659575,47,1,3,
403,0.8541666666666666,0.8536585365853658,41,7,4,
404,1.0,,48,0,1,
405,1.0,,48,0,4,
406,1.0,,48,0,1,
407,1.0,,48,0,4,
410,1.0,,48,0,2,
408,0.0,,0,48,5,
411,1.0,,48,0,3,
409,0.9583333333333334,0.6630434782608695,46,2,4,
413,0.9791666666666666,0.8297872340425532,47,1,2,
412,0.3958333333333333,0.8856624319419237,19,29,4,
414,1.0,,48,0,4,
415,1.0,,48,0,5,
417,1.0,,48,0,5,
416,0.8333333333333334,0.671875,40,8,3,
418,1.0,,48,0,5,
420,0.0,,0,48,3,
419,0.7916666666666666,0.8236842105263158,38,10,4,
421,0.0,,0,48,5,
423,0.9583333333333334,0.967391304347826,46,2,5,
422,0.0,,0,48,5,
425,0.10416666666666667,0.34418604651162793,5,43,5,
427,1.0,,48,0,2,
426,0.0,,0,48,3,
424,1.0,,48,0,5,
430,1.0,,48,0,2,
429,0.9583333333333334,0.9347826086956522,46,2,3,
428,0.9375,0.6592592592592592,45,3,4,
431,0.0,,0,48,4,
433,1.0,,48,0,2,
434,1.0,,48,0,5,
432,0.0,,0,48,5,
435,1.0,,48,0,5,
436,1.0,,48,0,4,
437,1.0,,48,0,3,
438,1.0,,48,0,2,
439,1.0,,48,0,3,
441,1.0,,48,0,4,
440,1.0,,48,0,3,
443,1.0,,48,0,4,
442,0.9791666666666666,0.574468085106383,47,1,4,
444,0.0,,0,48,5,
446,1.0,,48,0,4,
445,0.041666666666666664,0.30434782608695654,2,46,4,
447,1.0,,48,0,1,
449,1.0,,48,0,1,
448,1.0,,48,0,5,
451,1.0,,48,0,3,
450,1.0,,48,0,5,
453,1.0,,48,0,2,
452,1.0,,48,0,2,
455,1.0,,48,0,2,
457,1.0,,48,0,1,
454,0.9583333333333334,0.358695652173913,46,2,5,
458,1.0,,48,0,3,
456,0.08333333333333333,0.4659090909090909,4,44,1,
459,0.0625,0.4444444444444444,3,45,5,
461,1.0,,48,0,4,
460,0.0,,0,48,4,
462,0.9791666666666666,0.8723404255319149,47,1,2,
463,1.0,,48,0,2,
465,1.0,,48,0,4,
464,1.0,,48,0,3,
466,0.16666666666666666,0.70625,8,40,5,
468,1.0,,48,0,4,
467,0.0,,0,48,2,
469,1.0,,48,0,3,
470,0.3958333333333333,0.5716878402903811,19,29,5,
471,1.0,,48,0,3,
472,0.0,,0,48,1,
473,0.5416666666666666,0.8671328671328671,26,22,5,
474,1.0,,48,0,1,
475,0.4375,0.4462081128747795,21,27,5,
476,1.0,,48,0,2,
477,0.9583333333333334,0.08695652173913043,46,2,3,
479,1.0,,48,0,5,
478,0.0,,0,48,5,
480,0.9375,0.7407407407407407,45,3,2,
481,0.0,,0,48,5,
483,0.7708333333333334,0.7665847665847666,37,11,3,
482,0.9375,0.4,45,3,5,
484,0.875,0.7777777777777778,42,6,3,
485,0.4166666666666667,0.2732142857142857,20,28,2,
486,0.9375,0.8296296296296296,45,3,3,
487,1.0,,48,0,1,
488,0.0,,0,48,5,
489,0.9791666666666666,1.0,47,1,3,
491,0.6875,0.30707070707070705,33,15,5,
492,1.0,,48,0,3,
490,0.0625,0.2962962962962963,3,45,5,
493,0.8958333333333334,0.5953488372093023,43,5,5,
495,1.0,,48,0,4,
494,0.0,,0,48,5,
496,1.0,,48,0,3,
499,0.9166666666666666,0.8238636363636364,44,4,4,
497,0.020833333333333332,0.3191489361702128,1,47,5,
498,0.7916666666666666,0.49736842105263157,38,10,5,
